t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
2.001,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.000,-0.000,0.000,0.000
2.056,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.033,-0.000,0.000,0.000
2.107,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.063,-0.000,0.000,0.000
2.161,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.096,-0.000,0.000,0.000
2.216,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.129,-0.000,0.000,0.000
2.269,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.161,-0.000,0.000,0.000
2.319,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.191,-0.000,0.000,0.000
2.373,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.223,-0.000,0.000,0.000
2.426,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.255,-0.000,0.000,0.000
2.476,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.285,-0.000,0.000,0.000
2.529,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.317,-0.000,0.000,0.000
2.583,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.349,-0.000,0.000,0.000
2.633,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.379,-0.000,0.000,0.000
2.683,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.409,-0.000,0.000,0.000
2.735,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.440,-0.000,0.000,0.000
2.790,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.087,0.00,-0.00,0.00,0.00,-0.00,0.473,-0.000,0.000,0.000
2.843,takeoff,0.000,0.001,0.087,0.000,0.000,0.001,0.000,0.001,0.087,0.00,-0.00,0.00,0.00,-0.00,0.505,-0.000,0.000,0.000
2.895,takeoff,0.000,0.001,0.087,0.000,0.000,0.001,0.000,0.001,0.087,0.00,-0.00,0.00,0.00,-0.00,0.537,-0.000,0.000,0.000
2.949,takeoff,0.000,0.001,0.087,0.000,0.000,0.001,0.000,0.001,0.087,0.00,-0.00,0.00,0.00,-0.00,0.569,-0.000,0.000,0.000
3.004,takeoff,0.000,0.001,0.087,0.000,0.000,0.001,0.000,0.001,0.087,0.00,-0.00,0.00,0.00,-0.00,0.602,-0.000,0.000,0.000
3.055,takeoff,0.000,0.001,0.087,0.000,0.000,0.001,0.000,0.001,0.087,0.00,-0.00,0.00,0.00,-0.00,0.632,-0.000,0.000,0.000
3.106,takeoff,0.000,0.001,0.087,0.000,0.000,0.001,0.000,0.001,0.087,0.00,-0.00,0.00,0.00,-0.00,0.663,-0.000,0.000,0.000
3.160,takeoff,0.000,0.001,0.087,0.000,0.000,0.001,0.000,0.001,0.087,0.00,-0.00,0.00,0.00,-0.00,0.696,-0.000,0.000,0.000
3.210,takeoff,0.000,0.001,0.087,0.000,0.000,0.001,0.000,0.001,0.087,0.00,-0.00,0.00,0.00,-0.00,0.726,-0.000,0.000,0.000
3.260,takeoff,0.000,0.001,0.087,0.000,0.000,0.001,0.000,0.001,0.087,0.00,-0.00,0.00,0.00,-0.00,0.756,-0.000,0.000,0.000
3.311,takeoff,0.000,0.001,0.087,0.000,0.000,0.001,0.000,0.001,0.087,0.00,-0.00,0.00,0.00,-0.00,0.786,-0.000,0.000,0.000
3.364,takeoff,0.000,0.001,0.087,0.000,0.000,0.012,0.000,0.001,0.088,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.417,takeoff,0.000,0.001,0.087,0.000,0.000,0.012,0.000,0.001,0.090,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.467,takeoff,0.000,0.001,0.091,0.000,0.000,0.090,0.000,0.001,0.095,0.00,-0.00,0.00,0.00,-0.00,0.798,-0.000,0.000,0.000
3.519,takeoff,0.000,0.001,0.091,0.000,0.000,0.090,0.000,0.001,0.106,0.00,-0.00,0.00,0.00,-0.00,0.799,-0.000,0.000,0.000
3.570,takeoff,0.000,0.001,0.107,0.000,0.000,0.225,0.000,0.001,0.120,0.00,-0.00,0.00,0.00,-0.00,0.794,-0.000,0.000,0.000
3.624,takeoff,0.000,0.001,0.137,0.000,0.000,0.371,0.000,0.001,0.137,0.00,-0.00,0.00,0.00,-0.00,0.786,-0.000,0.000,0.000
3.674,takeoff,0.000,0.001,0.137,0.000,0.000,0.371,0.000,0.001,0.158,0.00,-0.00,0.00,0.00,-0.00,0.783,-0.000,0.000,0.000
3.726,takeoff,0.000,0.001,0.181,0.000,0.000,0.512,0.000,0.001,0.182,0.00,-0.00,0.00,0.00,-0.00,0.775,-0.000,0.000,0.000
3.780,takeoff,0.000,0.001,0.181,0.000,0.000,0.512,0.000,0.001,0.210,0.00,-0.00,0.00,0.00,-0.00,0.772,-0.000,0.000,0.000
3.835,takeoff,0.000,0.001,0.239,0.000,0.000,0.640,0.000,0.001,0.241,0.00,-0.00,0.00,0.00,-0.00,0.766,-0.000,0.000,0.000
