t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
2.004,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.000,-0.000,0.000,0.000
2.057,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.032,-0.000,0.000,0.000
2.107,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.062,-0.000,0.000,0.000
2.157,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.092,-0.000,0.000,0.000
2.210,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.123,-0.000,0.000,0.000
2.260,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.153,-0.000,0.000,0.000
2.311,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.184,-0.000,0.000,0.000
2.362,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.215,-0.000,0.000,0.000
2.412,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.245,-0.000,0.000,0.000
2.464,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.276,-0.000,0.000,0.000
2.519,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.309,-0.000,0.000,0.000
2.574,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.342,-0.000,0.000,0.000
2.628,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.375,-0.000,0.000,0.000
2.680,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.406,-0.000,0.000,0.000
2.732,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.437,-0.000,0.000,0.000
2.787,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.470,-0.000,0.000,0.000
2.839,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.501,-0.000,0.000,0.000
2.893,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.533,-0.000,0.000,0.000
2.943,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.564,-0.000,0.000,0.000
2.996,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.595,-0.000,0.000,0.000
3.047,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.626,-0.000,0.000,0.000
3.099,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.657,-0.000,0.000,0.000
