t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
2.003,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.000,-0.000,0.000,0.000
2.058,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.033,-0.000,0.000,0.000
2.110,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.064,-0.000,0.000,0.000
2.162,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.096,-0.000,0.000,0.000
2.215,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.127,-0.000,0.000,0.000
2.266,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.158,-0.000,0.000,0.000
2.320,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.191,-0.000,0.000,0.000
2.372,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.222,-0.000,0.000,0.000
2.424,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.253,-0.000,0.000,0.000
2.482,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.288,-0.000,0.000,0.000
2.536,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.320,-0.000,0.000,0.000
2.587,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.351,-0.000,0.000,0.000
2.643,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.384,-0.000,0.000,0.000
2.694,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.415,-0.000,0.000,0.000
2.750,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.448,-0.000,0.000,0.000
2.801,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.479,-0.000,0.000,0.000
2.857,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.512,-0.000,0.000,0.000
2.907,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.543,-0.000,0.000,0.000
2.959,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.574,-0.000,0.000,0.000
3.010,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.605,-0.000,0.000,0.000
3.066,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.638,-0.000,0.000,0.000
3.118,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.669,-0.000,0.000,0.000
3.175,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.703,-0.000,0.000,0.000
3.226,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.734,-0.000,0.000,0.000
3.284,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.769,-0.000,0.000,0.000
3.335,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.393,takeoff,0.000,0.000,0.072,0.000,0.000,0.023,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.450,takeoff,0.000,0.000,0.072,0.000,0.000,0.023,0.000,0.000,0.075,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.504,takeoff,0.000,0.000,0.079,0.000,0.000,0.129,0.000,0.000,0.081,0.00,-0.00,0.00,0.00,-0.00,0.796,-0.000,0.000,0.000
3.554,takeoff,0.000,0.000,0.079,0.000,0.000,0.129,0.000,0.000,0.091,0.00,-0.00,0.00,0.00,-0.00,0.796,-0.000,0.000,0.000
3.605,takeoff,0.000,0.000,0.100,0.000,0.000,0.276,0.000,0.000,0.104,0.00,-0.00,0.00,0.00,-0.00,0.790,-0.000,0.000,0.000
3.664,takeoff,0.000,0.000,0.100,0.000,0.000,0.276,0.000,0.000,0.128,0.00,-0.00,0.00,0.00,-0.00,0.788,-0.000,0.000,0.000
3.715,takeoff,0.000,0.000,0.134,0.000,0.000,0.418,0.000,0.000,0.150,0.00,-0.00,0.00,0.00,-0.00,0.782,-0.000,0.000,0.000
3.767,takeoff,0.000,0.000,0.134,0.000,0.000,0.418,0.000,0.000,0.175,0.00,-0.00,0.00,0.00,-0.00,0.780,-0.000,0.000,0.000
3.821,takeoff,0.000,0.000,0.183,0.000,0.000,0.552,0.000,0.000,0.204,0.00,-0.00,0.00,0.00,-0.00,0.773,-0.000,0.000,0.000
3.878,takeoff,0.000,0.000,0.244,0.000,0.000,0.676,0.000,0.000,0.236,0.00,-0.00,0.00,0.00,-0.00,0.764,-0.000,0.000,0.000
3.928,takeoff,0.000,0.000,0.244,0.000,0.000,0.676,0.000,0.000,0.272,0.00,-0.00,0.00,0.00,-0.00,0.760,-0.000,0.000,0.000
3.981,takeoff,0.000,0.000,0.318,0.000,0.000,0.790,0.000,0.000,0.310,0.00,-0.00,0.00,0.00,-0.00,0.754,-0.000,0.000,0.000
4.033,takeoff,0.000,0.000,0.318,0.000,0.000,0.790,0.000,0.000,0.366,0.00,-0.00,0.00,-0.00,-0.00,0.751,-0.000,0.000,0.000
4.093,takeoff,0.000,0.000,0.402,0.000,0.000,0.888,0.000,0.000,0.410,0.00,-0.00,0.00,-0.00,-0.00,0.745,-0.000,0.000,0.000
4.144,takeoff,0.000,0.000,0.402,0.000,0.000,0.888,0.000,0.000,0.457,0.00,-0.00,0.00,-0.00,-0.00,0.742,-0.000,0.000,0.000
4.194,takeoff,0.000,0.000,0.495,0.000,0.000,0.967,0.000,0.000,0.506,0.00,-0.00,0.00,-0.00,-0.00,0.738,-0.000,0.000,0.000
4.245,takeoff,0.000,0.000,0.495,0.000,0.000,0.967,0.000,0.000,0.556,0.00,-0.00,0.00,-0.00,-0.00,0.736,-0.000,0.000,0.000
4.302,takeoff,0.000,0.000,0.595,0.000,0.000,1.032,0.000,0.000,0.609,0.00,-0.00,0.00,-0.00,-0.00,0.732,-0.000,0.000,0.000
