t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,stick_thr,stick_roll,stick_pitch,stick_yaw
3.915,takeoff,0.000,0.001,0.283,0.000,0.000,0.715,0.000,0.001,0.283,0.00,-0.00,0.00,0.759,-0.000,0.000,0.000
3.966,takeoff,0.000,0.001,0.283,0.000,0.000,0.715,0.000,0.001,0.321,0.00,-0.00,0.00,0.756,-0.000,0.000,0.000
4.016,takeoff,0.000,0.001,0.360,0.000,0.000,0.816,0.000,0.001,0.361,0.00,-0.00,0.00,0.751,-0.000,0.000,0.000
4.069,takeoff,0.000,0.001,0.360,0.000,0.000,0.816,0.000,0.001,0.404,0.00,-0.00,0.00,0.748,-0.000,0.000,0.000
4.123,takeoff,0.000,0.001,0.446,0.000,0.000,0.902,0.000,0.001,0.449,0.00,-0.00,0.00,0.743,-0.000,0.000,0.000
4.173,takeoff,0.000,0.001,0.446,0.000,0.000,0.902,0.000,0.001,0.497,0.00,-0.00,0.00,0.741,-0.000,0.000,0.000
4.228,takeoff,0.000,0.001,0.540,0.000,0.000,0.975,0.000,0.001,0.546,0.00,-0.00,0.00,0.737,-0.000,0.000,0.000
4.282,takeoff,0.000,0.001,0.540,0.000,0.000,0.975,0.000,0.001,0.596,0.00,-0.00,0.00,0.735,-0.000,0.000,0.000
4.332,takeoff,0.000,0.001,0.640,0.000,0.000,1.035,0.000,0.001,0.649,0.00,-0.00,0.00,0.731,-0.000,0.000,0.000
4.384,takeoff,0.000,0.001,0.640,0.000,0.000,1.035,0.000,0.001,0.702,0.00,-0.00,0.00,0.730,-0.000,0.000,0.000
4.437,takeoff,0.000,0.001,0.747,0.000,0.000,1.086,0.000,0.001,0.776,0.00,-0.00,0.00,0.726,-0.000,0.000,0.000
4.489,takeoff,0.000,0.001,0.747,0.000,0.000,1.086,0.000,0.001,0.833,0.00,-0.00,0.00,0.725,-0.000,0.000,0.000
4.542,takeoff,0.000,0.001,0.857,0.000,0.000,1.128,0.000,0.001,0.890,0.00,-0.00,0.00,0.722,-0.000,0.000,0.000
4.593,takeoff,0.000,0.001,0.857,0.000,0.000,1.128,0.000,0.001,0.949,0.00,-0.00,0.00,0.721,-0.000,0.000,0.000
4.645,takeoff,0.000,0.001,0.972,0.000,0.000,1.162,0.000,0.001,1.008,0.00,-0.00,0.00,0.719,-0.000,0.000,0.000
4.695,takeoff,0.000,0.001,0.972,0.000,0.000,1.162,0.000,0.001,1.068,0.00,-0.00,0.00,0.718,-0.000,0.000,0.000
4.746,takeoff,0.000,0.001,1.090,0.000,0.000,1.192,0.000,0.001,1.129,0.00,-0.00,0.00,0.716,-0.000,0.000,0.000
4.797,takeoff,0.000,0.001,1.090,0.000,0.000,1.192,0.000,0.001,1.191,0.00,-0.00,0.00,0.715,-0.000,0.000,0.000
4.847,takeoff,0.000,0.001,1.210,0.000,0.000,1.218,0.000,0.001,1.253,0.00,-0.00,0.00,0.713,-0.000,0.000,0.000
4.898,takeoff,0.000,0.001,1.210,0.000,0.000,1.218,0.000,0.001,1.316,0.00,-0.00,0.00,0.712,-0.000,0.000,0.000
4.952,takeoff,0.000,0.001,1.333,0.000,0.000,1.240,0.000,0.001,1.379,0.00,-0.00,0.00,0.711,-0.000,0.000,0.000
5.004,takeoff,0.000,0.001,1.333,0.000,0.000,1.240,0.000,0.001,1.443,0.00,-0.00,0.00,0.710,-0.000,0.000,0.000
5.057,takeoff,0.000,0.001,1.458,0.000,0.000,1.258,0.000,0.001,1.507,0.00,-0.00,0.00,0.708,-0.000,0.000,0.000
5.108,takeoff,0.000,0.001,1.458,0.000,0.000,1.258,0.000,0.001,1.572,0.00,-0.00,0.00,0.708,-0.000,0.000,0.000
5.159,takeoff,0.000,0.001,1.585,0.000,-0.000,1.272,0.000,0.001,1.637,0.00,-0.00,0.00,0.706,-0.000,0.000,0.000
5.212,takeoff,0.000,0.001,1.713,0.000,-0.000,1.283,0.000,0.001,1.702,0.00,-0.00,0.00,0.705,-0.000,0.000,0.000
5.263,takeoff,0.000,0.001,1.713,0.000,-0.000,1.283,0.000,0.001,1.746,0.00,-0.00,0.00,0.705,-0.000,0.000,0.000
5.313,takeoff,0.000,0.001,1.841,0.000,-0.000,1.291,0.000,0.001,1.834,0.00,-0.00,0.00,0.704,-0.000,0.000,0.000
5.364,takeoff,0.000,0.001,1.841,0.000,-0.000,1.291,0.000,0.001,1.899,0.00,-0.00,0.00,0.703,-0.000,0.000,0.000
5.415,takeoff,0.000,0.001,1.971,0.000,-0.000,1.295,0.000,0.001,1.965,0.00,-0.00,0.00,0.703,-0.000,0.000,0.000
5.465,takeoff,0.000,0.001,1.971,0.000,-0.000,1.295,0.000,0.001,2.031,0.00,-0.00,0.00,0.702,-0.000,0.000,0.000
5.517,takeoff,0.000,0.001,2.100,0.000,-0.000,1.297,0.000,0.001,2.098,0.00,-0.00,0.00,0.702,-0.000,0.000,0.000
5.567,takeoff,0.000,0.001,2.100,0.000,-0.000,1.297,0.000,0.001,2.164,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.618,takeoff,0.000,0.001,2.230,0.000,-0.000,1.297,0.000,0.001,2.230,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.670,takeoff,0.000,0.001,2.230,0.000,-0.000,1.297,0.000,0.001,2.296,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.722,takeoff,0.000,0.001,2.360,0.000,-0.000,1.296,0.000,0.001,2.362,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.772,takeoff,0.000,0.001,2.360,0.000,-0.000,1.296,0.000,0.001,2.428,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.823,takeoff,0.000,0.001,2.489,0.000,-0.000,1.293,0.000,0.001,2.494,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.874,takeoff,0.000,0.001,2.489,0.000,-0.000,1.293,0.000,0.001,2.560,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.926,takeoff,0.000,0.001,2.618,0.000,-0.000,1.290,0.000,0.001,2.626,0.00,-0.00,0.00,0.698,-0.000,0.000,0.000
5.976,takeoff,0.000,0.001,2.618,0.000,-0.000,1.290,0.000,0.001,2.692,0.00,-0.00,0.00,0.698,-0.000,0.000,0.000
6.028,takeoff,0.000,0.001,2.747,0.000,-0.000,1.286,0.000,0.001,2.757,0.00,-0.00,0.00,0.694,-0.000,0.000,0.000
6.078,takeoff,0.000,0.001,2.747,0.000,-0.000,1.286,0.000,0.001,2.823,0.00,-0.00,0.00,0.693,-0.000,0.000,0.000
6.128,takeoff,0.000,0.001,2.875,0.000,-0.000,1.281,0.000,0.001,2.888,0.00,-0.00,0.00,0.689,-0.000,0.000,0.000
6.179,takeoff,0.000,0.001,2.875,0.000,-0.000,1.281,0.000,0.001,2.953,0.00,-0.00,0.00,0.689,-0.000,0.000,0.000
6.232,takeoff,0.000,0.001,3.003,0.000,-0.000,1.271,0.000,0.001,3.018,0.00,-0.00,0.00,0.684,-0.000,0.000,0.000
6.285,takeoff,0.000,0.001,3.003,0.000,-0.000,1.271,0.000,0.001,3.083,0.00,-0.00,0.00,0.684,-0.000,0.000,0.000
6.336,takeoff,0.000,0.000,3.129,0.000,-0.000,1.254,0.000,0.000,3.147,0.00,-0.00,0.00,0.680,-0.000,0.000,0.000
6.390,takeoff,0.000,0.000,3.129,0.000,-0.000,1.254,0.000,0.000,3.210,0.00,-0.00,0.00,0.680,-0.000,0.000,0.000
6.442,takeoff,0.000,0.000,3.254,0.000,-0.000,1.230,0.000,0.000,3.294,0.00,-0.00,0.00,0.676,-0.000,0.000,0.000
6.492,takeoff,0.000,0.000,3.254,0.000,-0.000,1.230,0.000,0.000,3.356,0.00,-0.00,0.00,0.676,-0.000,0.000,0.000
6.544,takeoff,0.000,0.000,3.375,0.000,-0.000,1.200,0.000,0.000,3.417,0.00,-0.00,0.00,0.673,-0.000,0.000,0.000
6.599,takeoff,0.000,0.000,3.375,0.000,-0.000,1.200,0.000,0.000,3.477,0.00,-0.00,0.00,0.673,-0.000,0.000,0.000
6.652,takeoff,0.000,0.000,3.493,0.000,-0.000,1.162,0.000,0.000,3.536,0.00,-0.00,0.00,0.671,-0.000,0.000,0.000
6.706,takeoff,0.000,0.000,3.493,0.000,-0.000,1.162,0.000,0.000,3.594,0.00,-0.00,0.00,0.671,-0.000,0.000,0.000
6.758,takeoff,0.000,0.000,3.608,0.000,-0.000,1.120,0.000,0.000,3.651,0.00,-0.00,0.00,0.669,-0.000,0.000,0.000
6.808,takeoff,0.000,0.000,3.608,0.000,-0.000,1.120,0.000,0.000,3.706,0.00,-0.00,0.00,0.669,-0.000,0.000,0.000
6.861,takeoff,0.000,0.000,3.717,0.000,-0.000,1.074,0.000,0.000,3.761,0.00,-0.00,0.00,0.668,-0.000,0.000,0.000
6.912,takeoff,0.000,0.000,3.822,0.000,-0.000,1.025,0.000,0.000,3.814,0.00,-0.00,0.00,0.667,-0.000,0.000,0.000
6.966,takeoff,0.000,0.000,3.822,0.000,-0.000,1.025,0.000,0.000,3.866,0.00,-0.00,0.00,0.668,-0.000,0.000,0.000
7.017,takeoff,0.000,0.000,3.922,0.000,-0.000,0.974,0.000,0.000,3.916,0.00,-0.00,0.00,0.668,-0.000,0.000,0.000
7.069,takeoff,0.000,0.000,3.922,0.000,-0.000,0.974,0.000,0.000,3.965,0.00,-0.00,0.00,0.669,-0.000,0.000,0.000
7.123,takeoff,0.000,0.000,4.017,-0.000,-0.000,0.922,0.000,0.000,4.029,0.00,-0.00,0.00,0.668,-0.000,0.000,0.000
7.174,takeoff,0.000,0.000,4.017,-0.000,-0.000,0.922,0.000,0.000,4.075,0.00,-0.00,0.00,0.669,-0.000,0.000,0.000
7.226,takeoff,0.000,0.000,4.106,-0.000,-0.000,0.872,0.000,0.000,4.119,0.00,-0.00,0.00,0.669,-0.000,0.000,0.000
7.277,takeoff,0.000,0.000,4.106,-0.000,-0.000,0.872,0.000,0.000,4.163,0.00,-0.00,0.00,0.670,-0.000,0.000,0.000
7.328,takeoff,0.000,0.000,4.191,-0.000,-0.000,0.822,0.000,0.000,4.205,0.00,-0.00,0.00,0.670,-0.000,0.000,0.000
7.380,takeoff,0.000,0.000,4.191,-0.000,-0.000,0.822,0.000,0.000,4.246,0.00,-0.00,0.00,0.671,-0.000,0.000,0.000
7.431,takeoff,0.000,0.000,4.271,-0.000,-0.000,0.774,0.000,0.000,4.286,0.00,-0.00,0.00,0.671,0.000,0.000,0.000
7.482,takeoff,0.000,0.000,4.271,-0.000,-0.000,0.774,0.000,0.000,4.324,0.00,-0.00,0.00,0.672,0.000,0.000,0.000
7.533,takeoff,0.000,0.000,4.346,-0.000,-0.000,0.726,0.000,0.000,4.361,0.00,-0.00,0.00,0.672,0.000,0.000,0.000
7.587,takeoff,0.000,0.000,4.346,-0.000,-0.000,0.726,0.000,0.000,4.397,0.00,-0.00,0.00,0.673,0.000,0.000,0.000
7.641,takeoff,0.000,0.000,4.416,-0.000,-0.000,0.679,0.000,0.000,4.432,0.00,-0.00,0.00,0.673,0.000,0.000,0.000
7.691,takeoff,0.000,0.000,4.416,-0.000,-0.000,0.679,0.000,0.000,4.465,0.00,-0.00,0.00,0.675,0.000,0.000,0.000
7.741,takeoff,0.000,0.000,4.482,-0.000,-0.000,0.634,0.000,0.000,4.498,0.00,-0.00,0.00,0.675,0.000,0.000,0.000
7.794,takeoff,0.000,0.000,4.482,-0.000,-0.000,0.634,0.000,0.000,4.529,0.00,-0.00,0.00,0.676,0.000,0.000,0.000
7.844,takeoff,0.000,0.000,4.543,-0.000,-0.000,0.590,0.000,0.000,4.559,0.00,-0.00,0.00,0.677,0.000,0.000,0.000
7.896,takeoff,0.000,0.000,4.543,-0.000,-0.000,0.590,0.000,0.000,4.588,0.00,-0.00,0.00,0.678,0.000,0.000,0.000
7.951,takeoff,0.000,0.000,4.600,-0.000,-0.000,0.548,0.000,0.000,4.616,0.00,-0.00,0.00,0.678,0.000,0.000,0.000
8.006,takeoff,0.000,0.000,4.600,-0.000,-0.000,0.548,0.000,0.000,4.651,0.00,-0.00,0.00,0.680,0.000,0.000,0.000
8.059,takeoff,0.000,0.000,4.653,-0.000,-0.000,0.510,0.000,0.000,4.677,0.00,-0.00,0.00,0.680,0.000,0.000,0.000
8.111,takeoff,0.000,0.000,4.702,-0.000,-0.000,0.473,0.000,0.000,4.701,0.00,-0.00,0.00,0.681,0.000,0.000,0.000
8.161,takeoff,0.000,0.000,4.702,-0.000,-0.000,0.473,0.000,0.000,4.725,0.00,-0.00,0.00,0.683,0.000,0.000,0.000
8.214,takeoff,0.000,0.000,4.747,-0.000,-0.000,0.439,0.000,0.000,4.748,0.00,-0.00,0.00,0.684,0.000,0.000,0.000
8.269,takeoff,0.000,0.000,4.747,-0.000,-0.000,0.439,0.000,0.000,4.770,0.00,-0.00,0.00,0.685,0.000,0.000,0.000
8.319,takeoff,0.000,0.000,4.790,-0.000,-0.000,0.408,0.000,0.000,4.791,0.00,-0.00,0.00,0.686,-0.000,-0.000,0.000
8.372,takeoff,0.000,0.000,4.790,-0.000,-0.000,0.408,0.000,0.000,4.811,0.00,-0.00,0.00,0.687,-0.000,-0.000,0.000
8.424,takeoff,0.000,0.000,4.829,-0.000,-0.000,0.382,0.000,0.000,4.831,0.00,-0.00,0.00,0.687,-0.000,-0.000,0.000
8.476,takeoff,0.000,0.000,4.829,-0.000,-0.000,0.382,0.000,0.000,4.850,0.00,-0.00,0.00,0.688,-0.000,-0.000,0.000
8.529,takeoff,0.000,0.000,4.866,-0.000,-0.000,0.358,0.000,0.000,4.869,0.00,-0.00,0.00,0.688,-0.000,-0.000,0.000
8.580,takeoff,0.000,0.000,4.866,-0.000,-0.000,0.358,0.000,0.000,4.887,0.00,-0.00,0.00,0.689,-0.000,-0.000,0.000
8.630,takeoff,0.000,0.000,4.901,-0.000,-0.000,0.335,0.000,0.000,4.904,0.00,-0.00,0.00,0.690,-0.000,-0.000,0.000
8.681,takeoff,0.000,0.000,4.901,-0.000,-0.000,0.335,0.000,0.000,4.921,0.00,-0.00,0.00,0.691,-0.000,-0.000,0.000
8.733,takeoff,0.000,0.000,4.933,-0.000,0.000,0.315,0.000,0.000,4.937,0.00,-0.00,0.00,0.691,-0.000,-0.000,0.000
8.783,takeoff,0.000,0.000,4.933,-0.000,0.000,0.315,0.000,0.000,4.952,0.00,-0.00,0.00,0.692,-0.000,-0.000,0.000
8.833,takeoff,0.000,0.000,4.964,-0.000,0.000,0.297,0.000,0.000,4.968,0.00,-0.00,0.00,0.692,-0.000,-0.000,0.000
8.886,takeoff,0.000,0.000,4.964,-0.000,0.000,0.297,0.000,0.000,4.982,0.00,-0.00,0.00,0.693,-0.000,-0.000,0.000
8.941,takeoff,0.000,0.000,4.993,-0.000,0.000,0.280,0.000,0.000,5.002,0.00,-0.00,0.00,0.693,-0.000,-0.000,0.000
8.994,takeoff,0.000,0.000,4.993,-0.000,0.000,0.280,0.000,0.000,5.015,0.00,-0.00,0.00,0.694,-0.000,-0.000,0.000
9.046,takeoff,0.000,0.000,5.020,-0.000,0.000,0.265,0.000,0.000,5.029,0.00,-0.00,0.00,0.694,-0.000,-0.000,0.000
9.096,takeoff,0.000,0.000,5.020,-0.000,0.000,0.265,0.000,0.000,5.042,0.00,-0.00,0.00,0.695,-0.000,-0.000,0.000
9.148,takeoff,0.000,0.000,5.046,-0.000,0.000,0.252,0.000,0.000,5.055,0.00,-0.00,0.00,0.695,-0.000,-0.000,0.000
9.200,takeoff,0.000,0.000,5.046,-0.000,0.000,0.252,0.000,0.000,5.067,0.00,-0.00,0.00,0.696,-0.000,-0.000,0.000
9.251,takeoff,0.000,0.000,5.070,-0.000,0.000,0.240,0.000,0.000,5.079,0.00,-0.00,0.00,0.696,-0.000,-0.000,0.000
9.303,takeoff,0.000,0.000,5.070,-0.000,0.000,0.240,0.000,0.000,5.087,0.00,-0.00,0.00,0.697,-0.000,-0.000,0.000
9.353,takeoff,0.000,0.000,5.094,-0.000,0.000,0.229,0.000,0.000,5.103,0.00,-0.00,0.00,0.697,-0.000,-0.000,0.000
9.404,takeoff,0.000,0.000,5.094,-0.000,0.000,0.229,0.000,0.000,5.114,0.00,-0.00,0.00,0.697,-0.000,-0.000,0.000
9.455,takeoff,0.000,0.000,5.116,-0.000,0.000,0.220,-0.000,0.000,5.125,0.00,-0.00,0.00,0.697,-0.000,-0.000,0.000
9.510,takeoff,-0.000,0.000,5.138,-0.000,0.000,0.212,-0.000,0.000,5.136,0.00,-0.00,0.00,0.698,-0.000,-0.000,0.000
9.560,takeoff,-0.000,0.000,5.138,-0.000,0.000,0.212,-0.000,0.000,5.147,0.00,-0.00,0.00,0.698,-0.000,-0.000,0.000
9.612,takeoff,-0.000,0.000,5.158,-0.000,0.000,0.204,-0.000,0.000,5.157,0.00,-0.00,0.00,0.698,-0.000,-0.000,0.000
9.663,takeoff,-0.000,0.000,5.158,-0.000,0.000,0.204,-0.000,0.000,5.168,0.00,-0.00,0.00,0.699,-0.000,-0.000,0.000
9.714,takeoff,-0.000,0.000,5.178,-0.000,0.000,0.197,-0.000,0.000,5.178,0.00,-0.00,0.00,0.699,-0.000,-0.000,0.000
9.765,takeoff,-0.000,0.000,5.178,-0.000,0.000,0.197,-0.000,0.000,5.188,0.00,-0.00,0.00,0.699,-0.000,-0.000,0.000
9.816,takeoff,-0.000,0.000,5.198,-0.000,0.001,0.191,-0.000,0.000,5.198,0.00,-0.00,0.00,0.699,-0.000,-0.000,0.000
9.867,takeoff,-0.000,0.000,5.198,-0.000,0.001,0.191,-0.000,0.001,5.207,0.00,-0.00,0.00,0.700,-0.000,-0.000,0.000
9.922,takeoff,-0.000,0.001,5.217,-0.000,0.001,0.186,-0.000,0.001,5.217,0.00,-0.00,0.00,0.699,-0.000,-0.000,0.000
9.975,takeoff,-0.000,0.001,5.217,-0.000,0.001,0.186,-0.000,0.001,5.226,0.00,-0.00,0.00,0.700,-0.000,-0.000,0.000
10.026,takeoff,-0.000,0.001,5.235,-0.000,0.001,0.181,-0.000,0.001,5.235,0.00,-0.00,0.00,0.700,-0.000,-0.000,0.000
10.077,takeoff,-0.000,0.001,5.235,-0.000,0.001,0.181,-0.000,0.001,5.245,0.00,-0.00,0.00,0.700,-0.000,-0.000,0.000
10.130,takeoff,-0.000,0.001,5.253,-0.000,0.001,0.176,-0.000,0.001,5.254,0.00,-0.00,0.00,0.700,-0.000,-0.000,0.000
10.184,takeoff,-0.000,0.001,5.253,-0.000,0.001,0.176,-0.000,0.001,5.266,0.00,-0.00,0.00,0.700,-0.000,-0.000,0.000
10.235,takeoff,-0.000,0.001,5.270,-0.000,0.001,0.172,-0.000,0.001,5.274,0.00,-0.00,0.00,0.700,-0.000,-0.000,0.000
10.289,takeoff,-0.000,0.001,5.270,-0.000,0.001,0.172,-0.000,0.001,5.283,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.341,takeoff,-0.000,0.001,5.287,-0.000,0.001,0.169,-0.000,0.001,5.292,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.392,takeoff,-0.000,0.001,5.287,-0.000,0.001,0.169,-0.000,0.001,5.300,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.447,takeoff,-0.000,0.001,5.304,-0.000,0.001,0.165,-0.000,0.001,5.309,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.501,takeoff,-0.000,0.001,5.304,-0.000,0.001,0.165,-0.000,0.001,5.317,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.553,takeoff,-0.000,0.001,5.320,-0.000,0.001,0.163,-0.000,0.001,5.325,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.604,takeoff,-0.000,0.001,5.320,-0.000,0.001,0.163,-0.000,0.001,5.333,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.655,takeoff,-0.000,0.001,5.337,-0.000,0.001,0.161,-0.000,0.001,5.342,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.705,takeoff,-0.000,0.001,5.337,-0.000,0.001,0.161,-0.000,0.001,5.350,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.759,takeoff,-0.000,0.001,5.352,-0.000,0.001,0.158,-0.000,0.001,5.358,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.812,takeoff,-0.000,0.001,5.368,-0.000,0.001,0.156,-0.000,0.001,5.368,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.864,takeoff,-0.000,0.001,5.368,-0.000,0.001,0.156,-0.000,0.001,5.376,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.917,takeoff,-0.000,0.001,5.384,-0.000,0.001,0.153,-0.000,0.001,5.384,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.967,takeoff,-0.000,0.001,5.384,-0.000,0.001,0.153,-0.000,0.002,5.392,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
11.022,takeoff,-0.000,0.002,5.399,-0.000,0.001,0.151,-0.000,0.002,5.400,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
11.074,takeoff,-0.000,0.002,5.399,-0.000,0.001,0.151,-0.000,0.002,5.407,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
11.126,takeoff,-0.000,0.002,5.414,-0.000,0.001,0.149,-0.000,0.002,5.415,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
11.126,settle,-0.000,0.002,5.414,-0.000,0.001,0.149,-0.000,0.002,5.415,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
11.176,settle,-0.000,0.002,5.414,-0.000,0.001,0.149,-0.000,0.002,5.423,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
11.231,settle,-0.000,0.002,5.429,-0.000,0.001,0.146,-0.000,0.002,5.430,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
