t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
2.001,takeoff,0.000,0.000,0.077,0.000,0.000,0.001,0.000,0.000,0.077,0.00,-0.00,0.00,0.00,-0.00,0.000,-0.000,0.000,0.000
2.053,takeoff,0.000,0.000,0.077,0.000,0.000,0.001,0.000,0.000,0.077,0.00,-0.00,0.00,0.00,-0.00,0.031,-0.000,0.000,0.000
2.107,takeoff,0.000,0.000,0.077,0.000,0.000,0.001,0.000,0.000,0.077,0.00,-0.00,0.00,0.00,-0.00,0.064,-0.000,0.000,0.000
2.158,takeoff,0.000,0.000,0.077,0.000,0.000,0.001,0.000,0.000,0.077,0.00,-0.00,0.00,0.00,-0.00,0.094,-0.000,0.000,0.000
2.209,takeoff,0.000,0.000,0.077,0.000,0.000,0.001,0.000,0.000,0.077,0.00,-0.00,0.00,0.00,-0.00,0.124,-0.000,0.000,0.000
2.259,takeoff,0.000,0.000,0.077,0.000,0.000,0.001,0.000,0.000,0.077,0.00,-0.00,0.00,0.00,-0.00,0.154,-0.000,0.000,0.000
2.314,takeoff,0.000,0.000,0.077,0.000,0.000,0.001,0.000,0.000,0.077,0.00,-0.00,0.00,0.00,-0.00,0.187,-0.000,0.000,0.000
2.364,takeoff,0.000,0.000,0.077,0.000,0.000,0.001,0.000,0.000,0.077,0.00,-0.00,0.00,0.00,-0.00,0.218,-0.000,0.000,0.000
2.417,takeoff,0.000,0.000,0.077,0.000,0.000,0.001,0.000,0.000,0.077,0.00,-0.00,0.00,0.00,-0.00,0.249,-0.000,0.000,0.000
2.469,takeoff,0.000,0.000,0.077,0.000,0.000,0.001,0.000,0.000,0.077,0.00,-0.00,0.00,0.00,-0.00,0.281,-0.000,0.000,0.000
2.520,takeoff,0.000,0.000,0.077,0.000,0.000,0.001,0.000,0.000,0.077,0.00,-0.00,0.00,0.00,-0.00,0.311,-0.000,0.000,0.000
2.575,takeoff,0.000,0.000,0.077,0.000,0.000,0.001,0.000,0.000,0.077,0.00,-0.00,0.00,0.00,-0.00,0.344,-0.000,0.000,0.000
2.628,takeoff,0.000,0.000,0.077,0.000,0.000,0.001,0.000,0.000,0.077,0.00,-0.00,0.00,0.00,-0.00,0.376,-0.000,0.000,0.000
2.682,takeoff,0.000,0.000,0.077,0.000,0.000,0.001,0.000,0.000,0.077,0.00,-0.00,0.00,0.00,-0.00,0.408,-0.000,0.000,0.000
2.735,takeoff,0.000,0.000,0.077,0.000,0.000,0.001,0.000,0.000,0.077,0.00,-0.00,0.00,0.00,-0.00,0.440,-0.000,0.000,0.000
2.786,takeoff,0.000,0.000,0.077,0.000,0.000,0.001,0.000,0.000,0.078,0.00,-0.00,0.00,0.00,-0.00,0.471,-0.000,0.000,0.000
2.837,takeoff,0.000,0.000,0.077,0.000,0.000,0.001,0.000,0.000,0.078,0.00,-0.00,0.00,0.00,-0.00,0.501,-0.000,0.000,0.000
2.889,takeoff,0.000,0.000,0.078,0.000,0.000,0.001,0.000,0.000,0.078,0.00,-0.00,0.00,0.00,-0.00,0.532,-0.000,0.000,0.000
2.940,takeoff,0.000,0.000,0.078,0.000,0.000,0.001,0.000,0.000,0.078,0.00,-0.00,0.00,0.00,-0.00,0.563,-0.000,0.000,0.000
2.992,takeoff,0.000,0.000,0.078,0.000,0.000,0.001,0.000,0.000,0.078,0.00,-0.00,0.00,0.00,-0.00,0.595,-0.000,0.000,0.000
3.043,takeoff,0.000,0.000,0.078,0.000,0.000,0.001,0.000,0.000,0.078,0.00,-0.00,0.00,0.00,-0.00,0.625,-0.000,0.000,0.000
3.095,takeoff,0.000,0.000,0.078,0.000,0.000,0.001,0.000,0.000,0.078,0.00,-0.00,0.00,0.00,-0.00,0.656,-0.000,0.000,0.000
3.147,takeoff,0.000,0.000,0.078,0.000,0.000,0.001,0.000,0.000,0.078,0.00,-0.00,0.00,0.00,-0.00,0.687,-0.000,0.000,0.000
3.201,takeoff,0.000,0.000,0.078,0.000,0.000,0.001,0.000,0.000,0.078,0.00,-0.00,0.00,0.00,-0.00,0.720,-0.000,0.000,0.000
3.252,takeoff,0.000,0.000,0.078,0.000,0.000,0.001,0.000,0.000,0.078,0.00,-0.00,0.00,0.00,-0.00,0.750,-0.000,0.000,0.000
3.303,takeoff,0.000,0.000,0.078,0.000,0.000,0.001,0.000,0.000,0.078,0.00,-0.00,0.00,0.00,-0.00,0.781,-0.000,0.000,0.000
3.358,takeoff,0.000,0.000,0.079,0.000,0.000,0.035,0.000,0.000,0.079,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.412,takeoff,0.000,0.000,0.079,0.000,0.000,0.035,0.000,0.000,0.082,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.463,takeoff,0.000,0.000,0.087,0.000,0.000,0.135,0.000,0.000,0.088,0.00,-0.00,0.00,0.00,-0.00,0.795,-0.000,0.000,0.000
3.516,takeoff,0.000,0.000,0.087,0.000,0.000,0.135,0.000,0.000,0.097,0.00,-0.00,0.00,0.00,-0.00,0.795,-0.000,0.000,0.000
3.567,takeoff,0.000,0.000,0.107,0.000,0.000,0.272,0.000,0.000,0.110,0.00,-0.00,0.00,0.00,-0.00,0.790,-0.000,0.000,0.000
3.618,takeoff,0.000,0.000,0.107,0.000,0.000,0.272,0.000,0.000,0.126,0.00,-0.00,0.00,0.00,-0.00,0.788,-0.000,0.000,0.000
3.668,takeoff,0.000,0.000,0.142,0.000,0.000,0.415,0.000,0.000,0.147,0.00,-0.00,0.00,0.00,-0.00,0.782,-0.000,0.000,0.000
3.718,takeoff,0.000,0.000,0.142,0.000,0.000,0.415,0.000,0.000,0.170,0.00,-0.00,0.00,0.00,-0.00,0.779,-0.000,0.000,0.000
