t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
2.008,takeoff,0.000,0.000,0.076,0.000,0.000,0.001,0.000,0.000,0.076,0.00,-0.00,0.00,0.00,-0.00,0.000,-0.000,0.000,0.000
2.067,takeoff,0.000,0.000,0.076,0.000,0.000,0.001,0.000,0.000,0.076,0.00,-0.00,0.00,0.00,-0.00,0.036,-0.000,0.000,0.000
2.118,takeoff,0.000,0.000,0.076,0.000,0.000,0.001,0.000,0.000,0.076,0.00,-0.00,0.00,0.00,-0.00,0.066,-0.000,0.000,0.000
2.168,takeoff,0.000,0.000,0.076,0.000,0.000,0.001,0.000,0.000,0.076,0.00,-0.00,0.00,0.00,-0.00,0.096,-0.000,0.000,0.000
2.218,takeoff,0.000,0.000,0.076,0.000,0.000,0.001,0.000,0.000,0.076,0.00,-0.00,0.00,0.00,-0.00,0.127,-0.000,0.000,0.000
2.269,takeoff,0.000,0.000,0.076,0.000,0.000,0.001,0.000,0.000,0.076,0.00,-0.00,0.00,0.00,-0.00,0.157,-0.000,0.000,0.000
2.319,takeoff,0.000,0.000,0.076,0.000,0.000,0.001,0.000,0.000,0.076,0.00,-0.00,0.00,0.00,-0.00,0.187,-0.000,0.000,0.000
2.371,takeoff,0.000,0.000,0.076,0.000,0.000,0.001,0.000,0.000,0.076,0.00,-0.00,0.00,0.00,-0.00,0.218,-0.000,0.000,0.000
2.425,takeoff,0.000,0.000,0.076,0.000,0.000,0.001,0.000,0.000,0.076,0.00,-0.00,0.00,0.00,-0.00,0.250,-0.000,0.000,0.000
2.483,takeoff,0.000,0.000,0.076,0.000,0.000,0.001,0.000,0.000,0.076,0.00,-0.00,0.00,0.00,-0.00,0.285,-0.000,0.000,0.000
2.534,takeoff,0.000,0.000,0.076,0.000,0.000,0.001,0.000,0.000,0.076,0.00,-0.00,0.00,0.00,-0.00,0.316,-0.000,0.000,0.000
2.586,takeoff,0.000,0.000,0.076,0.000,0.000,0.001,0.000,0.000,0.076,0.00,-0.00,0.00,0.00,-0.00,0.347,-0.000,0.000,0.000
2.636,takeoff,0.000,0.000,0.076,0.000,0.000,0.001,0.000,0.000,0.076,0.00,-0.00,0.00,0.00,-0.00,0.377,-0.000,0.000,0.000
2.689,takeoff,0.000,0.000,0.076,0.000,0.000,0.001,0.000,0.000,0.076,0.00,-0.00,0.00,0.00,-0.00,0.409,-0.000,0.000,0.000
2.741,takeoff,0.000,0.000,0.076,0.000,0.000,0.001,0.000,0.000,0.076,0.00,-0.00,0.00,0.00,-0.00,0.440,-0.000,0.000,0.000
2.800,takeoff,0.000,0.000,0.076,0.000,0.000,0.001,0.000,0.000,0.076,0.00,-0.00,0.00,0.00,-0.00,0.475,-0.000,0.000,0.000
2.850,takeoff,0.000,0.000,0.076,0.000,0.000,0.001,0.000,0.000,0.076,0.00,-0.00,0.00,0.00,-0.00,0.505,-0.000,0.000,0.000
