t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
2.000,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.000,-0.000,0.000,0.000
2.051,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.031,-0.000,0.000,0.000
2.111,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.066,-0.000,0.000,0.000
2.162,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.097,-0.000,0.000,0.000
2.213,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.128,-0.000,0.000,0.000
2.268,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.161,-0.000,0.000,0.000
2.321,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.193,-0.000,0.000,0.000
2.372,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.223,-0.000,0.000,0.000
2.425,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.255,-0.000,0.000,0.000
2.477,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.286,-0.000,0.000,0.000
2.528,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.317,-0.000,0.000,0.000
2.579,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.347,-0.000,0.000,0.000
2.630,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.378,-0.000,0.000,0.000
2.680,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.408,-0.000,0.000,0.000
2.734,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.440,-0.000,0.000,0.000
2.785,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.471,-0.000,0.000,0.000
2.840,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.504,-0.000,0.000,0.000
2.892,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.535,-0.000,0.000,0.000
2.948,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.569,-0.000,0.000,0.000
3.002,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.601,-0.000,0.000,0.000
3.055,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.633,-0.000,0.000,0.000
3.105,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.663,-0.000,0.000,0.000
3.156,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.694,-0.000,0.000,0.000
3.207,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.724,-0.000,0.000,0.000
3.264,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.758,-0.000,0.000,0.000
3.318,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.791,-0.000,0.000,0.000
3.373,takeoff,0.000,0.000,0.068,0.000,0.000,0.002,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.425,takeoff,0.000,0.000,0.068,0.000,0.000,0.002,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.483,takeoff,0.000,0.000,0.072,0.000,0.000,0.086,0.000,0.000,0.077,0.00,-0.00,0.00,0.00,-0.00,0.799,-0.000,0.000,0.000
3.540,takeoff,0.000,0.000,0.087,0.000,0.000,0.223,0.000,0.000,0.087,0.00,-0.00,0.00,0.00,-0.00,0.793,-0.000,0.000,0.000
3.593,takeoff,0.000,0.000,0.087,0.000,0.000,0.223,0.000,0.000,0.100,0.00,-0.00,0.00,0.00,-0.00,0.792,-0.000,0.000,0.000
3.645,takeoff,0.000,0.000,0.117,0.000,0.000,0.368,0.000,0.000,0.117,0.00,-0.00,0.00,0.00,-0.00,0.785,-0.000,0.000,0.000
3.696,takeoff,0.000,0.000,0.117,0.000,0.000,0.368,0.000,0.000,0.137,0.00,-0.00,0.00,0.00,-0.00,0.782,-0.000,0.000,0.000
3.746,takeoff,0.000,0.000,0.161,0.000,0.000,0.504,0.000,0.000,0.161,0.00,-0.00,0.00,0.00,-0.00,0.776,-0.000,0.000,0.000
3.800,takeoff,0.000,0.000,0.161,0.000,0.000,0.504,0.000,0.000,0.189,0.00,-0.00,0.00,0.00,-0.00,0.773,-0.000,0.000,0.000
3.850,takeoff,0.000,0.000,0.217,0.000,0.000,0.625,0.000,0.000,0.219,0.00,-0.00,0.00,0.00,-0.00,0.767,-0.000,0.000,0.000
3.909,takeoff,0.000,0.000,0.217,0.000,0.000,0.625,0.000,0.000,0.265,0.00,-0.00,0.00,0.00,-0.00,0.764,-0.000,0.000,0.000
3.961,takeoff,0.000,0.000,0.285,0.000,0.000,0.734,0.000,0.000,0.302,0.00,-0.00,0.00,0.00,-0.00,0.758,-0.000,0.000,0.000
4.021,takeoff,0.000,0.000,0.285,0.000,0.000,0.734,0.000,0.000,0.342,0.00,-0.00,0.00,0.00,-0.00,0.756,-0.000,0.000,0.000
4.073,takeoff,0.000,0.000,0.364,0.000,0.000,0.831,0.000,0.000,0.384,0.00,-0.00,0.00,-0.00,-0.00,0.751,-0.000,0.000,0.000
