t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,stick_thr,stick_roll,stick_pitch,stick_yaw
6.291,takeoff,0.000,0.000,3.075,0.000,-0.000,1.280,0.000,0.000,3.129,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.341,takeoff,0.000,0.000,3.203,0.000,-0.000,1.275,0.000,0.000,3.194,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.396,takeoff,0.000,0.000,3.203,0.000,-0.000,1.275,0.000,0.000,3.259,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.451,takeoff,0.000,0.000,3.330,0.000,-0.000,1.270,0.000,0.000,3.346,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.502,takeoff,0.000,0.000,3.330,0.000,-0.000,1.270,0.000,0.000,3.410,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.556,takeoff,0.000,0.000,3.457,0.000,-0.000,1.266,0.000,0.000,3.475,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.607,takeoff,0.000,0.000,3.457,0.000,-0.000,1.266,0.000,0.000,3.539,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.658,takeoff,0.000,0.000,3.583,0.000,-0.000,1.262,0.000,0.000,3.604,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.709,takeoff,0.000,0.000,3.583,0.000,-0.000,1.262,0.000,0.000,3.668,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.759,takeoff,0.000,0.000,3.709,0.000,-0.000,1.258,0.000,0.000,3.732,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.814,takeoff,0.000,0.000,3.709,0.000,-0.000,1.258,0.000,0.000,3.796,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.864,takeoff,0.000,0.000,3.835,0.000,-0.000,1.254,0.000,0.000,3.860,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.919,takeoff,0.000,0.000,3.835,0.000,-0.000,1.254,0.000,0.000,3.924,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.972,takeoff,0.000,0.000,3.960,0.000,-0.000,1.251,0.000,0.000,3.988,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.022,takeoff,0.000,0.000,3.960,0.000,-0.000,1.251,0.000,0.000,4.052,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.075,takeoff,0.000,0.000,4.085,-0.000,-0.000,1.247,0.000,0.000,4.115,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.125,takeoff,0.000,0.000,4.085,-0.000,-0.000,1.247,0.000,0.000,4.179,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.175,takeoff,0.000,0.000,4.210,-0.000,-0.000,1.243,0.000,0.000,4.242,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.226,takeoff,0.000,0.000,4.210,-0.000,-0.000,1.243,0.000,0.000,4.305,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.276,takeoff,0.000,0.000,4.334,-0.000,-0.000,1.239,0.000,0.000,4.368,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.331,takeoff,0.000,0.000,4.334,-0.000,-0.000,1.239,0.000,0.000,4.432,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.382,takeoff,0.000,0.000,4.457,-0.000,-0.000,1.235,0.000,0.000,4.495,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.432,takeoff,0.000,0.000,4.457,-0.000,-0.000,1.235,0.000,0.000,4.557,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.484,takeoff,0.000,0.000,4.581,-0.000,-0.000,1.232,0.000,0.000,4.620,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.535,takeoff,0.000,0.000,4.581,-0.000,-0.000,1.232,0.000,0.000,4.683,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.586,takeoff,0.000,0.000,4.704,-0.000,-0.000,1.230,0.000,0.000,4.746,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.636,takeoff,0.000,0.000,4.704,-0.000,-0.000,1.230,0.000,0.000,4.808,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.689,takeoff,0.000,0.000,4.827,-0.000,-0.000,1.227,0.000,0.000,4.871,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.740,takeoff,0.000,0.000,4.949,-0.000,-0.000,1.225,0.000,0.000,4.933,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.794,takeoff,0.000,0.000,4.949,-0.000,-0.000,1.225,0.000,0.000,5.017,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.849,takeoff,0.000,0.000,5.072,-0.000,-0.000,1.222,0.000,0.000,5.079,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.902,takeoff,0.000,0.000,5.072,-0.000,-0.000,1.222,0.000,0.000,5.141,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.953,takeoff,0.000,0.000,5.194,-0.000,-0.000,1.220,0.000,0.000,5.204,0.00,-0.00,0.00,0.701,0.000,-0.000,0.000
8.004,takeoff,0.000,0.000,5.194,-0.000,-0.000,1.220,0.000,0.000,5.266,0.00,-0.00,0.00,0.701,0.000,-0.000,0.000
8.054,takeoff,0.000,0.000,5.316,-0.000,-0.000,1.218,0.000,0.000,5.328,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.105,takeoff,0.000,0.000,5.316,-0.000,-0.000,1.218,0.000,0.000,5.390,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.156,takeoff,0.000,0.000,5.437,-0.000,-0.000,1.215,0.000,0.000,5.452,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.208,takeoff,0.000,0.000,5.437,-0.000,-0.000,1.215,0.000,0.000,5.514,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.261,takeoff,0.000,0.000,5.559,-0.000,-0.000,1.214,0.000,0.000,5.576,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.316,takeoff,0.000,0.000,5.559,-0.000,-0.000,1.214,0.000,0.000,5.638,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.367,takeoff,0.000,0.000,5.680,-0.000,-0.000,1.213,0.000,0.000,5.699,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.419,takeoff,0.000,0.000,5.680,-0.000,-0.000,1.213,0.000,0.000,5.761,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.473,takeoff,0.000,0.000,5.801,-0.000,-0.000,1.212,0.000,0.000,5.844,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.525,takeoff,0.000,0.000,5.801,-0.000,-0.000,1.212,0.000,0.000,5.905,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.576,takeoff,0.000,0.000,5.922,-0.000,-0.000,1.211,0.000,0.000,5.967,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.627,takeoff,0.000,0.000,5.922,-0.000,-0.000,1.211,0.000,0.000,6.029,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.678,takeoff,0.000,0.000,6.043,-0.000,0.000,1.210,0.000,0.000,6.070,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.729,takeoff,0.000,0.000,6.043,-0.000,0.000,1.210,0.000,0.000,6.152,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.779,takeoff,0.000,0.000,6.164,-0.000,0.000,1.209,0.000,0.000,6.214,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.831,takeoff,0.000,0.000,6.164,-0.000,0.000,1.209,0.000,0.000,6.276,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.885,takeoff,0.000,0.000,6.285,-0.000,0.000,1.208,0.000,0.000,6.337,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.937,takeoff,0.000,0.000,6.285,-0.000,0.000,1.208,0.000,0.000,6.399,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.987,takeoff,0.000,0.000,6.406,-0.000,0.000,1.207,-0.000,0.000,6.460,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.042,takeoff,-0.000,0.000,6.527,-0.000,0.000,1.206,-0.000,0.000,6.522,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.093,takeoff,-0.000,0.000,6.527,-0.000,0.000,1.206,-0.000,0.000,6.583,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.145,takeoff,-0.000,0.000,6.647,-0.000,0.000,1.205,-0.000,0.000,6.645,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.196,takeoff,-0.000,0.000,6.647,-0.000,0.000,1.205,-0.000,0.000,6.706,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.251,takeoff,-0.000,0.000,6.768,-0.000,0.000,1.204,-0.000,0.000,6.768,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.301,takeoff,-0.000,0.000,6.768,-0.000,0.000,1.204,-0.000,0.000,6.829,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.352,takeoff,-0.000,0.000,6.888,-0.000,0.000,1.203,-0.000,0.000,6.890,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.405,takeoff,-0.000,0.000,6.888,-0.000,0.000,1.203,-0.000,0.000,6.952,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.459,takeoff,-0.000,0.000,7.008,-0.000,0.000,1.202,-0.000,0.000,7.033,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.512,takeoff,-0.000,0.000,7.008,-0.000,0.000,1.202,-0.000,0.000,7.095,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.565,takeoff,-0.000,0.000,7.128,-0.000,0.000,1.201,-0.000,0.000,7.156,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.619,takeoff,-0.000,0.000,7.128,-0.000,0.000,1.201,-0.000,0.000,7.217,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.673,takeoff,-0.000,0.000,7.248,-0.000,0.001,1.200,-0.000,0.000,7.278,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.727,takeoff,-0.000,0.000,7.248,-0.000,0.001,1.200,-0.000,0.000,7.340,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.781,takeoff,-0.000,0.000,7.369,-0.000,0.001,1.201,-0.000,0.000,7.401,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.835,takeoff,-0.000,0.000,7.369,-0.000,0.001,1.201,-0.000,0.000,7.483,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.887,takeoff,-0.000,0.000,7.489,-0.000,0.001,1.201,-0.000,0.000,7.544,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.937,takeoff,-0.000,0.000,7.609,-0.000,0.001,1.202,-0.000,0.000,7.605,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.990,takeoff,-0.000,0.000,7.609,-0.000,0.001,1.202,-0.000,0.000,7.666,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.044,takeoff,-0.000,0.001,7.729,-0.000,0.001,1.202,-0.000,0.001,7.728,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.097,takeoff,-0.000,0.001,7.729,-0.000,0.001,1.202,-0.000,0.001,7.789,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.147,takeoff,-0.000,0.001,7.849,-0.000,0.001,1.203,-0.000,0.001,7.850,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.202,takeoff,-0.000,0.001,7.849,-0.000,0.001,1.203,-0.000,0.001,7.912,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.254,takeoff,-0.000,0.001,7.970,-0.000,0.001,1.203,-0.000,0.001,7.973,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.305,takeoff,-0.000,0.001,7.970,-0.000,0.001,1.203,-0.000,0.001,8.035,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.356,takeoff,-0.000,0.001,8.090,-0.000,0.001,1.202,-0.000,0.001,8.096,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.407,takeoff,-0.000,0.001,8.090,-0.000,0.001,1.202,-0.000,0.001,8.157,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.458,takeoff,-0.000,0.001,8.210,-0.000,0.001,1.201,-0.000,0.001,8.218,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.512,takeoff,-0.000,0.001,8.210,-0.000,0.001,1.201,-0.000,0.001,8.280,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.562,takeoff,-0.000,0.001,8.330,-0.000,0.001,1.200,-0.000,0.001,8.341,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.615,takeoff,-0.000,0.001,8.330,-0.000,0.001,1.200,-0.000,0.001,8.422,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.666,takeoff,-0.001,0.001,8.450,-0.000,0.001,1.200,-0.001,0.001,8.484,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.720,takeoff,-0.001,0.001,8.450,-0.000,0.001,1.200,-0.001,0.001,8.545,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.770,takeoff,-0.001,0.001,8.570,-0.000,0.001,1.200,-0.001,0.001,8.606,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.821,takeoff,-0.001,0.001,8.570,-0.000,0.001,1.200,-0.001,0.001,8.667,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.875,takeoff,-0.001,0.001,8.690,-0.000,0.001,1.201,-0.001,0.001,8.728,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.930,takeoff,-0.001,0.001,8.690,-0.000,0.001,1.201,-0.001,0.001,8.790,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.981,takeoff,-0.001,0.001,8.810,-0.000,0.001,1.201,-0.001,0.002,8.851,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
11.036,takeoff,-0.001,0.001,8.810,-0.000,0.001,1.201,-0.001,0.002,8.912,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
11.087,takeoff,-0.001,0.002,8.930,-0.000,0.001,1.202,-0.001,0.002,8.974,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
11.137,takeoff,-0.001,0.002,9.050,-0.000,0.001,1.202,-0.001,0.002,9.035,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.188,takeoff,-0.001,0.002,9.050,-0.000,0.001,1.202,-0.001,0.002,9.096,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.240,takeoff,-0.001,0.002,9.171,-0.000,0.001,1.202,-0.001,0.002,9.157,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.292,takeoff,-0.001,0.002,9.171,-0.000,0.001,1.202,-0.001,0.002,9.219,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.344,takeoff,-0.001,0.002,9.291,0.000,0.001,1.201,-0.001,0.002,9.280,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
