t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,stick_thr,stick_roll,stick_pitch,stick_yaw
2.983,takeoff,0.000,0.000,0.074,0.000,0.000,0.001,0.000,0.000,0.074,0.00,-0.00,0.00,0.589,-0.000,0.000,0.000
3.036,takeoff,0.000,0.000,0.074,0.000,0.000,0.001,0.000,0.000,0.074,0.00,-0.00,0.00,0.621,-0.000,0.000,0.000
3.087,takeoff,0.000,0.000,0.074,0.000,0.000,0.001,0.000,0.000,0.074,0.00,-0.00,0.00,0.652,-0.000,0.000,0.000
3.138,takeoff,0.000,0.000,0.074,0.000,0.000,0.001,0.000,0.000,0.074,0.00,-0.00,0.00,0.682,-0.000,0.000,0.000
3.190,takeoff,0.000,0.000,0.074,0.000,0.000,0.001,0.000,0.000,0.074,0.00,-0.00,0.00,0.713,-0.000,0.000,0.000
3.241,takeoff,0.000,0.000,0.074,0.000,0.000,0.001,0.000,0.000,0.074,0.00,-0.00,0.00,0.744,-0.000,0.000,0.000
3.294,takeoff,0.000,0.000,0.075,0.000,0.000,0.002,0.000,0.000,0.075,0.00,-0.00,0.00,0.775,-0.000,0.000,0.000
3.345,takeoff,0.000,0.000,0.075,0.000,0.000,0.002,0.000,0.000,0.075,0.00,-0.00,0.00,0.800,-0.000,0.000,0.000
3.395,takeoff,0.000,0.000,0.076,0.000,0.000,0.047,0.000,0.000,0.076,0.00,-0.00,0.00,0.800,-0.000,0.000,0.000
3.445,takeoff,0.000,0.000,0.076,0.000,0.000,0.047,0.000,0.000,0.080,0.00,-0.00,0.00,0.800,-0.000,0.000,0.000
3.499,takeoff,0.000,0.000,0.087,0.000,0.000,0.172,0.000,0.000,0.087,0.00,-0.00,0.00,0.796,-0.000,0.000,0.000
3.550,takeoff,0.000,0.000,0.087,0.000,0.000,0.172,0.000,0.000,0.098,0.00,-0.00,0.00,0.795,-0.000,0.000,0.000
3.602,takeoff,0.000,0.000,0.111,0.000,0.000,0.317,0.000,0.000,0.113,0.00,-0.00,0.00,0.789,-0.000,0.000,0.000
3.655,takeoff,0.000,0.000,0.111,0.000,0.000,0.317,0.000,0.000,0.131,0.00,-0.00,0.00,0.787,-0.000,0.000,0.000
3.705,takeoff,0.000,0.000,0.150,0.000,0.000,0.453,0.000,0.000,0.153,0.00,-0.00,0.00,0.780,-0.000,0.000,0.000
3.756,takeoff,0.000,0.000,0.150,0.000,0.000,0.453,0.000,0.000,0.179,0.00,-0.00,0.00,0.778,-0.000,0.000,0.000
3.806,takeoff,0.000,0.000,0.202,0.000,0.000,0.583,0.000,0.000,0.207,0.00,-0.00,0.00,0.771,-0.000,0.000,0.000
3.859,takeoff,0.000,0.000,0.202,0.000,0.000,0.583,0.000,0.000,0.239,0.00,-0.00,0.00,0.769,-0.000,0.000,0.000
3.909,takeoff,0.000,0.000,0.266,0.000,0.000,0.704,0.000,0.000,0.274,0.00,-0.00,0.00,0.762,-0.000,0.000,0.000
3.962,takeoff,0.000,0.000,0.266,0.000,0.000,0.704,0.000,0.000,0.312,0.00,-0.00,0.00,0.759,-0.000,0.000,0.000
4.012,takeoff,0.000,0.000,0.343,0.000,0.000,0.813,0.000,0.000,0.353,0.00,-0.00,0.00,0.753,-0.000,0.000,0.000
4.067,takeoff,0.000,0.000,0.343,0.000,0.000,0.813,0.000,0.000,0.397,0.00,-0.00,0.00,0.751,-0.000,0.000,0.000
4.119,takeoff,0.000,0.000,0.429,0.000,0.000,0.907,0.000,0.000,0.442,0.00,-0.00,0.00,0.745,-0.000,0.000,0.000
4.171,takeoff,0.000,0.000,0.429,0.000,0.000,0.907,0.000,0.000,0.490,0.00,-0.00,0.00,0.743,-0.000,0.000,0.000
4.222,takeoff,0.000,0.000,0.524,0.000,0.000,0.987,0.000,0.000,0.540,0.00,-0.00,0.00,0.738,-0.000,0.000,0.000
4.275,takeoff,0.000,0.000,0.524,0.000,0.000,0.987,0.000,0.000,0.592,0.00,-0.00,0.00,0.736,-0.000,0.000,0.000
4.326,takeoff,0.000,0.000,0.626,0.000,0.000,1.055,0.000,0.000,0.664,0.00,-0.00,0.00,0.732,-0.000,0.000,0.000
4.378,takeoff,0.000,0.000,0.626,0.000,0.000,1.055,0.000,0.000,0.720,0.00,-0.00,0.00,0.730,-0.000,0.000,0.000
4.429,takeoff,0.000,0.000,0.734,0.000,0.000,1.111,0.000,0.000,0.777,0.00,-0.00,0.00,0.726,-0.000,0.000,0.000
4.479,takeoff,0.000,0.000,0.734,0.000,0.000,1.111,0.000,0.000,0.835,0.00,-0.00,0.00,0.725,-0.000,0.000,0.000
4.531,takeoff,0.000,0.000,0.848,0.000,0.000,1.158,0.000,0.000,0.894,0.00,-0.00,0.00,0.722,-0.000,0.000,0.000
4.583,takeoff,0.000,0.000,0.848,0.000,0.000,1.158,0.000,0.000,0.955,0.00,-0.00,0.00,0.720,-0.000,0.000,0.000
4.634,takeoff,0.000,0.000,0.966,0.000,0.000,1.195,0.000,0.000,1.016,0.00,-0.00,0.00,0.718,-0.000,0.000,0.000
4.688,takeoff,0.000,0.000,0.966,0.000,0.000,1.195,0.000,0.000,1.078,0.00,-0.00,0.00,0.716,-0.000,0.000,0.000
4.740,takeoff,0.000,0.000,1.087,0.000,0.000,1.224,0.000,0.000,1.141,0.00,-0.00,0.00,0.714,-0.000,0.000,0.000
4.791,takeoff,0.000,0.000,1.210,0.000,0.000,1.249,0.000,0.000,1.204,0.00,-0.00,0.00,0.712,-0.000,0.000,0.000
4.842,takeoff,0.000,0.000,1.210,0.000,0.000,1.249,0.000,0.000,1.268,0.00,-0.00,0.00,0.711,-0.000,0.000,0.000
4.893,takeoff,0.000,0.000,1.336,0.000,0.000,1.269,0.000,0.000,1.332,0.00,-0.00,0.00,0.709,-0.000,0.000,0.000
4.946,takeoff,0.000,0.000,1.336,0.000,0.000,1.269,0.000,0.000,1.397,0.00,-0.00,0.00,0.708,-0.000,0.000,0.000
4.999,takeoff,0.000,0.000,1.464,0.000,0.000,1.284,0.000,0.000,1.463,0.00,-0.00,0.00,0.707,-0.000,0.000,0.000
5.049,takeoff,0.000,0.000,1.464,0.000,0.000,1.284,0.000,0.000,1.528,0.00,-0.00,0.00,0.706,-0.000,0.000,0.000
5.100,takeoff,0.000,0.000,1.593,0.000,-0.000,1.294,0.000,0.000,1.594,0.00,-0.00,0.00,0.705,-0.000,0.000,0.000
5.154,takeoff,0.000,0.000,1.593,0.000,-0.000,1.294,0.000,0.000,1.660,0.00,-0.00,0.00,0.705,-0.000,0.000,0.000
5.207,takeoff,0.000,0.000,1.723,0.000,-0.000,1.301,0.000,0.000,1.727,0.00,-0.00,0.00,0.704,-0.000,0.000,0.000
5.258,takeoff,0.000,0.000,1.723,0.000,-0.000,1.301,0.000,0.000,1.793,0.00,-0.00,0.00,0.703,-0.000,0.000,0.000
5.310,takeoff,0.000,0.000,1.853,0.000,-0.000,1.307,0.000,0.000,1.860,0.00,-0.00,0.00,0.703,-0.000,0.000,0.000
5.360,takeoff,0.000,0.000,1.853,0.000,-0.000,1.307,0.000,0.000,1.926,0.00,-0.00,0.00,0.702,-0.000,0.000,0.000
5.411,takeoff,0.000,0.000,1.984,0.000,-0.000,1.308,0.000,0.000,1.993,0.00,-0.00,0.00,0.702,-0.000,0.000,0.000
5.464,takeoff,0.000,0.000,1.984,0.000,-0.000,1.308,0.000,0.000,2.060,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.514,takeoff,0.000,0.000,2.115,0.000,-0.000,1.308,0.000,0.000,2.126,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.565,takeoff,0.000,0.000,2.115,0.000,-0.000,1.308,0.000,0.000,2.193,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.616,takeoff,0.000,0.000,2.245,0.000,-0.000,1.306,0.000,0.000,2.260,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.669,takeoff,0.000,0.000,2.245,0.000,-0.000,1.306,0.000,0.000,2.326,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.722,takeoff,0.000,0.000,2.376,0.000,-0.000,1.303,0.000,0.000,2.415,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.777,takeoff,0.000,0.000,2.376,0.000,-0.000,1.303,0.000,0.000,2.481,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.827,takeoff,0.000,0.000,2.506,0.000,-0.000,1.301,0.000,0.000,2.548,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.879,takeoff,0.000,0.000,2.506,0.000,-0.000,1.301,0.000,0.000,2.614,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.931,takeoff,0.000,0.000,2.636,0.000,-0.000,1.297,0.000,0.000,2.680,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.983,takeoff,0.000,0.000,2.636,0.000,-0.000,1.297,0.000,0.000,2.746,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.033,takeoff,0.000,0.000,2.765,0.000,-0.000,1.293,0.000,0.000,2.812,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.086,takeoff,0.000,0.000,2.765,0.000,-0.000,1.293,0.000,0.000,2.878,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.137,takeoff,0.000,0.000,2.895,0.000,-0.000,1.290,0.000,0.000,2.944,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.187,takeoff,0.000,0.000,2.895,0.000,-0.000,1.290,0.000,0.000,3.009,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.238,takeoff,0.000,0.000,3.023,0.000,-0.000,1.285,0.000,0.000,3.075,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.288,takeoff,0.000,0.000,3.023,0.000,-0.000,1.285,0.000,0.000,3.140,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.342,takeoff,0.000,0.000,3.152,0.000,-0.000,1.279,0.000,0.000,3.205,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.396,takeoff,0.000,0.000,3.279,0.000,-0.000,1.274,0.000,0.000,3.270,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.447,takeoff,0.000,0.000,3.279,0.000,-0.000,1.274,0.000,0.000,3.335,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.497,takeoff,0.000,0.000,3.406,0.000,-0.000,1.269,0.000,0.000,3.400,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.549,takeoff,0.000,0.000,3.406,0.000,-0.000,1.269,0.000,0.000,3.465,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.603,takeoff,0.000,0.000,3.533,0.000,-0.000,1.265,0.000,0.000,3.529,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.657,takeoff,0.000,0.000,3.533,0.000,-0.000,1.265,0.000,0.000,3.615,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.712,takeoff,0.000,0.000,3.659,0.000,-0.000,1.261,0.000,0.000,3.680,0.00,-0.00,0.00,0.697,0.000,0.000,0.000
6.763,takeoff,0.000,0.000,3.659,0.000,-0.000,1.261,0.000,0.000,3.744,0.00,-0.00,0.00,0.697,0.000,0.000,0.000
6.814,takeoff,0.000,0.000,3.785,0.000,-0.000,1.256,0.000,0.000,3.808,0.00,-0.00,0.00,0.692,0.000,0.000,0.000
6.867,takeoff,0.000,0.000,3.785,0.000,-0.000,1.256,0.000,0.000,3.872,0.00,-0.00,0.00,0.692,0.000,0.000,0.000
6.918,takeoff,0.000,0.000,3.910,0.000,-0.000,1.246,0.000,0.000,3.935,0.00,-0.00,0.00,0.688,0.000,0.000,0.000
6.971,takeoff,0.000,0.000,3.910,0.000,-0.000,1.246,0.000,0.000,3.999,0.00,-0.00,0.00,0.688,0.000,0.000,0.000
7.022,takeoff,0.000,0.000,4.034,0.000,-0.000,1.229,0.000,0.000,4.061,0.00,-0.00,0.00,0.684,0.000,0.000,0.000
7.074,takeoff,0.000,0.000,4.034,0.000,-0.000,1.229,0.000,0.000,4.123,0.00,-0.00,0.00,0.684,0.000,0.000,0.000
7.128,takeoff,0.000,0.000,4.156,-0.000,-0.000,1.207,0.000,0.000,4.185,0.00,-0.00,0.00,0.681,0.000,0.000,0.000
7.181,takeoff,0.000,0.000,4.156,-0.000,-0.000,1.207,0.000,0.000,4.246,0.00,-0.00,0.00,0.681,0.000,0.000,0.000
7.232,takeoff,0.000,0.000,4.275,-0.000,-0.000,1.179,0.000,0.000,4.306,0.00,-0.00,0.00,0.678,0.000,0.000,0.000
7.282,takeoff,0.000,0.000,4.275,-0.000,-0.000,1.179,0.000,0.000,4.365,0.00,-0.00,0.00,0.678,0.000,0.000,0.000
7.333,takeoff,0.000,0.000,4.392,-0.000,-0.000,1.148,0.000,0.000,4.424,0.00,-0.00,0.00,0.675,0.000,0.000,0.000
7.384,takeoff,0.000,0.000,4.392,-0.000,-0.000,1.148,0.000,0.000,4.481,0.00,-0.00,0.00,0.676,0.000,0.000,0.000
7.438,takeoff,0.000,0.000,4.505,-0.000,-0.000,1.115,0.000,0.000,4.557,0.00,-0.00,0.00,0.673,0.000,0.000,0.000
7.489,takeoff,0.000,0.000,4.505,-0.000,-0.000,1.115,0.000,0.000,4.612,0.00,-0.00,0.00,0.674,0.000,0.000,0.000
7.543,takeoff,0.000,0.000,4.615,-0.000,-0.000,1.077,0.000,0.000,4.667,0.00,-0.00,0.00,0.672,0.000,0.000,0.000
7.598,takeoff,0.000,0.000,4.720,-0.000,-0.000,1.036,0.000,0.000,4.720,0.00,-0.00,0.00,0.670,0.000,0.000,0.000
7.648,takeoff,0.000,0.000,4.720,-0.000,-0.000,1.036,0.000,0.000,4.772,0.00,-0.00,0.00,0.671,0.000,0.000,0.000
7.701,takeoff,0.000,0.000,4.822,-0.000,-0.000,0.991,0.000,0.000,4.824,0.00,-0.00,0.00,0.670,0.000,0.000,0.000
7.754,takeoff,0.000,0.000,4.822,-0.000,-0.000,0.991,0.000,0.000,4.873,0.00,-0.00,0.00,0.671,0.000,0.000,0.000
7.808,takeoff,0.000,0.000,4.918,-0.000,-0.000,0.943,0.000,0.000,4.922,0.00,-0.00,0.00,0.670,0.000,0.000,0.000
7.862,takeoff,0.000,0.000,4.918,-0.000,-0.000,0.943,0.000,0.000,4.969,0.00,-0.00,0.00,0.671,0.000,0.000,0.000
7.912,takeoff,0.000,0.000,5.010,-0.000,-0.000,0.895,0.000,0.000,5.016,0.00,-0.00,0.00,0.670,0.000,0.000,0.000
7.963,takeoff,0.000,0.000,5.010,-0.000,-0.000,0.895,0.000,0.000,5.060,0.00,-0.00,0.00,0.671,0.000,0.000,0.000
8.015,takeoff,0.000,0.000,5.097,-0.000,-0.000,0.846,0.000,0.000,5.104,0.00,-0.00,0.00,0.671,0.000,-0.000,0.000
8.068,takeoff,0.000,0.000,5.097,-0.000,-0.000,0.846,0.000,0.000,5.160,0.00,-0.00,0.00,0.672,0.000,-0.000,0.000
8.121,takeoff,0.000,0.000,5.179,-0.000,-0.000,0.799,0.000,0.000,5.201,0.00,-0.00,0.00,0.672,0.000,-0.000,0.000
8.174,takeoff,0.000,0.000,5.179,-0.000,-0.000,0.799,0.000,0.000,5.240,0.00,-0.00,0.00,0.673,0.000,-0.000,0.000
8.226,takeoff,0.000,0.000,5.257,-0.000,-0.000,0.752,0.000,0.000,5.279,0.00,-0.00,0.00,0.673,0.000,-0.000,0.000
8.279,takeoff,0.000,0.000,5.257,-0.000,-0.000,0.752,0.000,0.000,5.316,0.00,-0.00,0.00,0.674,0.000,-0.000,0.000
8.332,takeoff,0.000,0.000,5.330,-0.000,-0.000,0.708,0.000,0.000,5.352,0.00,-0.00,0.00,0.674,0.000,-0.000,0.000
8.383,takeoff,0.000,0.000,5.330,-0.000,-0.000,0.708,0.000,0.000,5.386,0.00,-0.00,0.00,0.675,0.000,-0.000,0.000
8.434,takeoff,0.000,0.000,5.398,-0.000,-0.000,0.664,0.000,0.000,5.420,0.00,-0.00,0.00,0.675,0.000,-0.000,0.000
8.484,takeoff,0.000,0.000,5.398,-0.000,-0.000,0.664,0.000,0.000,5.453,0.00,-0.00,0.00,0.676,0.000,-0.000,0.000
8.537,takeoff,0.000,0.000,5.463,-0.000,-0.000,0.623,0.000,0.000,5.484,0.00,-0.00,0.00,0.677,0.000,-0.000,0.000
8.590,takeoff,0.000,0.000,5.523,-0.000,-0.000,0.582,0.000,0.000,5.515,0.00,-0.00,0.00,0.678,-0.000,-0.000,0.000
8.645,takeoff,0.000,0.000,5.523,-0.000,-0.000,0.582,0.000,0.000,5.554,0.00,-0.00,0.00,0.679,-0.000,-0.000,0.000
8.700,takeoff,0.000,0.000,5.579,-0.000,0.000,0.544,0.000,0.000,5.582,0.00,-0.00,0.00,0.680,-0.000,-0.000,0.000
8.751,takeoff,0.000,0.000,5.579,-0.000,0.000,0.544,0.000,0.000,5.609,0.00,-0.00,0.00,0.681,-0.000,-0.000,0.000
8.802,takeoff,0.000,0.000,5.632,-0.000,0.000,0.508,0.000,0.000,5.635,0.00,-0.00,0.00,0.681,-0.000,-0.000,0.000
8.854,takeoff,0.000,0.000,5.632,-0.000,0.000,0.508,0.000,0.000,5.661,0.00,-0.00,0.00,0.683,-0.000,-0.000,0.000
8.905,takeoff,0.000,0.000,5.681,-0.000,0.000,0.476,0.000,0.000,5.685,0.00,-0.00,0.00,0.683,-0.000,-0.000,0.000
8.958,takeoff,0.000,0.000,5.681,-0.000,0.000,0.476,0.000,0.000,5.709,0.00,-0.00,0.00,0.684,-0.000,-0.000,0.000
9.010,takeoff,0.000,0.000,5.727,-0.000,0.000,0.447,0.000,0.000,5.732,0.00,-0.00,0.00,0.684,-0.000,-0.000,0.000
9.063,takeoff,0.000,0.000,5.727,-0.000,0.000,0.447,0.000,0.000,5.754,0.00,-0.00,0.00,0.685,-0.000,-0.000,0.000
9.117,takeoff,-0.000,0.000,5.770,-0.000,0.000,0.419,-0.000,0.000,5.776,0.00,-0.00,0.00,0.686,-0.000,-0.000,0.000
9.171,takeoff,-0.000,0.000,5.770,-0.000,0.000,0.419,-0.000,0.000,5.797,0.00,-0.00,0.00,0.687,-0.000,-0.000,0.000
9.222,takeoff,-0.000,0.000,5.811,-0.000,0.000,0.394,-0.000,0.000,5.817,0.00,-0.00,0.00,0.687,-0.000,-0.000,0.000
9.273,takeoff,-0.000,0.000,5.811,-0.000,0.000,0.394,-0.000,0.000,5.836,0.00,-0.00,0.00,0.688,-0.000,-0.000,0.000
9.327,takeoff,-0.000,0.000,5.849,-0.000,0.000,0.370,-0.000,0.000,5.862,0.00,-0.00,0.00,0.688,-0.000,-0.000,0.000
9.381,takeoff,-0.000,0.000,5.849,-0.000,0.000,0.370,-0.000,0.000,5.880,0.00,-0.00,0.00,0.689,-0.000,-0.000,0.000
9.433,takeoff,-0.000,0.000,5.885,-0.000,0.000,0.349,-0.000,0.000,5.898,0.00,-0.00,0.00,0.689,-0.000,-0.000,0.000
9.484,takeoff,-0.000,0.000,5.885,-0.000,0.000,0.349,-0.000,0.000,5.915,0.00,-0.00,0.00,0.690,-0.000,-0.000,0.000
9.536,takeoff,-0.000,0.000,5.919,-0.000,0.000,0.329,-0.000,0.000,5.931,0.00,-0.00,0.00,0.690,-0.000,-0.000,0.000
9.587,takeoff,-0.000,0.000,5.919,-0.000,0.000,0.329,-0.000,0.000,5.948,0.00,-0.00,0.00,0.691,-0.000,-0.000,0.000
9.639,takeoff,-0.000,0.000,5.951,-0.000,0.000,0.310,-0.000,0.000,5.963,0.00,-0.00,0.00,0.691,-0.000,-0.000,0.000
9.692,takeoff,-0.000,0.000,5.981,-0.000,0.001,0.291,-0.000,0.000,5.978,0.00,-0.00,0.00,0.692,-0.000,-0.000,0.000
9.742,takeoff,-0.000,0.000,5.981,-0.000,0.001,0.291,-0.000,0.000,5.993,0.00,-0.00,0.00,0.693,-0.000,-0.000,0.000
9.793,takeoff,-0.000,0.000,6.009,-0.000,0.001,0.274,-0.000,0.000,6.007,0.00,-0.00,0.00,0.693,-0.000,-0.000,0.000
9.845,takeoff,-0.000,0.000,6.009,-0.000,0.001,0.274,-0.000,0.000,6.021,0.00,-0.00,0.00,0.694,-0.000,-0.000,0.000
9.895,takeoff,-0.000,0.000,6.036,-0.000,0.001,0.260,-0.000,0.000,6.035,0.00,-0.00,0.00,0.694,-0.000,-0.000,0.000
9.946,takeoff,-0.000,0.000,6.036,-0.000,0.001,0.260,-0.000,0.000,6.048,0.00,-0.00,0.00,0.695,-0.000,-0.000,0.000
9.996,takeoff,-0.000,0.000,6.061,-0.000,0.001,0.248,-0.000,0.000,6.061,0.00,-0.00,0.00,0.695,-0.000,-0.000,0.000
10.048,takeoff,-0.000,0.000,6.061,-0.000,0.001,0.248,-0.000,0.000,6.073,0.00,-0.00,0.00,0.696,-0.000,-0.000,0.000
10.099,takeoff,-0.000,0.001,6.086,-0.000,0.001,0.237,-0.000,0.001,6.085,0.00,-0.00,0.00,0.696,-0.000,-0.000,0.000
10.152,takeoff,-0.000,0.001,6.086,-0.000,0.001,0.237,-0.000,0.001,6.097,0.00,-0.00,0.00,0.696,-0.000,-0.000,0.000
10.206,takeoff,-0.000,0.001,6.109,-0.000,0.001,0.227,-0.000,0.001,6.109,0.00,-0.00,0.00,0.697,-0.000,-0.000,0.000
10.258,takeoff,-0.000,0.001,6.109,-0.000,0.001,0.227,-0.000,0.001,6.121,0.00,-0.00,0.00,0.697,-0.000,-0.000,0.000
10.309,takeoff,-0.000,0.001,6.131,-0.000,0.001,0.218,-0.000,0.001,6.132,0.00,-0.00,0.00,0.697,-0.000,-0.000,0.000
10.360,takeoff,-0.000,0.001,6.131,-0.000,0.001,0.218,-0.000,0.001,6.143,0.00,-0.00,0.00,0.698,-0.000,-0.000,0.000
10.411,takeoff,-0.000,0.001,6.152,-0.000,0.001,0.210,-0.000,0.001,6.153,0.00,-0.00,0.00,0.698,-0.000,-0.000,0.000
10.462,takeoff,-0.000,0.001,6.152,-0.000,0.001,0.210,-0.000,0.001,6.164,0.00,-0.00,0.00,0.698,-0.000,-0.000,0.000
10.514,takeoff,-0.000,0.001,6.173,-0.000,0.001,0.202,-0.000,0.001,6.178,0.00,-0.00,0.00,0.698,-0.000,-0.000,0.000
10.564,takeoff,-0.000,0.001,6.173,-0.000,0.001,0.202,-0.000,0.001,6.185,0.00,-0.00,0.00,0.699,-0.000,-0.000,0.000
10.616,takeoff,-0.000,0.001,6.193,-0.000,0.001,0.195,-0.000,0.001,6.195,0.00,-0.00,0.00,0.699,-0.000,-0.000,0.000
10.669,takeoff,-0.000,0.001,6.193,-0.000,0.001,0.195,-0.000,0.001,6.208,0.00,-0.00,0.00,0.699,-0.000,-0.000,0.000
10.720,takeoff,-0.000,0.001,6.212,-0.000,0.001,0.188,-0.000,0.001,6.217,0.00,-0.00,0.00,0.699,-0.000,-0.000,0.000
10.771,takeoff,-0.000,0.001,6.212,-0.000,0.001,0.188,-0.000,0.001,6.227,0.00,-0.00,0.00,0.700,-0.000,-0.000,0.000
10.825,takeoff,-0.000,0.001,6.230,-0.000,0.001,0.183,-0.000,0.001,6.236,0.00,-0.00,0.00,0.700,-0.000,-0.000,0.000
10.875,takeoff,-0.000,0.001,6.230,-0.000,0.001,0.183,-0.001,0.001,6.245,0.00,-0.00,0.00,0.700,-0.000,-0.000,0.000
10.926,takeoff,-0.001,0.001,6.249,-0.000,0.001,0.178,-0.001,0.001,6.254,0.00,-0.00,0.00,0.700,-0.000,-0.000,0.000
10.977,takeoff,-0.001,0.001,6.249,-0.000,0.001,0.178,-0.001,0.001,6.263,0.00,-0.00,0.00,0.700,-0.000,-0.000,0.000
11.028,takeoff,-0.001,0.001,6.266,-0.000,0.001,0.174,-0.001,0.001,6.272,0.00,-0.00,0.00,0.700,-0.000,-0.000,0.000
11.083,takeoff,-0.001,0.001,6.266,-0.000,0.001,0.174,-0.001,0.002,6.281,0.00,-0.00,0.00,0.700,-0.000,-0.000,0.000
11.133,takeoff,-0.001,0.002,6.283,-0.000,0.001,0.170,-0.001,0.002,6.289,0.00,-0.00,0.00,0.700,-0.000,-0.000,0.000
11.186,takeoff,-0.001,0.002,6.283,-0.000,0.001,0.170,-0.001,0.002,6.298,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
11.239,takeoff,-0.001,0.002,6.300,-0.000,0.001,0.166,-0.001,0.002,6.306,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
11.289,takeoff,-0.001,0.002,6.300,-0.000,0.001,0.166,-0.001,0.002,6.315,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
