t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
2.003,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.000,-0.000,0.000,0.000
2.057,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.032,-0.000,0.000,0.000
2.107,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.063,-0.000,0.000,0.000
2.162,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.096,-0.000,0.000,0.000
2.213,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.127,-0.000,0.000,0.000
2.268,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.159,-0.000,0.000,0.000
2.323,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.192,-0.000,0.000,0.000
2.376,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.224,-0.000,0.000,0.000
2.427,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.255,-0.000,0.000,0.000
2.478,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.286,-0.000,0.000,0.000
2.531,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.317,-0.000,0.000,0.000
2.585,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.349,-0.000,0.000,0.000
2.635,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.379,-0.000,0.000,0.000
2.687,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.411,-0.000,0.000,0.000
2.742,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.444,-0.000,0.000,0.000
2.794,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.475,-0.000,0.000,0.000
2.846,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.506,-0.000,0.000,0.000
2.897,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.536,-0.000,0.000,0.000
2.948,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.567,-0.000,0.000,0.000
2.998,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.598,-0.000,0.000,0.000
3.052,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.630,-0.000,0.000,0.000
3.107,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.663,-0.000,0.000,0.000
3.159,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.694,-0.000,0.000,0.000
3.213,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.726,-0.000,0.000,0.000
3.266,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.758,-0.000,0.000,0.000
3.321,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.791,-0.000,0.000,0.000
3.371,takeoff,0.000,0.000,0.070,0.000,0.000,0.024,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.422,takeoff,0.000,0.000,0.070,0.000,0.000,0.024,0.000,0.000,0.074,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.476,takeoff,0.000,0.000,0.077,0.000,0.000,0.138,0.000,0.000,0.080,0.00,-0.00,0.00,0.00,-0.00,0.795,-0.000,0.000,0.000
3.527,takeoff,0.000,0.000,0.077,0.000,0.000,0.138,0.000,0.000,0.090,0.00,-0.00,0.00,0.00,-0.00,0.795,-0.000,0.000,0.000
3.577,takeoff,0.000,0.000,0.098,0.000,0.000,0.283,0.000,0.000,0.104,0.00,-0.00,0.00,0.00,-0.00,0.790,-0.000,0.000,0.000
3.628,takeoff,0.000,0.000,0.098,0.000,0.000,0.283,0.000,0.000,0.122,0.00,-0.00,0.00,0.00,-0.00,0.788,-0.000,0.000,0.000
3.681,takeoff,0.000,0.000,0.134,0.000,0.000,0.424,0.000,0.000,0.143,0.00,-0.00,0.00,0.00,-0.00,0.781,-0.000,0.000,0.000
3.734,takeoff,0.000,0.000,0.134,0.000,0.000,0.424,0.000,0.000,0.168,0.00,-0.00,0.00,0.00,-0.00,0.779,-0.000,0.000,0.000
3.788,takeoff,0.000,0.000,0.183,0.000,0.000,0.555,0.000,0.000,0.196,0.00,-0.00,0.00,0.00,-0.00,0.772,-0.000,0.000,0.000
3.843,takeoff,0.000,0.000,0.183,0.000,0.000,0.555,0.000,0.000,0.227,0.00,-0.00,0.00,0.00,-0.00,0.769,-0.000,0.000,0.000
3.895,takeoff,0.000,0.000,0.245,0.000,0.000,0.675,0.000,0.000,0.274,0.00,-0.00,0.00,0.00,-0.00,0.763,-0.000,0.000,0.000
3.947,takeoff,0.000,0.000,0.245,0.000,0.000,0.675,0.000,0.000,0.312,0.00,-0.00,0.00,0.00,-0.00,0.761,-0.000,0.000,0.000
3.998,takeoff,0.000,0.000,0.317,0.000,0.000,0.781,0.000,0.000,0.353,0.00,-0.00,0.00,-0.00,-0.00,0.755,-0.000,0.000,0.000
4.048,takeoff,0.000,0.000,0.317,0.000,0.000,0.781,0.000,0.000,0.396,0.00,-0.00,0.00,-0.00,-0.00,0.752,-0.000,0.000,0.000
4.100,takeoff,0.000,0.000,0.400,0.000,0.000,0.873,0.000,0.000,0.441,0.00,-0.00,0.00,-0.00,-0.00,0.747,-0.000,0.000,0.000
4.151,takeoff,0.000,0.000,0.400,0.000,0.000,0.873,0.000,0.000,0.489,0.00,-0.00,0.00,-0.00,-0.00,0.745,-0.000,0.000,0.000
4.201,takeoff,0.000,0.000,0.492,0.000,0.000,0.953,0.000,0.000,0.538,0.00,-0.00,0.00,-0.00,-0.00,0.740,-0.000,0.000,0.000
4.252,takeoff,0.000,0.000,0.492,0.000,0.000,0.953,0.000,0.000,0.590,0.00,-0.00,0.00,-0.00,-0.00,0.738,-0.000,0.000,0.000
4.307,takeoff,0.000,0.000,0.591,0.000,0.000,1.028,0.000,0.000,0.643,0.00,-0.00,0.00,-0.00,-0.00,0.734,-0.000,0.000,0.000
4.359,takeoff,0.000,0.000,0.697,0.000,0.000,1.092,0.000,0.000,0.698,0.00,-0.00,0.00,-0.00,-0.00,0.728,-0.000,0.000,0.000
4.411,takeoff,0.000,0.000,0.697,0.000,0.000,1.092,0.000,0.000,0.754,0.00,-0.00,0.00,-0.00,-0.00,0.726,-0.000,0.000,0.000
4.461,takeoff,0.000,0.000,0.809,0.000,0.000,1.145,0.000,0.000,0.812,0.00,-0.00,0.00,-0.00,-0.00,0.722,-0.000,0.000,0.000
4.512,takeoff,0.000,0.000,0.809,0.000,0.000,1.145,0.000,0.000,0.871,0.00,-0.00,0.00,-0.00,-0.00,0.720,-0.000,0.000,0.000
4.563,takeoff,0.000,0.000,0.925,0.000,0.000,1.184,0.000,0.000,0.931,0.00,-0.00,0.00,-0.00,-0.00,0.718,-0.000,0.000,0.000
4.614,takeoff,0.000,0.000,0.925,0.000,0.000,1.184,0.000,0.000,0.992,0.00,-0.00,0.00,-0.00,-0.00,0.716,-0.000,0.000,0.000
4.669,takeoff,0.000,0.000,1.045,0.000,0.000,1.213,0.000,0.000,1.054,0.00,-0.00,0.00,-0.00,-0.00,0.714,-0.000,0.000,0.000
4.722,takeoff,0.000,0.000,1.045,0.000,0.000,1.213,0.000,0.000,1.116,0.00,-0.00,0.00,-0.00,-0.00,0.713,-0.000,0.000,0.000
4.776,takeoff,0.000,0.000,1.168,0.000,0.000,1.236,0.000,0.000,1.179,0.00,-0.00,0.00,-0.00,-0.00,0.711,-0.000,0.000,0.000
4.827,takeoff,0.000,0.000,1.168,0.000,0.000,1.236,0.000,0.000,1.242,0.00,-0.00,0.00,-0.00,-0.00,0.710,-0.000,0.000,0.000
4.877,takeoff,0.000,0.000,1.292,0.000,0.000,1.253,0.000,0.000,1.306,0.00,-0.00,0.00,-0.00,-0.00,0.709,-0.000,0.000,0.000
