t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,stick_thr,stick_roll,stick_pitch,stick_yaw
21.925,takeoff,-0.163,0.040,3.357,-0.005,0.023,-0.001,-0.163,0.040,3.357,0.00,0.00,0.00,0.703,-0.006,-0.010,0.000
21.976,takeoff,-0.163,0.040,3.357,-0.005,0.023,-0.001,-0.163,0.041,3.357,0.00,0.00,0.00,0.703,-0.006,-0.010,0.000
22.027,takeoff,-0.163,0.042,3.357,-0.003,0.024,-0.000,-0.163,0.043,3.357,0.00,0.00,0.00,0.703,-0.006,-0.010,0.000
22.080,takeoff,-0.163,0.042,3.357,-0.003,0.024,-0.000,-0.163,0.044,3.357,0.00,0.00,0.00,0.703,-0.006,-0.010,0.000
22.131,takeoff,-0.164,0.044,3.357,-0.001,0.024,0.001,-0.163,0.045,3.357,0.00,0.00,0.00,0.702,-0.006,-0.010,0.000
22.181,takeoff,-0.164,0.044,3.357,-0.001,0.024,0.001,-0.163,0.046,3.357,0.00,0.00,0.00,0.702,-0.006,-0.010,0.000
22.233,takeoff,-0.164,0.047,3.357,0.000,0.024,0.002,-0.163,0.048,3.357,0.00,0.00,0.00,0.702,-0.006,-0.009,0.000
22.285,takeoff,-0.164,0.047,3.357,0.000,0.024,0.002,-0.163,0.049,3.357,0.00,0.00,0.00,0.702,-0.006,-0.009,0.000
22.336,takeoff,-0.164,0.049,3.357,0.002,0.025,0.001,-0.163,0.050,3.357,0.00,0.00,0.00,0.702,-0.006,-0.009,0.000
22.386,takeoff,-0.164,0.049,3.357,0.002,0.025,0.001,-0.163,0.051,3.357,0.00,0.00,0.00,0.702,-0.006,-0.009,0.000
22.440,takeoff,-0.163,0.052,3.357,0.004,0.025,0.000,-0.163,0.053,3.357,0.00,0.00,0.00,0.702,-0.007,-0.009,0.000
22.493,takeoff,-0.163,0.052,3.357,0.004,0.025,0.000,-0.162,0.054,3.357,0.00,0.00,0.00,0.702,-0.007,-0.009,0.000
22.543,takeoff,-0.163,0.054,3.357,0.005,0.025,-0.001,-0.162,0.055,3.357,0.00,0.00,0.00,0.703,-0.007,-0.009,0.000
22.597,takeoff,-0.163,0.054,3.357,0.005,0.025,-0.001,-0.162,0.056,3.357,0.00,0.00,0.00,0.703,-0.007,-0.009,0.000
22.649,takeoff,-0.162,0.057,3.357,0.007,0.025,-0.002,-0.162,0.058,3.357,0.00,0.00,0.00,0.703,-0.007,-0.008,0.000
22.700,takeoff,-0.162,0.057,3.357,0.007,0.025,-0.002,-0.161,0.059,3.357,0.00,0.00,0.00,0.703,-0.007,-0.008,0.000
22.752,takeoff,-0.161,0.059,3.357,0.009,0.025,-0.002,-0.161,0.060,3.357,0.00,-0.00,0.00,0.703,-0.007,-0.008,0.000
22.806,takeoff,-0.160,0.062,3.357,0.011,0.025,-0.000,-0.160,0.062,3.357,0.00,-0.00,0.00,0.703,-0.007,-0.008,0.000
22.859,takeoff,-0.160,0.062,3.357,0.011,0.025,-0.000,-0.160,0.063,3.357,0.00,-0.00,0.00,0.703,-0.007,-0.008,0.000
22.910,takeoff,-0.159,0.064,3.357,0.013,0.025,0.001,-0.159,0.065,3.357,0.00,-0.00,0.00,0.702,-0.007,-0.007,0.000
22.961,takeoff,-0.159,0.064,3.357,0.013,0.025,0.001,-0.158,0.066,3.357,0.00,-0.00,0.00,0.702,-0.007,-0.007,0.000
23.014,takeoff,-0.158,0.067,3.357,0.015,0.025,0.001,-0.157,0.067,3.357,0.00,-0.00,0.00,0.702,-0.007,-0.007,0.000
23.064,takeoff,-0.158,0.067,3.357,0.015,0.025,0.001,-0.157,0.068,3.357,0.00,-0.00,0.00,0.702,-0.007,-0.007,0.000
23.115,takeoff,-0.156,0.069,3.357,0.017,0.025,0.001,-0.156,0.070,3.357,0.00,-0.00,0.00,0.702,-0.008,-0.007,0.000
23.165,takeoff,-0.156,0.069,3.357,0.017,0.025,0.001,-0.155,0.071,3.357,0.00,-0.00,0.00,0.702,-0.008,-0.007,0.000
23.217,takeoff,-0.154,0.072,3.357,0.019,0.025,-0.000,-0.154,0.072,3.357,0.00,-0.00,0.00,0.702,-0.008,-0.006,0.000
23.272,takeoff,-0.154,0.072,3.357,0.019,0.025,-0.000,-0.153,0.073,3.357,0.00,-0.00,0.00,0.703,-0.008,-0.006,0.000
23.324,takeoff,-0.152,0.074,3.357,0.021,0.024,-0.001,-0.152,0.075,3.357,0.00,-0.00,0.00,0.703,-0.008,-0.006,0.000
23.375,takeoff,-0.152,0.074,3.357,0.021,0.024,-0.001,-0.151,0.076,3.357,0.00,-0.00,0.00,0.703,-0.008,-0.006,0.000
23.427,takeoff,-0.150,0.077,3.357,0.023,0.024,-0.001,-0.149,0.077,3.357,0.00,-0.00,0.00,0.703,-0.008,-0.005,0.000
23.479,takeoff,-0.150,0.077,3.357,0.023,0.024,-0.001,-0.148,0.078,3.357,0.00,-0.00,0.00,0.703,-0.008,-0.005,0.000
23.531,takeoff,-0.148,0.079,3.357,0.024,0.024,0.001,-0.147,0.080,3.357,0.00,0.00,0.00,0.703,-0.008,-0.005,0.000
23.582,takeoff,-0.148,0.079,3.357,0.024,0.024,0.001,-0.146,0.081,3.357,0.00,0.00,0.00,0.702,-0.008,-0.005,0.000
23.634,takeoff,-0.145,0.081,3.357,0.026,0.023,0.002,-0.144,0.082,3.357,-0.00,0.00,0.00,0.702,-0.008,-0.005,0.000
23.689,takeoff,-0.145,0.081,3.357,0.026,0.023,0.002,-0.143,0.083,3.357,0.00,0.00,0.00,0.702,-0.008,-0.005,0.000
23.739,takeoff,-0.143,0.084,3.357,0.028,0.023,0.002,-0.142,0.084,3.357,0.00,0.00,0.00,0.702,-0.008,-0.004,0.000
23.790,takeoff,-0.143,0.084,3.357,0.028,0.023,0.002,-0.140,0.086,3.357,0.00,0.00,0.00,0.702,-0.008,-0.004,0.000
23.842,takeoff,-0.140,0.086,3.357,0.029,0.022,0.001,-0.139,0.087,3.357,-0.00,0.00,0.00,0.702,-0.008,-0.004,0.000
23.895,takeoff,-0.140,0.086,3.357,0.029,0.022,0.001,-0.137,0.088,3.357,0.00,-0.00,0.00,0.702,-0.008,-0.004,0.000
23.945,takeoff,-0.137,0.088,3.357,0.031,0.022,0.000,-0.136,0.089,3.357,0.00,-0.00,0.00,0.702,-0.008,-0.003,0.000
23.999,takeoff,-0.137,0.088,3.357,0.031,0.022,0.000,-0.134,0.090,3.357,0.00,-0.00,0.00,0.702,-0.008,-0.003,0.000
24.049,takeoff,-0.134,0.090,3.357,0.032,0.021,-0.001,-0.132,0.091,3.357,0.00,-0.00,0.00,0.703,-0.008,-0.003,0.000
24.104,takeoff,-0.134,0.090,3.357,0.032,0.021,-0.001,-0.130,0.092,3.357,0.00,-0.00,0.00,0.703,-0.008,-0.003,0.000
24.157,takeoff,-0.130,0.092,3.357,0.033,0.020,-0.002,-0.128,0.093,3.357,0.00,-0.00,0.00,0.703,-0.008,-0.003,0.000
24.207,takeoff,-0.127,0.094,3.357,0.034,0.020,-0.001,-0.127,0.094,3.357,0.00,-0.00,0.00,0.703,-0.008,-0.002,0.000
24.260,takeoff,-0.127,0.094,3.357,0.034,0.020,-0.001,-0.125,0.095,3.357,0.00,-0.00,0.00,0.703,-0.008,-0.002,0.000
24.315,takeoff,-0.124,0.096,3.357,0.035,0.019,0.001,-0.123,0.096,3.357,0.00,-0.00,0.00,0.703,-0.008,-0.002,0.000
24.369,takeoff,-0.124,0.096,3.357,0.035,0.019,0.001,-0.121,0.097,3.357,0.00,-0.00,0.00,0.702,-0.008,-0.002,0.000
24.420,takeoff,-0.120,0.098,3.357,0.036,0.018,0.002,-0.120,0.098,3.357,0.00,-0.00,0.00,0.702,-0.008,-0.002,0.000
24.473,takeoff,-0.120,0.098,3.357,0.036,0.018,0.002,-0.118,0.099,3.357,0.00,-0.00,0.00,0.702,-0.008,-0.002,0.000
24.524,takeoff,-0.116,0.100,3.357,0.037,0.018,0.002,-0.116,0.100,3.357,0.00,-0.00,0.00,0.702,-0.008,-0.001,0.000
24.574,takeoff,-0.116,0.100,3.357,0.037,0.018,0.002,-0.114,0.101,3.357,0.00,-0.00,0.00,0.702,-0.008,-0.001,0.000
24.626,takeoff,-0.113,0.102,3.358,0.038,0.017,0.001,-0.112,0.102,3.358,0.00,-0.00,0.00,0.702,-0.008,-0.001,0.000
24.682,takeoff,-0.113,0.102,3.358,0.038,0.017,0.001,-0.109,0.103,3.358,0.00,-0.00,0.00,0.702,-0.008,-0.001,0.000
24.735,takeoff,-0.109,0.103,3.358,0.038,0.016,0.000,-0.107,0.104,3.358,0.00,-0.00,0.00,0.702,-0.008,-0.001,0.000
24.788,takeoff,-0.109,0.103,3.358,0.038,0.016,0.000,-0.105,0.105,3.358,0.00,-0.00,0.00,0.702,-0.008,-0.001,0.000
24.839,takeoff,-0.105,0.105,3.358,0.039,0.015,-0.001,-0.103,0.105,3.358,0.00,-0.00,0.00,0.703,-0.008,-0.000,0.000
24.890,takeoff,-0.105,0.105,3.358,0.039,0.015,-0.001,-0.101,0.106,3.357,0.00,-0.00,0.00,0.703,-0.008,-0.000,0.000
24.940,takeoff,-0.101,0.106,3.357,0.039,0.014,-0.002,-0.099,0.107,3.357,0.00,-0.00,0.00,0.703,-0.008,-0.000,0.000
24.994,takeoff,-0.101,0.106,3.357,0.039,0.014,-0.002,-0.097,0.108,3.357,0.00,-0.00,0.00,0.703,-0.008,-0.000,0.000
25.048,takeoff,-0.097,0.108,3.357,0.040,0.013,-0.001,-0.095,0.108,3.357,0.00,-0.00,0.00,0.703,-0.008,0.000,0.000
25.099,takeoff,-0.097,0.108,3.357,0.040,0.013,-0.001,-0.093,0.109,3.357,0.00,-0.00,0.00,0.703,-0.008,0.000,0.000
25.149,takeoff,-0.093,0.109,3.357,0.040,0.013,0.001,-0.091,0.110,3.357,0.00,-0.00,0.00,0.703,-0.008,0.000,0.000
25.200,takeoff,-0.093,0.109,3.357,0.040,0.013,0.001,-0.089,0.110,3.357,0.00,-0.00,0.00,0.702,-0.008,0.000,0.000
25.253,takeoff,-0.089,0.110,3.357,0.040,0.012,0.002,-0.087,0.111,3.357,0.00,-0.00,0.00,0.702,-0.008,0.001,0.000
25.304,takeoff,-0.089,0.110,3.357,0.040,0.012,0.002,-0.085,0.111,3.358,0.00,-0.00,0.00,0.702,-0.008,0.001,0.000
25.354,takeoff,-0.085,0.111,3.358,0.040,0.011,0.003,-0.083,0.112,3.358,0.00,-0.00,0.00,0.702,-0.008,0.001,0.000
25.409,takeoff,-0.081,0.112,3.358,0.041,0.010,0.003,-0.081,0.113,3.358,-0.00,-0.01,0.00,0.702,-0.008,0.001,0.000
25.464,takeoff,-0.081,0.112,3.358,0.041,0.010,0.003,-0.078,0.113,3.358,-0.00,-0.01,0.00,0.702,-0.008,0.001,0.000
25.514,takeoff,-0.077,0.113,3.358,0.041,0.009,0.002,-0.076,0.114,3.358,-0.00,-0.01,0.00,0.702,-0.008,0.001,0.000
25.565,takeoff,-0.077,0.113,3.358,0.041,0.009,0.002,-0.074,0.114,3.358,-0.00,-0.01,0.00,0.702,-0.008,0.001,0.000
25.616,takeoff,-0.073,0.114,3.358,0.041,0.008,0.001,-0.072,0.115,3.358,-0.00,-0.01,0.00,0.702,-0.008,0.002,0.000
25.666,takeoff,-0.073,0.114,3.358,0.041,0.008,0.001,-0.070,0.115,3.358,-0.00,-0.01,0.00,0.702,-0.008,0.002,0.000
25.721,takeoff,-0.068,0.115,3.358,0.042,0.007,0.000,-0.068,0.115,3.358,-0.00,-0.01,0.00,0.702,-0.008,0.002,0.000
25.773,takeoff,-0.068,0.115,3.358,0.042,0.007,0.000,-0.066,0.116,3.358,-0.00,-0.01,0.00,0.702,-0.008,0.002,0.000
25.828,takeoff,-0.064,0.116,3.358,0.042,0.006,-0.000,-0.064,0.116,3.358,0.00,-0.01,0.00,0.702,-0.007,0.002,0.000
25.883,takeoff,-0.064,0.116,3.358,0.042,0.006,-0.000,-0.061,0.116,3.358,0.00,-0.01,0.00,0.702,-0.007,0.002,0.000
25.933,takeoff,-0.060,0.116,3.358,0.042,0.005,-0.001,-0.059,0.116,3.358,0.00,-0.00,0.00,0.703,-0.007,0.003,0.000
25.984,takeoff,-0.060,0.116,3.358,0.042,0.005,-0.001,-0.057,0.117,3.358,0.00,-0.01,0.00,0.703,-0.007,0.003,0.000
26.035,takeoff,-0.056,0.117,3.358,0.042,0.004,-0.001,-0.055,0.117,3.358,0.00,-0.00,0.00,0.703,-0.007,0.003,0.000
26.088,takeoff,-0.056,0.117,3.358,0.042,0.004,-0.001,-0.053,0.117,3.358,0.00,-0.00,0.00,0.703,-0.007,0.003,0.000
26.138,takeoff,-0.052,0.117,3.358,0.042,0.003,0.001,-0.051,0.117,3.358,0.00,-0.00,0.00,0.702,-0.007,0.003,0.000
26.190,takeoff,-0.052,0.117,3.358,0.042,0.003,0.001,-0.048,0.117,3.358,0.00,-0.00,0.00,0.702,-0.007,0.003,0.000
26.242,takeoff,-0.047,0.117,3.358,0.042,0.002,0.002,-0.046,0.118,3.358,-0.00,0.00,0.00,0.702,-0.007,0.003,0.000
26.295,takeoff,-0.047,0.117,3.358,0.042,0.002,0.002,-0.043,0.118,3.359,-0.00,0.00,0.00,0.702,-0.007,0.003,0.000
26.347,takeoff,-0.043,0.117,3.359,0.042,0.001,0.001,-0.041,0.118,3.359,-0.00,-0.00,0.00,0.702,-0.007,0.004,0.000
26.400,takeoff,-0.043,0.117,3.359,0.042,0.001,0.001,-0.039,0.118,3.359,-0.00,-0.00,0.00,0.702,-0.007,0.004,0.000
26.452,takeoff,-0.039,0.117,3.359,0.042,-0.001,0.001,-0.037,0.118,3.359,-0.00,-0.00,0.00,0.702,-0.007,0.004,0.000
26.504,takeoff,-0.035,0.117,3.359,0.041,-0.002,-0.000,-0.035,0.117,3.359,-0.00,-0.00,0.00,0.702,-0.006,0.004,0.000
26.558,takeoff,-0.035,0.117,3.359,0.041,-0.002,-0.000,-0.033,0.117,3.359,-0.00,-0.00,0.00,0.702,-0.006,0.004,0.000
26.609,takeoff,-0.031,0.117,3.359,0.041,-0.003,-0.001,-0.031,0.117,3.359,-0.00,-0.00,0.00,0.702,-0.006,0.004,0.000
26.662,takeoff,-0.031,0.117,3.359,0.041,-0.003,-0.001,-0.029,0.117,3.359,-0.00,-0.00,0.00,0.703,-0.006,0.004,0.000
26.715,takeoff,-0.027,0.117,3.358,0.040,-0.005,-0.002,-0.027,0.117,3.358,-0.00,-0.00,0.00,0.703,-0.006,0.004,0.000
26.767,takeoff,-0.027,0.117,3.358,0.040,-0.005,-0.002,-0.025,0.117,3.358,-0.00,-0.00,0.00,0.703,-0.006,0.004,0.000
26.817,takeoff,-0.022,0.116,3.358,0.040,-0.006,-0.002,-0.022,0.116,3.358,-0.00,-0.00,0.00,0.703,-0.006,0.004,0.000
26.872,takeoff,-0.022,0.116,3.358,0.040,-0.006,-0.002,-0.020,0.116,3.358,0.00,-0.00,0.00,0.703,-0.006,0.004,0.000
26.927,takeoff,-0.019,0.115,3.358,0.039,-0.007,-0.001,-0.018,0.115,3.358,0.00,-0.00,0.00,0.703,-0.006,0.005,0.000
26.977,takeoff,-0.019,0.115,3.358,0.039,-0.007,-0.001,-0.016,0.115,3.358,0.00,-0.00,0.00,0.703,-0.006,0.005,0.000
