t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
2.001,takeoff,0.000,0.000,0.064,0.000,0.000,0.001,0.000,0.000,0.064,0.00,-0.00,0.00,0.00,-0.00,0.000,-0.000,0.000,0.000
2.052,takeoff,0.000,0.000,0.064,0.000,0.000,0.001,0.000,0.000,0.064,0.00,-0.00,0.00,0.00,-0.00,0.031,-0.000,0.000,0.000
2.110,takeoff,0.000,0.000,0.064,0.000,0.000,0.001,0.000,0.000,0.064,0.00,-0.00,0.00,0.00,-0.00,0.065,-0.000,0.000,0.000
2.160,takeoff,0.000,0.000,0.064,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.095,-0.000,0.000,0.000
2.212,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.127,-0.000,0.000,0.000
2.265,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.158,-0.000,0.000,0.000
2.325,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.195,-0.000,0.000,0.000
2.381,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.228,-0.000,0.000,0.000
2.433,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.259,-0.000,0.000,0.000
2.484,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.290,-0.000,0.000,0.000
2.537,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.322,-0.000,0.000,0.000
2.589,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.353,-0.000,0.000,0.000
2.648,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.388,-0.000,0.000,0.000
2.699,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.419,-0.000,0.000,0.000
2.749,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.449,-0.000,0.000,0.000
2.799,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.479,-0.000,0.000,0.000
2.851,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.510,-0.000,0.000,0.000
2.903,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.541,-0.000,0.000,0.000
2.961,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.576,-0.000,0.000,0.000
3.013,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.608,-0.000,0.000,0.000
3.064,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.638,-0.000,0.000,0.000
3.117,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.669,-0.000,0.000,0.000
3.167,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.700,-0.000,0.000,0.000
3.218,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.730,-0.000,0.000,0.000
3.270,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.761,-0.000,0.000,0.000
3.321,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.792,-0.000,0.000,0.000
3.372,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.429,takeoff,0.000,0.000,0.067,0.000,0.000,0.051,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.480,takeoff,0.000,0.000,0.067,0.000,0.000,0.051,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.799,-0.000,0.000,0.000
3.532,takeoff,0.000,0.000,0.078,0.000,0.000,0.169,0.000,0.000,0.077,0.00,-0.00,0.00,0.00,-0.00,0.796,-0.000,0.000,0.000
3.584,takeoff,0.000,0.000,0.078,0.000,0.000,0.169,0.000,0.000,0.087,0.00,-0.00,0.00,0.00,-0.00,0.795,-0.000,0.000,0.000
3.641,takeoff,0.000,0.000,0.102,0.000,0.000,0.315,0.000,0.000,0.106,0.00,-0.00,0.00,0.00,-0.00,0.789,-0.000,0.000,0.000
3.691,takeoff,0.000,0.000,0.102,0.000,0.000,0.315,0.000,0.000,0.125,0.00,-0.00,0.00,0.00,-0.00,0.787,-0.000,0.000,0.000
3.745,takeoff,0.000,0.000,0.141,0.000,0.000,0.454,0.000,0.000,0.147,0.00,-0.00,0.00,0.00,-0.00,0.781,-0.000,0.000,0.000
3.795,takeoff,0.000,0.000,0.141,0.000,0.000,0.454,0.000,0.000,0.173,0.00,-0.00,0.00,0.00,-0.00,0.778,-0.000,0.000,0.000
3.855,takeoff,0.000,0.000,0.193,0.000,0.000,0.583,0.000,0.000,0.202,0.00,-0.00,0.00,0.00,-0.00,0.771,-0.000,0.000,0.000
3.911,takeoff,0.000,0.000,0.193,0.000,0.000,0.583,0.000,0.000,0.246,0.00,-0.00,0.00,0.00,-0.00,0.769,-0.000,0.000,0.000
3.964,takeoff,0.000,0.000,0.257,0.000,0.000,0.702,0.000,0.000,0.282,0.00,-0.00,0.00,0.00,-0.00,0.763,-0.000,0.000,0.000
4.018,takeoff,0.000,0.000,0.257,0.000,0.000,0.702,0.000,0.000,0.321,0.00,-0.00,0.00,0.00,-0.00,0.760,-0.000,0.000,0.000
4.069,takeoff,0.000,0.000,0.333,0.000,0.000,0.808,0.000,0.000,0.362,0.00,-0.00,0.00,-0.00,-0.00,0.754,-0.000,0.000,0.000
4.124,takeoff,0.000,0.000,0.333,0.000,0.000,0.808,0.000,0.000,0.407,0.00,-0.00,0.00,-0.00,-0.00,0.752,-0.000,0.000,0.000
4.175,takeoff,0.000,0.000,0.418,0.000,0.000,0.902,0.000,0.000,0.453,0.00,-0.00,0.00,-0.00,-0.00,0.747,-0.000,0.000,0.000
4.229,takeoff,0.000,0.000,0.513,0.000,0.000,0.984,0.000,0.000,0.502,0.00,-0.00,0.00,-0.00,-0.00,0.740,-0.000,0.000,0.000
4.279,takeoff,0.000,0.000,0.513,0.000,0.000,0.984,0.000,0.000,0.549,0.00,-0.00,0.00,-0.00,-0.00,0.737,-0.000,0.000,0.000
4.329,takeoff,0.000,0.000,0.513,0.000,0.000,0.984,0.000,0.000,0.601,0.00,-0.00,0.00,-0.00,-0.00,0.736,-0.000,0.000,0.000
4.380,takeoff,0.000,0.000,0.615,0.000,0.000,1.053,0.000,0.000,0.652,0.00,-0.00,0.00,-0.00,-0.00,0.732,-0.000,0.000,0.000
4.431,takeoff,0.000,0.000,0.615,0.000,0.000,1.053,0.000,0.000,0.707,0.00,-0.00,0.00,-0.00,-0.00,0.731,-0.000,0.000,0.000
4.482,takeoff,0.000,0.000,0.723,0.000,0.000,1.109,0.000,0.000,0.763,0.00,-0.00,0.00,-0.00,-0.00,0.727,-0.000,0.000,0.000
