t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
2.003,takeoff,0.000,0.001,0.091,0.000,0.000,0.001,0.000,0.001,0.091,0.00,-0.00,0.00,0.00,-0.00,0.000,-0.000,0.000,0.000
2.057,takeoff,0.000,0.001,0.091,0.000,0.000,0.001,0.000,0.001,0.091,0.00,-0.00,0.00,0.00,-0.00,0.032,-0.000,0.000,0.000
2.111,takeoff,0.000,0.001,0.091,0.000,0.000,0.001,0.000,0.001,0.091,0.00,-0.00,0.00,0.00,-0.00,0.065,-0.000,0.000,0.000
2.163,takeoff,0.000,0.001,0.091,0.000,0.000,0.001,0.000,0.001,0.091,0.00,-0.00,0.00,0.00,-0.00,0.096,-0.000,0.000,0.000
2.214,takeoff,0.000,0.001,0.091,0.000,0.000,0.001,0.000,0.001,0.091,0.00,-0.00,0.00,0.00,-0.00,0.126,-0.000,0.000,0.000
2.265,takeoff,0.000,0.001,0.091,0.000,0.000,0.001,0.000,0.001,0.091,0.00,-0.00,0.00,0.00,-0.00,0.157,-0.000,0.000,0.000
2.317,takeoff,0.000,0.001,0.091,0.000,0.000,0.001,0.000,0.001,0.091,0.00,-0.00,0.00,0.00,-0.00,0.188,-0.000,0.000,0.000
2.371,takeoff,0.000,0.001,0.091,0.000,0.000,0.001,0.000,0.001,0.091,0.00,-0.00,0.00,0.00,-0.00,0.221,-0.000,0.000,0.000
2.421,takeoff,0.000,0.001,0.091,0.000,0.000,0.001,0.000,0.001,0.091,0.00,-0.00,0.00,0.00,-0.00,0.251,-0.000,0.000,0.000
2.472,takeoff,0.000,0.001,0.091,0.000,0.000,0.001,0.000,0.001,0.091,0.00,-0.00,0.00,0.00,-0.00,0.281,-0.000,0.000,0.000
2.525,takeoff,0.000,0.001,0.091,0.000,0.000,0.001,0.000,0.001,0.092,0.00,-0.00,0.00,0.00,-0.00,0.313,-0.000,0.000,0.000
2.575,takeoff,0.000,0.001,0.091,0.000,0.000,0.001,0.000,0.001,0.092,0.00,-0.00,0.00,0.00,-0.00,0.343,-0.000,0.000,0.000
2.626,takeoff,0.000,0.001,0.092,0.000,0.000,0.001,0.000,0.001,0.092,0.00,-0.00,0.00,0.00,-0.00,0.374,-0.000,0.000,0.000
2.679,takeoff,0.000,0.001,0.092,0.000,0.000,0.001,0.000,0.001,0.092,0.00,-0.00,0.00,0.00,-0.00,0.405,-0.000,0.000,0.000
2.729,takeoff,0.000,0.001,0.092,0.000,0.000,0.001,0.000,0.001,0.092,0.00,-0.00,0.00,0.00,-0.00,0.436,-0.000,0.000,0.000
2.783,takeoff,0.000,0.001,0.092,0.000,0.000,0.001,0.000,0.001,0.092,0.00,-0.00,0.00,0.00,-0.00,0.468,-0.000,0.000,0.000
2.834,takeoff,0.000,0.001,0.092,0.000,0.000,0.001,0.000,0.001,0.092,0.00,-0.00,0.00,0.00,-0.00,0.498,-0.000,0.000,0.000
2.884,takeoff,0.000,0.001,0.092,0.000,0.000,0.001,0.000,0.001,0.092,0.00,-0.00,0.00,0.00,-0.00,0.529,-0.000,0.000,0.000
2.937,takeoff,0.000,0.001,0.092,0.000,0.000,0.001,0.000,0.001,0.092,0.00,-0.00,0.00,0.00,-0.00,0.561,-0.000,0.000,0.000
2.989,takeoff,0.000,0.001,0.092,0.000,0.000,0.001,0.000,0.001,0.092,0.00,-0.00,0.00,0.00,-0.00,0.591,-0.000,0.000,0.000
3.039,takeoff,0.000,0.001,0.092,0.000,0.000,0.001,0.000,0.001,0.092,0.00,-0.00,0.00,0.00,-0.00,0.622,-0.000,0.000,0.000
3.092,takeoff,0.000,0.001,0.092,0.000,0.000,0.001,0.000,0.001,0.092,0.00,-0.00,0.00,0.00,-0.00,0.653,-0.000,0.000,0.000
3.142,takeoff,0.000,0.001,0.092,0.000,0.000,0.001,0.000,0.001,0.092,0.00,-0.00,0.00,0.00,-0.00,0.683,-0.000,0.000,0.000
3.193,takeoff,0.000,0.001,0.092,0.000,0.000,0.001,0.000,0.001,0.092,0.00,-0.00,0.00,0.00,-0.00,0.714,-0.000,0.000,0.000
3.246,takeoff,0.000,0.001,0.092,0.000,0.000,0.001,0.000,0.001,0.092,0.00,-0.00,0.00,0.00,-0.00,0.746,-0.000,0.000,0.000
3.296,takeoff,0.000,0.001,0.092,0.000,0.000,0.001,0.000,0.001,0.092,0.00,-0.00,0.00,0.00,-0.00,0.776,-0.000,0.000,0.000
3.349,takeoff,0.000,0.001,0.092,0.000,0.000,0.005,0.000,0.001,0.093,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.401,takeoff,0.000,0.001,0.092,0.000,0.000,0.005,0.000,0.001,0.095,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.453,takeoff,0.000,0.001,0.095,0.000,0.000,0.066,0.000,0.001,0.100,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.505,takeoff,0.000,0.001,0.108,0.000,0.000,0.198,0.000,0.001,0.108,0.00,-0.00,0.00,0.00,-0.00,0.795,-0.000,0.000,0.000
3.556,takeoff,0.000,0.001,0.108,0.000,0.000,0.198,0.000,0.001,0.120,0.00,-0.00,0.00,0.00,-0.00,0.793,-0.000,0.000,0.000
3.606,takeoff,0.000,0.001,0.135,0.000,0.000,0.345,0.000,0.001,0.136,0.00,-0.00,0.00,0.00,-0.00,0.787,-0.000,0.000,0.000
3.657,takeoff,0.000,0.001,0.135,0.000,0.000,0.345,0.000,0.001,0.155,0.00,-0.00,0.00,0.00,-0.00,0.784,-0.000,0.000,0.000
3.710,takeoff,0.000,0.001,0.177,0.000,0.000,0.486,0.000,0.001,0.179,0.00,-0.00,0.00,0.00,-0.00,0.777,-0.000,0.000,0.000
3.762,takeoff,0.000,0.001,0.177,0.000,0.000,0.486,0.000,0.001,0.206,0.00,-0.00,0.00,0.00,-0.00,0.775,-0.000,0.000,0.000
3.812,takeoff,0.000,0.001,0.232,0.000,0.000,0.615,0.000,0.001,0.236,0.00,-0.00,0.00,0.00,-0.00,0.768,-0.000,0.000,0.000
3.864,takeoff,0.000,0.001,0.232,0.000,0.000,0.615,0.000,0.001,0.269,0.00,-0.00,0.00,0.00,-0.00,0.765,-0.000,0.000,0.000
3.915,takeoff,0.000,0.001,0.300,0.000,0.000,0.731,0.000,0.001,0.305,0.00,-0.00,0.00,0.00,-0.00,0.759,-0.000,0.000,0.000
3.965,takeoff,0.000,0.001,0.300,0.000,0.000,0.731,0.000,0.001,0.345,0.00,-0.00,0.00,0.00,-0.00,0.756,-0.000,0.000,0.000
4.020,takeoff,0.000,0.001,0.378,0.000,0.000,0.833,0.000,0.001,0.386,0.00,-0.00,0.00,-0.00,-0.00,0.750,-0.000,0.000,0.000
4.071,takeoff,0.000,0.001,0.378,0.000,0.000,0.833,0.000,0.001,0.430,0.00,-0.00,0.00,-0.00,-0.00,0.748,-0.000,0.000,0.000
4.122,takeoff,0.000,0.001,0.466,0.000,0.000,0.920,0.000,0.001,0.477,0.00,-0.00,0.00,-0.00,-0.00,0.743,-0.000,0.000,0.000
4.175,takeoff,0.000,0.001,0.466,0.000,0.000,0.920,0.000,0.001,0.525,0.00,-0.00,0.00,-0.00,-0.00,0.741,-0.000,0.000,0.000
4.226,takeoff,0.000,0.001,0.562,0.000,0.000,0.993,0.000,0.001,0.575,0.00,-0.00,0.00,-0.00,-0.00,0.736,-0.000,0.000,0.000
4.281,takeoff,0.000,0.001,0.562,0.000,0.000,0.993,0.000,0.001,0.627,0.00,-0.00,0.00,-0.00,-0.00,0.734,-0.000,0.000,0.000
4.334,takeoff,0.000,0.001,0.664,0.000,0.000,1.055,0.000,0.001,0.681,0.00,-0.00,0.00,-0.00,-0.00,0.731,-0.000,0.000,0.000
4.384,takeoff,0.000,0.001,0.664,0.000,0.000,1.055,0.000,0.001,0.736,0.00,-0.00,0.00,-0.00,-0.00,0.729,-0.000,0.000,0.000
4.435,takeoff,0.000,0.001,0.772,0.000,0.000,1.107,0.000,0.001,0.792,0.00,-0.00,0.00,-0.00,-0.00,0.726,-0.000,0.000,0.000
4.489,takeoff,0.000,0.001,0.772,0.000,0.000,1.107,0.000,0.001,0.869,0.00,-0.00,0.00,-0.00,-0.00,0.724,-0.000,0.000,0.000
4.540,takeoff,0.000,0.001,0.885,0.000,0.000,1.153,0.000,0.001,0.928,0.00,-0.00,0.00,-0.00,-0.00,0.721,-0.000,0.000,0.000
4.593,takeoff,0.000,0.001,0.885,0.000,0.000,1.153,0.000,0.001,0.988,0.00,-0.00,0.00,-0.00,-0.00,0.720,-0.000,0.000,0.000
4.646,takeoff,0.000,0.001,1.003,0.000,0.000,1.192,0.000,0.001,1.050,0.00,-0.00,0.00,-0.00,-0.00,0.717,-0.000,0.000,0.000
4.699,takeoff,0.000,0.001,1.003,0.000,0.000,1.192,0.000,0.001,1.111,0.00,-0.00,0.00,-0.00,-0.00,0.716,-0.000,0.000,0.000
4.751,takeoff,0.000,0.001,1.124,0.000,0.000,1.223,0.000,0.001,1.174,0.00,-0.00,0.00,-0.00,-0.00,0.714,-0.000,0.000,0.000
4.805,takeoff,0.000,0.001,1.247,0.000,0.000,1.245,0.000,0.001,1.237,0.00,-0.00,0.00,-0.00,-0.00,0.711,-0.000,0.000,0.000
4.856,takeoff,0.000,0.001,1.247,0.000,0.000,1.245,0.000,0.001,1.301,0.00,-0.00,0.00,-0.00,-0.00,0.710,-0.000,0.000,0.000
4.906,takeoff,0.000,0.001,1.373,0.000,0.000,1.263,0.000,0.001,1.365,0.00,-0.00,0.00,-0.00,-0.00,0.709,-0.000,0.000,0.000
4.960,takeoff,0.000,0.001,1.373,0.000,0.000,1.263,0.000,0.001,1.430,0.00,-0.00,0.00,-0.00,-0.00,0.708,-0.000,0.000,0.000
5.011,takeoff,0.000,0.001,1.500,0.000,0.000,1.277,0.000,0.001,1.494,0.00,-0.00,0.00,-0.00,-0.00,0.707,-0.000,0.000,0.000
5.061,takeoff,0.000,0.001,1.500,0.000,0.000,1.277,0.000,0.001,1.560,0.00,-0.00,0.00,-0.00,-0.00,0.706,-0.000,0.000,0.000
5.111,takeoff,0.000,0.001,1.628,0.000,-0.000,1.286,0.000,0.001,1.625,0.00,-0.00,0.00,-0.00,-0.00,0.705,-0.000,0.000,0.000
5.166,takeoff,0.000,0.001,1.628,0.000,-0.000,1.286,0.000,0.001,1.691,0.00,-0.00,0.00,-0.00,-0.00,0.705,-0.000,0.000,0.000
5.218,takeoff,0.000,0.001,1.757,0.000,-0.000,1.293,0.000,0.001,1.757,0.00,-0.00,0.00,-0.00,-0.00,0.704,-0.000,0.000,0.000
5.268,takeoff,0.000,0.001,1.757,0.000,-0.000,1.293,0.000,0.001,1.823,0.00,-0.00,0.00,-0.00,-0.00,0.703,-0.000,0.000,0.000
5.318,takeoff,0.000,0.001,1.886,0.000,-0.000,1.298,0.000,0.001,1.889,0.00,-0.00,0.00,-0.00,-0.00,0.703,-0.000,0.000,0.000
5.373,takeoff,0.000,0.001,1.886,0.000,-0.000,1.298,0.000,0.001,1.977,0.00,-0.00,0.00,-0.00,-0.00,0.702,-0.000,0.000,0.000
5.426,takeoff,0.000,0.001,2.016,0.000,-0.000,1.301,0.000,0.001,2.044,0.00,-0.00,0.00,-0.00,-0.00,0.702,-0.000,0.000,0.000
5.480,takeoff,0.000,0.001,2.016,0.000,-0.000,1.301,0.000,0.001,2.110,0.00,-0.00,0.00,-0.00,-0.00,0.701,-0.000,0.000,0.000
5.530,takeoff,0.000,0.001,2.146,0.000,-0.000,1.301,0.000,0.001,2.176,0.00,-0.00,0.00,-0.00,-0.00,0.701,-0.000,0.000,0.000
