t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,stick_thr,stick_roll,stick_pitch,stick_yaw
4.024,takeoff,0.000,0.000,0.321,0.000,0.000,0.789,0.000,0.000,0.362,0.00,-0.00,0.00,0.753,-0.000,0.000,0.000
4.075,takeoff,0.000,0.000,0.405,0.000,0.000,0.882,0.000,0.000,0.391,0.00,-0.00,0.00,0.746,-0.000,0.000,0.000
4.125,takeoff,0.000,0.000,0.405,0.000,0.000,0.882,0.000,0.000,0.436,0.00,-0.00,0.00,0.743,-0.000,0.000,0.000
4.176,takeoff,0.000,0.000,0.497,0.000,0.000,0.962,0.000,0.000,0.484,0.00,-0.00,0.00,0.738,-0.000,0.000,0.000
4.227,takeoff,0.000,0.000,0.497,0.000,0.000,0.962,0.000,0.000,0.533,0.00,-0.00,0.00,0.736,-0.000,0.000,0.000
4.277,takeoff,0.000,0.000,0.597,0.000,0.000,1.027,0.000,0.000,0.585,0.00,-0.00,0.00,0.732,-0.000,0.000,0.000
4.329,takeoff,0.000,0.000,0.597,0.000,0.000,1.027,0.000,0.000,0.637,0.00,-0.00,0.00,0.730,-0.000,0.000,0.000
4.380,takeoff,0.000,0.000,0.702,0.000,0.000,1.080,0.000,0.000,0.691,0.00,-0.00,0.00,0.726,-0.000,0.000,0.000
4.430,takeoff,0.000,0.000,0.702,0.000,0.000,1.080,0.000,0.000,0.747,0.00,-0.00,0.00,0.725,-0.000,0.000,0.000
4.482,takeoff,0.000,0.000,0.813,0.000,0.000,1.124,0.000,0.000,0.804,0.00,-0.00,0.00,0.722,-0.000,0.000,0.000
4.534,takeoff,0.000,0.000,0.813,0.000,0.000,1.124,0.000,0.000,0.861,0.00,-0.00,0.00,0.721,-0.000,0.000,0.000
4.586,takeoff,0.000,0.000,0.927,0.000,0.000,1.159,0.000,0.000,0.920,0.00,-0.00,0.00,0.718,-0.000,0.000,0.000
4.636,takeoff,0.000,0.000,0.927,0.000,0.000,1.159,0.000,0.000,0.999,0.00,-0.00,0.00,0.717,-0.000,0.000,0.000
4.690,takeoff,0.000,0.000,1.044,0.000,0.000,1.189,0.000,0.000,1.060,0.00,-0.00,0.00,0.715,-0.000,0.000,0.000
4.742,takeoff,0.000,0.000,1.044,0.000,0.000,1.189,0.000,0.000,1.121,0.00,-0.00,0.00,0.714,-0.000,0.000,0.000
4.796,takeoff,0.000,0.000,1.164,0.000,0.000,1.212,0.000,0.000,1.182,0.00,-0.00,0.00,0.713,-0.000,0.000,0.000
4.850,takeoff,0.000,0.000,1.164,0.000,0.000,1.212,0.000,0.000,1.245,0.00,-0.00,0.00,0.712,-0.000,0.000,0.000
4.905,takeoff,0.000,0.000,1.286,0.000,0.000,1.230,0.000,0.000,1.307,0.00,-0.00,0.00,0.711,-0.000,0.000,0.000
4.960,takeoff,0.000,0.000,1.286,0.000,0.000,1.230,0.000,0.000,1.392,0.00,-0.00,0.00,0.710,-0.000,0.000,0.000
5.010,takeoff,0.000,0.000,1.410,0.000,0.000,1.246,0.000,0.000,1.434,0.00,-0.00,0.00,0.709,-0.000,0.000,0.000
5.063,takeoff,0.000,0.000,1.410,0.000,0.000,1.246,0.000,0.000,1.519,0.00,-0.00,0.00,0.708,-0.000,0.000,0.000
5.118,takeoff,0.000,0.000,1.536,0.000,-0.000,1.260,0.000,0.000,1.584,0.00,-0.00,0.00,0.707,-0.000,0.000,0.000
5.169,takeoff,0.000,0.000,1.536,0.000,-0.000,1.260,0.000,0.000,1.648,0.00,-0.00,0.00,0.706,-0.000,0.000,0.000
5.220,takeoff,0.000,0.000,1.662,0.000,-0.000,1.271,0.000,0.000,1.713,0.00,-0.00,0.00,0.705,-0.000,0.000,0.000
5.270,takeoff,0.000,0.000,1.662,0.000,-0.000,1.271,0.000,0.000,1.778,0.00,-0.00,0.00,0.705,-0.000,0.000,0.000
5.323,takeoff,0.000,0.000,1.790,0.000,-0.000,1.279,0.000,0.000,1.843,0.00,-0.00,0.00,0.704,-0.000,0.000,0.000
5.378,takeoff,0.000,0.000,1.918,0.000,-0.000,1.284,0.000,0.000,1.909,0.00,-0.00,0.00,0.703,-0.000,0.000,0.000
5.428,takeoff,0.000,0.000,1.918,0.000,-0.000,1.284,0.000,0.000,1.974,0.00,-0.00,0.00,0.703,-0.000,0.000,0.000
5.483,takeoff,0.000,0.000,2.046,0.000,-0.000,1.288,0.000,0.000,2.040,0.00,-0.00,0.00,0.702,-0.000,0.000,0.000
5.534,takeoff,0.000,0.000,2.046,0.000,-0.000,1.288,0.000,0.000,2.106,0.00,-0.00,0.00,0.702,-0.000,0.000,0.000
5.586,takeoff,0.000,0.000,2.175,0.000,-0.000,1.288,0.000,0.000,2.171,0.00,-0.00,0.00,0.702,-0.000,0.000,0.000
5.637,takeoff,0.000,0.000,2.175,0.000,-0.000,1.288,0.000,0.000,2.237,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.690,takeoff,0.000,0.000,2.304,0.000,-0.000,1.287,0.000,0.000,2.303,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.741,takeoff,0.000,0.000,2.304,0.000,-0.000,1.287,0.000,0.000,2.368,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.793,takeoff,0.000,0.000,2.433,0.000,-0.000,1.286,0.000,0.000,2.456,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.846,takeoff,0.000,0.000,2.433,0.000,-0.000,1.286,0.000,0.000,2.521,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.898,takeoff,0.000,0.000,2.561,0.000,-0.000,1.284,0.000,0.000,2.587,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.952,takeoff,0.000,0.000,2.561,0.000,-0.000,1.284,0.000,0.000,2.652,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.005,takeoff,0.000,0.000,2.690,0.000,-0.000,1.281,0.000,0.000,2.718,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.058,takeoff,0.000,0.000,2.690,0.000,-0.000,1.281,0.000,0.000,2.783,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.109,takeoff,0.000,0.000,2.818,0.000,-0.000,1.278,0.000,0.000,2.848,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.161,takeoff,0.000,0.000,2.818,0.000,-0.000,1.278,0.000,0.000,2.913,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.216,takeoff,0.000,0.000,2.945,0.000,-0.000,1.274,0.000,0.000,2.978,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.269,takeoff,0.000,0.000,2.945,0.000,-0.000,1.274,0.000,0.000,3.065,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.321,takeoff,0.000,0.000,3.072,0.000,-0.000,1.270,0.000,0.000,3.129,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.372,takeoff,0.000,0.000,3.072,0.000,-0.000,1.270,0.000,0.000,3.194,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.426,takeoff,0.000,0.000,3.199,0.000,-0.000,1.266,0.000,0.000,3.259,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.479,takeoff,0.000,0.000,3.326,0.000,-0.000,1.262,0.000,0.000,3.323,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.534,takeoff,0.000,0.000,3.326,0.000,-0.000,1.262,0.000,0.000,3.387,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.584,takeoff,0.000,0.000,3.452,0.000,-0.000,1.259,0.000,0.000,3.452,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.638,takeoff,0.000,0.000,3.452,0.000,-0.000,1.259,0.000,0.000,3.516,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.689,takeoff,0.000,0.000,3.577,0.000,-0.000,1.255,0.000,0.000,3.580,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.744,takeoff,0.000,0.000,3.577,0.000,-0.000,1.255,0.000,0.000,3.644,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.794,takeoff,0.000,0.000,3.703,0.000,-0.000,1.251,0.000,0.000,3.708,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.846,takeoff,0.000,0.000,3.703,0.000,-0.000,1.251,0.000,0.000,3.792,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.901,takeoff,0.000,0.000,3.827,0.000,-0.000,1.247,0.000,0.000,3.856,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.953,takeoff,0.000,0.000,3.827,0.000,-0.000,1.247,0.000,0.000,3.920,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.008,takeoff,0.000,0.000,3.952,0.000,-0.000,1.243,0.000,0.000,3.983,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.061,takeoff,0.000,0.000,3.952,0.000,-0.000,1.243,0.000,0.000,4.046,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.116,takeoff,0.000,0.000,4.076,-0.000,-0.000,1.239,0.000,0.000,4.109,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.167,takeoff,0.000,0.000,4.076,-0.000,-0.000,1.239,0.000,0.000,4.173,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.218,takeoff,0.000,0.000,4.200,-0.000,-0.000,1.236,0.000,0.000,4.236,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.271,takeoff,0.000,0.000,4.200,-0.000,-0.000,1.236,0.000,0.000,4.299,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.326,takeoff,0.000,0.000,4.323,-0.000,-0.000,1.234,0.000,0.000,4.382,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.377,takeoff,0.000,0.000,4.446,-0.000,-0.000,1.231,0.000,0.000,4.445,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.429,takeoff,0.000,0.000,4.446,-0.000,-0.000,1.231,0.000,0.000,4.508,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.482,takeoff,0.000,0.000,4.569,-0.000,-0.000,1.229,0.000,0.000,4.571,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.532,takeoff,0.000,0.000,4.569,-0.000,-0.000,1.229,0.000,0.000,4.633,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.583,takeoff,0.000,0.000,4.692,-0.000,-0.000,1.226,0.000,0.000,4.696,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.634,takeoff,0.000,0.000,4.692,-0.000,-0.000,1.226,0.000,0.000,4.758,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.686,takeoff,0.000,0.000,4.815,-0.000,-0.000,1.224,0.000,0.000,4.821,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.737,takeoff,0.000,0.000,4.815,-0.000,-0.000,1.224,0.000,0.000,4.883,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.789,takeoff,0.000,0.000,4.937,-0.000,-0.000,1.222,0.000,0.000,4.946,0.00,-0.00,0.00,0.702,0.000,0.000,0.000
7.843,takeoff,0.000,0.000,4.937,-0.000,-0.000,1.222,0.000,0.000,5.008,0.00,-0.00,0.00,0.702,0.000,0.000,0.000
7.893,takeoff,0.000,0.000,5.059,-0.000,-0.000,1.219,0.000,0.000,5.070,0.00,-0.00,0.00,0.702,0.000,0.000,0.000
7.947,takeoff,0.000,0.000,5.059,-0.000,-0.000,1.219,0.000,0.000,5.132,0.00,-0.00,0.00,0.702,0.000,0.000,0.000
8.001,takeoff,0.000,0.000,5.181,-0.000,-0.000,1.218,0.000,0.000,5.194,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.053,takeoff,0.000,0.000,5.181,-0.000,-0.000,1.218,0.000,0.000,5.256,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.107,takeoff,0.000,0.000,5.303,-0.000,-0.000,1.217,0.000,0.000,5.339,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.162,takeoff,0.000,0.000,5.303,-0.000,-0.000,1.217,0.000,0.000,5.401,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.213,takeoff,0.000,0.000,5.424,-0.000,-0.000,1.216,0.000,0.000,5.463,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.264,takeoff,0.000,0.000,5.424,-0.000,-0.000,1.216,0.000,0.000,5.525,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.314,takeoff,0.000,0.000,5.546,-0.000,-0.000,1.215,0.000,0.000,5.587,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.368,takeoff,0.000,0.000,5.546,-0.000,-0.000,1.215,0.000,0.000,5.649,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.419,takeoff,0.000,0.000,5.667,-0.000,-0.000,1.214,0.000,0.000,5.711,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.469,takeoff,0.000,0.000,5.667,-0.000,-0.000,1.214,0.000,-0.000,5.773,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.524,takeoff,0.000,-0.000,5.788,-0.000,-0.000,1.213,0.000,-0.000,5.835,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.578,takeoff,0.000,-0.000,5.910,-0.000,-0.000,1.212,0.000,-0.000,5.896,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.628,takeoff,0.000,-0.000,5.910,-0.000,-0.000,1.212,0.000,-0.000,5.958,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.680,takeoff,0.000,-0.000,6.031,-0.000,0.000,1.211,0.000,-0.000,6.020,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.734,takeoff,0.000,-0.000,6.031,-0.000,0.000,1.211,0.000,-0.000,6.102,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.785,takeoff,0.000,-0.000,6.152,-0.000,0.000,1.210,0.000,-0.000,6.164,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.835,takeoff,0.000,-0.000,6.152,-0.000,0.000,1.210,0.000,-0.000,6.205,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.887,takeoff,0.000,0.000,6.273,-0.000,0.000,1.209,0.000,0.000,6.287,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.938,takeoff,0.000,0.000,6.273,-0.000,0.000,1.209,0.000,0.000,6.349,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.991,takeoff,0.000,0.000,6.394,-0.000,0.000,1.208,-0.000,0.000,6.411,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.043,takeoff,0.000,0.000,6.394,-0.000,0.000,1.208,-0.000,0.000,6.472,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.093,takeoff,-0.000,0.000,6.514,-0.000,0.000,1.207,-0.000,0.000,6.534,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.145,takeoff,-0.000,0.000,6.514,-0.000,0.000,1.207,-0.000,0.000,6.595,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.196,takeoff,-0.000,0.000,6.635,-0.000,0.000,1.206,-0.000,0.000,6.657,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.246,takeoff,-0.000,0.000,6.635,-0.000,0.000,1.206,-0.000,0.000,6.718,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.297,takeoff,-0.000,0.000,6.756,-0.000,0.000,1.205,-0.000,0.000,6.780,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.347,takeoff,-0.000,0.000,6.756,-0.000,0.000,1.205,-0.000,0.000,6.841,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.402,takeoff,-0.000,0.000,6.876,-0.000,0.000,1.204,-0.000,0.000,6.903,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.453,takeoff,-0.000,0.000,6.876,-0.000,0.000,1.204,-0.000,0.000,6.964,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.504,takeoff,-0.000,0.000,6.996,-0.000,0.000,1.203,-0.000,0.000,7.025,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.559,takeoff,-0.000,0.000,6.996,-0.000,0.000,1.203,-0.000,0.000,7.087,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.609,takeoff,-0.000,0.000,7.117,-0.000,0.000,1.202,-0.000,0.000,7.148,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.661,takeoff,-0.000,0.000,7.117,-0.000,0.000,1.202,-0.000,0.000,7.209,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.713,takeoff,-0.000,0.000,7.237,-0.000,0.000,1.201,-0.000,0.000,7.271,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.764,takeoff,-0.000,0.000,7.237,-0.000,0.000,1.201,-0.000,0.000,7.332,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.815,takeoff,-0.000,0.000,7.357,-0.000,0.001,1.201,-0.000,0.000,7.393,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.868,takeoff,-0.000,0.000,7.357,-0.000,0.001,1.201,-0.000,0.000,7.454,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.922,takeoff,-0.000,0.000,7.477,-0.000,0.001,1.201,-0.000,0.000,7.515,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.977,takeoff,-0.000,0.000,7.597,-0.000,0.001,1.201,-0.000,0.000,7.597,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.029,takeoff,-0.000,0.000,7.597,-0.000,0.001,1.201,-0.000,0.000,7.658,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.084,takeoff,-0.000,0.000,7.717,-0.000,0.001,1.202,-0.000,0.000,7.720,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.136,takeoff,-0.000,0.000,7.717,-0.000,0.001,1.202,-0.000,0.001,7.781,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.186,takeoff,-0.000,0.001,7.838,-0.000,0.001,1.202,-0.000,0.001,7.842,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.238,takeoff,-0.000,0.001,7.838,-0.000,0.001,1.202,-0.000,0.001,7.904,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.288,takeoff,-0.000,0.001,7.958,-0.000,0.001,1.203,-0.000,0.001,7.965,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.341,takeoff,-0.000,0.001,7.958,-0.000,0.001,1.203,-0.000,0.001,8.026,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.395,takeoff,-0.000,0.001,8.078,-0.000,0.001,1.202,-0.000,0.001,8.088,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.445,takeoff,-0.000,0.001,8.078,-0.000,0.001,1.202,-0.000,0.001,8.149,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.496,takeoff,-0.000,0.001,8.198,-0.000,0.001,1.201,-0.000,0.001,8.210,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.549,takeoff,-0.000,0.001,8.198,-0.000,0.001,1.201,-0.000,0.001,8.271,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.600,takeoff,-0.000,0.001,8.318,-0.000,0.001,1.200,-0.000,0.001,8.333,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.651,takeoff,-0.000,0.001,8.318,-0.000,0.001,1.200,-0.000,0.001,8.394,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.706,takeoff,-0.001,0.001,8.438,-0.000,0.001,1.201,-0.001,0.001,8.476,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.761,takeoff,-0.001,0.001,8.438,-0.000,0.001,1.201,-0.001,0.001,8.537,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.811,takeoff,-0.001,0.001,8.558,-0.000,0.001,1.201,-0.001,0.001,8.598,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.862,takeoff,-0.001,0.001,8.558,-0.000,0.001,1.201,-0.001,0.001,8.659,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.912,takeoff,-0.001,0.001,8.679,-0.000,0.001,1.202,-0.001,0.001,8.721,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.962,takeoff,-0.001,0.001,8.679,-0.000,0.001,1.202,-0.001,0.001,8.782,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.014,takeoff,-0.001,0.001,8.799,-0.000,0.001,1.202,-0.001,0.001,8.843,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.065,takeoff,-0.001,0.001,8.799,-0.000,0.001,1.202,-0.001,0.002,8.905,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.115,takeoff,-0.001,0.002,8.919,-0.000,0.001,1.202,-0.001,0.002,8.966,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.169,takeoff,-0.001,0.002,8.919,-0.000,0.001,1.202,-0.001,0.002,9.027,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.220,takeoff,-0.001,0.002,9.039,-0.000,0.001,1.201,-0.001,0.002,9.088,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.272,takeoff,-0.001,0.002,9.039,-0.000,0.001,1.201,-0.001,0.002,9.150,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.322,takeoff,-0.001,0.002,9.159,-0.000,0.001,1.200,-0.001,0.002,9.211,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
