t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
2.007,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.000,-0.000,0.000,0.000
2.061,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.032,-0.000,0.000,0.000
2.111,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.062,-0.000,0.000,0.000
2.162,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.093,-0.000,0.000,0.000
2.213,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.124,-0.000,0.000,0.000
2.267,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.156,-0.000,0.000,0.000
2.319,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.187,-0.000,0.000,0.000
2.379,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.223,-0.000,0.000,0.000
2.435,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.257,-0.000,0.000,0.000
2.488,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.289,-0.000,0.000,0.000
2.539,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.319,-0.000,0.000,0.000
2.595,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.353,-0.000,0.000,0.000
2.655,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.389,-0.000,0.000,0.000
2.712,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.423,-0.000,0.000,0.000
2.764,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.454,-0.000,0.000,0.000
2.814,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.484,-0.000,0.000,0.000
2.870,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.518,-0.000,0.000,0.000
