t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
2.001,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.000,-0.000,0.000,0.000
2.054,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.032,-0.000,0.000,0.000
2.104,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.062,-0.000,0.000,0.000
2.158,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.094,-0.000,0.000,0.000
2.213,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.127,-0.000,0.000,0.000
2.263,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.157,-0.000,0.000,0.000
2.317,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.189,-0.000,0.000,0.000
2.368,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.220,-0.000,0.000,0.000
2.424,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.253,-0.000,0.000,0.000
2.474,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.284,-0.000,0.000,0.000
2.525,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.314,-0.000,0.000,0.000
2.578,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.346,-0.000,0.000,0.000
2.630,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.377,-0.000,0.000,0.000
2.683,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.409,-0.000,0.000,0.000
2.734,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.439,-0.000,0.000,0.000
2.786,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.470,-0.000,0.000,0.000
2.836,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.501,-0.000,0.000,0.000
2.890,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.533,-0.000,0.000,0.000
2.941,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.564,-0.000,0.000,0.000
2.993,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.595,-0.000,0.000,0.000
3.046,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.626,-0.000,0.000,0.000
3.096,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.657,-0.000,0.000,0.000
3.146,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.687,-0.000,0.000,0.000
3.196,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.717,-0.000,0.000,0.000
3.250,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.749,-0.000,0.000,0.000
3.301,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.779,-0.000,0.000,0.000
3.356,takeoff,0.000,0.000,0.067,0.000,0.000,0.010,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.408,takeoff,0.000,0.000,0.067,0.000,0.000,0.010,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.462,takeoff,0.000,0.000,0.072,0.000,0.000,0.096,0.000,0.000,0.074,0.00,-0.00,0.00,0.00,-0.00,0.798,-0.000,0.000,0.000
3.517,takeoff,0.000,0.000,0.072,0.000,0.000,0.096,0.000,0.000,0.082,0.00,-0.00,0.00,0.00,-0.00,0.799,-0.000,0.000,0.000
3.569,takeoff,0.000,0.000,0.089,0.000,0.000,0.242,0.000,0.000,0.095,0.00,-0.00,0.00,0.00,-0.00,0.794,-0.000,0.000,0.000
3.621,takeoff,0.000,0.000,0.089,0.000,0.000,0.242,0.000,0.000,0.111,0.00,-0.00,0.00,0.00,-0.00,0.792,-0.000,0.000,0.000
3.671,takeoff,0.000,0.000,0.120,0.000,0.000,0.386,0.000,0.000,0.130,0.00,-0.00,0.00,0.00,-0.00,0.785,-0.000,0.000,0.000
3.723,takeoff,0.000,0.000,0.120,0.000,0.000,0.386,0.000,0.000,0.154,0.00,-0.00,0.00,0.00,-0.00,0.783,-0.000,0.000,0.000
3.774,takeoff,0.000,0.000,0.166,0.000,0.000,0.522,0.000,0.000,0.180,0.00,-0.00,0.00,0.00,-0.00,0.776,-0.000,0.000,0.000
3.824,takeoff,0.000,0.000,0.166,0.000,0.000,0.522,0.000,0.000,0.210,0.00,-0.00,0.00,0.00,-0.00,0.773,-0.000,0.000,0.000
3.875,takeoff,0.000,0.000,0.224,0.000,0.000,0.644,0.000,0.000,0.243,0.00,-0.00,0.00,0.00,-0.00,0.767,-0.000,0.000,0.000
3.926,takeoff,0.000,0.000,0.224,0.000,0.000,0.644,0.000,0.000,0.279,0.00,-0.00,0.00,0.00,-0.00,0.764,-0.000,0.000,0.000
3.976,takeoff,0.000,0.000,0.294,0.000,0.000,0.754,0.000,0.000,0.318,0.00,-0.00,0.00,0.00,-0.00,0.758,-0.000,0.000,0.000
