t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
2.001,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.000,-0.000,0.000,0.000
2.054,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.032,-0.000,0.000,0.000
2.106,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.063,-0.000,0.000,0.000
2.156,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.093,-0.000,0.000,0.000
2.213,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.127,-0.000,0.000,0.000
2.264,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.158,-0.000,0.000,0.000
2.315,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.188,-0.000,0.000,0.000
2.367,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.220,-0.000,0.000,0.000
2.421,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.252,-0.000,0.000,0.000
2.476,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.285,-0.000,0.000,0.000
2.527,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.315,-0.000,0.000,0.000
2.580,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.347,-0.000,0.000,0.000
2.634,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.380,-0.000,0.000,0.000
2.694,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.416,-0.000,0.000,0.000
2.751,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.450,-0.000,0.000,0.000
2.804,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.482,-0.000,0.000,0.000
2.856,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.513,-0.000,0.000,0.000
2.909,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.545,-0.000,0.000,0.000
2.960,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.575,-0.000,0.000,0.000
3.012,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.069,0.00,-0.00,0.00,0.00,-0.00,0.607,-0.000,0.000,0.000
3.062,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.637,-0.000,0.000,0.000
3.114,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.668,-0.000,0.000,0.000
3.166,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.699,-0.000,0.000,0.000
