t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
78.725,land,-1.259,0.369,7.682,0.808,-0.041,-0.605,-1.236,0.368,7.667,-0.02,0.76,17.83,0.23,1.36,0.703,-0.001,0.046,0.000
78.775,land,-1.259,0.369,7.682,0.808,-0.041,-0.605,-1.209,0.367,7.646,-0.02,0.83,17.84,0.24,1.41,0.703,-0.001,0.046,0.000
78.832,land,-1.180,0.364,7.621,0.773,-0.044,-0.605,-1.156,0.364,7.605,-0.02,0.88,17.85,0.24,1.51,0.703,-0.001,0.045,0.000
78.883,land,-1.180,0.364,7.621,0.773,-0.044,-0.605,-1.118,0.361,7.574,-0.02,0.93,17.86,0.25,1.57,0.703,-0.001,0.045,0.000
78.943,land,-1.105,0.360,7.561,0.736,-0.047,-0.605,-1.080,0.359,7.543,-0.02,0.96,17.87,0.25,1.63,0.703,-0.000,0.044,0.000
78.994,land,-1.105,0.360,7.561,0.736,-0.047,-0.605,-1.044,0.357,7.512,-0.02,0.99,17.88,0.26,1.68,0.703,-0.000,0.044,0.000
79.045,land,-1.033,0.355,7.500,0.698,-0.050,-0.604,-1.008,0.354,7.482,-0.02,1.01,17.88,0.26,1.72,0.703,0.000,0.043,0.000
79.100,land,-1.033,0.355,7.500,0.698,-0.050,-0.604,-0.962,0.350,7.440,-0.02,1.02,17.89,0.27,1.76,0.703,0.000,0.043,0.000
79.157,land,-0.965,0.350,7.440,0.659,-0.054,-0.604,-0.929,0.348,7.410,-0.01,1.01,17.90,0.27,1.78,0.703,0.000,0.041,0.000
79.209,land,-0.900,0.344,7.379,0.620,-0.058,-0.603,-0.897,0.345,7.379,-0.01,1.00,17.90,0.28,1.79,0.703,0.001,0.039,0.000
79.261,land,-0.900,0.344,7.379,0.620,-0.058,-0.603,-0.866,0.342,7.348,-0.01,0.98,17.91,0.29,1.79,0.703,0.001,0.039,0.000
79.316,land,-0.840,0.338,7.319,0.581,-0.062,-0.603,-0.836,0.339,7.317,-0.01,0.95,17.92,0.29,1.78,0.703,0.001,0.037,0.000
79.372,land,-0.840,0.338,7.319,0.581,-0.062,-0.603,-0.797,0.334,7.276,-0.01,0.92,17.92,0.30,1.77,0.703,0.001,0.037,0.000
79.431,land,-0.784,0.332,7.259,0.543,-0.065,-0.602,-0.770,0.331,7.246,-0.01,0.87,17.93,0.30,1.75,0.703,0.001,0.034,0.000
79.487,land,-0.784,0.332,7.259,0.543,-0.065,-0.602,-0.743,0.328,7.215,-0.01,0.83,17.94,0.31,1.72,0.703,0.001,0.034,0.000
79.541,land,-0.731,0.325,7.199,0.506,-0.068,-0.602,-0.709,0.323,7.174,-0.01,0.77,17.94,0.31,1.68,0.703,0.001,0.032,0.000
79.595,land,-0.731,0.325,7.199,0.506,-0.068,-0.602,-0.684,0.319,7.143,-0.01,0.77,17.94,0.32,1.65,0.703,0.001,0.032,0.000
79.652,land,-0.682,0.318,7.139,0.471,-0.070,-0.601,-0.660,0.316,7.113,-0.01,0.72,17.94,0.32,1.61,0.702,0.001,0.029,0.000
79.704,land,-0.637,0.311,7.079,0.437,-0.072,-0.600,-0.638,0.312,7.082,-0.01,0.66,17.95,0.33,1.57,0.702,0.001,0.027,0.000
79.762,land,-0.637,0.311,7.079,0.437,-0.072,-0.600,-0.616,0.308,7.052,-0.00,0.60,17.95,0.33,1.53,0.702,0.001,0.027,0.000
79.815,land,-0.595,0.304,7.019,0.404,-0.074,-0.600,-0.588,0.303,7.011,-0.00,0.55,17.95,0.34,1.48,0.702,0.001,0.025,0.000
79.868,land,-0.595,0.304,7.019,0.404,-0.074,-0.600,-0.568,0.300,6.980,-0.00,0.49,17.96,0.34,1.44,0.702,0.001,0.025,0.000
79.925,land,-0.556,0.297,6.959,0.374,-0.075,-0.600,-0.549,0.296,6.950,-0.00,0.44,17.96,0.35,1.39,0.702,0.001,0.023,0.000
79.978,land,-0.556,0.297,6.959,0.374,-0.075,-0.600,-0.530,0.292,6.919,0.00,0.38,17.96,0.35,1.35,0.702,0.001,0.023,0.000
80.038,land,-0.520,0.289,6.898,0.345,-0.075,-0.601,-0.507,0.287,6.878,0.00,0.32,17.96,0.36,1.29,0.702,0.000,0.020,0.000
80.093,land,-0.520,0.289,6.898,0.345,-0.075,-0.601,-0.490,0.283,6.847,0.00,0.26,17.96,0.36,1.24,0.702,0.000,0.020,0.000
80.146,land,-0.487,0.282,6.838,0.318,-0.074,-0.602,-0.474,0.279,6.817,0.00,0.20,17.96,0.36,1.19,0.702,0.000,0.018,0.000
