t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
2.001,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.000,-0.000,0.000,0.000
2.052,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.030,-0.000,0.000,0.000
2.104,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.062,-0.000,0.000,0.000
2.157,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.094,-0.000,0.000,0.000
2.211,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.087,0.00,-0.00,0.00,0.00,-0.00,0.126,-0.000,0.000,0.000
2.261,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.087,0.00,-0.00,0.00,0.00,-0.00,0.156,-0.000,0.000,0.000
2.313,takeoff,0.000,0.001,0.087,0.000,0.000,0.001,0.000,0.001,0.087,0.00,-0.00,0.00,0.00,-0.00,0.187,-0.000,0.000,0.000
2.367,takeoff,0.000,0.001,0.087,0.000,0.000,0.001,0.000,0.001,0.087,0.00,-0.00,0.00,0.00,-0.00,0.220,-0.000,0.000,0.000
2.419,takeoff,0.000,0.001,0.087,0.000,0.000,0.001,0.000,0.001,0.087,0.00,-0.00,0.00,0.00,-0.00,0.251,-0.000,0.000,0.000
2.470,takeoff,0.000,0.001,0.087,0.000,0.000,0.001,0.000,0.001,0.087,0.00,-0.00,0.00,0.00,-0.00,0.281,-0.000,0.000,0.000
2.522,takeoff,0.000,0.001,0.087,0.000,0.000,0.001,0.000,0.001,0.087,0.00,-0.00,0.00,0.00,-0.00,0.313,-0.000,0.000,0.000
2.573,takeoff,0.000,0.001,0.087,0.000,0.000,0.001,0.000,0.001,0.087,0.00,-0.00,0.00,0.00,-0.00,0.343,-0.000,0.000,0.000
