t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
2.002,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.000,-0.000,0.000,0.000
2.055,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.032,-0.000,0.000,0.000
2.106,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.062,-0.000,0.000,0.000
2.156,takeoff,0.000,0.000,0.072,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.093,-0.000,0.000,0.000
2.208,takeoff,0.000,0.000,0.073,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.124,-0.000,0.000,0.000
2.259,takeoff,0.000,0.000,0.073,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.155,-0.000,0.000,0.000
2.312,takeoff,0.000,0.000,0.073,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.186,-0.000,0.000,0.000
2.367,takeoff,0.000,0.000,0.073,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.219,-0.000,0.000,0.000
2.421,takeoff,0.000,0.000,0.073,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.251,-0.000,0.000,0.000
2.474,takeoff,0.000,0.000,0.073,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.283,-0.000,0.000,0.000
2.528,takeoff,0.000,0.000,0.073,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.316,-0.000,0.000,0.000
2.580,takeoff,0.000,0.000,0.073,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.347,-0.000,0.000,0.000
2.634,takeoff,0.000,0.000,0.073,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.379,-0.000,0.000,0.000
2.689,takeoff,0.000,0.000,0.073,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.412,-0.000,0.000,0.000
2.739,takeoff,0.000,0.000,0.073,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.443,-0.000,0.000,0.000
2.792,takeoff,0.000,0.000,0.073,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.474,-0.000,0.000,0.000
2.843,takeoff,0.000,0.000,0.073,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.505,-0.000,0.000,0.000
2.897,takeoff,0.000,0.000,0.073,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.537,-0.000,0.000,0.000
2.951,takeoff,0.000,0.000,0.073,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.569,-0.000,0.000,0.000
3.001,takeoff,0.000,0.000,0.073,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.600,-0.000,0.000,0.000
3.054,takeoff,0.000,0.000,0.073,0.000,0.000,0.001,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.631,-0.000,0.000,0.000
3.107,takeoff,0.000,0.000,0.073,0.000,0.000,0.001,0.000,0.000,0.074,0.00,-0.00,0.00,0.00,-0.00,0.663,-0.000,0.000,0.000
3.162,takeoff,0.000,0.000,0.073,0.000,0.000,0.001,0.000,0.000,0.074,0.00,-0.00,0.00,0.00,-0.00,0.696,-0.000,0.000,0.000
3.213,takeoff,0.000,0.000,0.074,0.000,0.000,0.001,0.000,0.000,0.074,0.00,-0.00,0.00,0.00,-0.00,0.727,-0.000,0.000,0.000
3.266,takeoff,0.000,0.000,0.074,0.000,0.000,0.001,0.000,0.000,0.074,0.00,-0.00,0.00,0.00,-0.00,0.758,-0.000,0.000,0.000
3.320,takeoff,0.000,0.000,0.074,0.000,0.000,0.001,0.000,0.000,0.074,0.00,-0.00,0.00,0.00,-0.00,0.791,-0.000,0.000,0.000
3.375,takeoff,0.000,0.000,0.075,0.000,0.000,0.028,0.000,0.000,0.074,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.426,takeoff,0.000,0.000,0.075,0.000,0.000,0.028,0.000,0.000,0.076,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.480,takeoff,0.000,0.000,0.075,0.000,0.000,0.028,0.000,0.000,0.080,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.531,takeoff,0.000,0.000,0.082,0.000,0.000,0.131,0.000,0.000,0.092,0.00,-0.00,0.00,0.00,-0.00,0.795,-0.000,0.000,0.000
