t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
2.002,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.000,-0.000,0.000,0.000
2.052,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.030,-0.000,0.000,0.000
2.104,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.061,-0.000,0.000,0.000
2.155,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.092,-0.000,0.000,0.000
2.209,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.124,-0.000,0.000,0.000
2.264,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.157,-0.000,0.000,0.000
2.315,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.188,-0.000,0.000,0.000
2.370,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.221,-0.000,0.000,0.000
2.420,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.251,-0.000,0.000,0.000
2.473,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.283,-0.000,0.000,0.000
2.528,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.316,-0.000,0.000,0.000
2.581,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.348,-0.000,0.000,0.000
2.634,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.379,-0.000,0.000,0.000
2.689,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.412,-0.000,0.000,0.000
2.739,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.442,-0.000,0.000,0.000
2.789,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.472,-0.000,0.000,0.000
2.841,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.504,-0.000,0.000,0.000
2.896,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.537,-0.000,0.000,0.000
2.948,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.568,-0.000,0.000,0.000
2.999,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.598,-0.000,0.000,0.000
3.050,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.629,-0.000,0.000,0.000
3.100,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.659,-0.000,0.000,0.000
3.151,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.689,-0.000,0.000,0.000
3.206,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.722,-0.000,0.000,0.000
3.257,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.754,-0.000,0.000,0.000
3.312,takeoff,0.000,0.000,0.067,0.000,0.000,0.002,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.786,-0.000,0.000,0.000
3.366,takeoff,0.000,0.000,0.067,0.000,0.000,0.002,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.416,takeoff,0.000,0.000,0.068,0.000,0.000,0.042,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.467,takeoff,0.000,0.000,0.068,0.000,0.000,0.042,0.000,0.000,0.074,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.518,takeoff,0.000,0.000,0.077,0.000,0.000,0.131,0.000,0.000,0.081,0.00,-0.00,0.00,0.00,-0.00,0.798,-0.000,0.000,0.000
3.569,takeoff,0.000,0.000,0.077,0.000,0.000,0.131,0.000,0.000,0.091,0.00,-0.00,0.00,0.00,-0.00,0.798,-0.000,0.000,0.000
3.624,takeoff,0.000,0.000,0.097,0.000,0.000,0.277,0.000,0.000,0.105,0.00,-0.00,0.00,0.00,-0.00,0.792,-0.000,0.000,0.000
3.676,takeoff,0.000,0.000,0.097,0.000,0.000,0.277,0.000,0.000,0.117,0.00,-0.00,0.00,0.00,-0.00,0.791,-0.000,0.000,0.000
3.727,takeoff,0.000,0.000,0.132,0.000,0.000,0.424,0.000,0.000,0.138,0.00,-0.00,0.00,0.00,-0.00,0.784,-0.000,0.000,0.000
3.779,takeoff,0.000,0.000,0.132,0.000,0.000,0.424,0.000,0.000,0.171,0.00,-0.00,0.00,0.00,-0.00,0.781,-0.000,0.000,0.000
3.832,takeoff,0.000,0.000,0.182,0.000,0.000,0.564,0.000,0.000,0.201,0.00,-0.00,0.00,0.00,-0.00,0.774,-0.000,0.000,0.000
3.883,takeoff,0.000,0.000,0.182,0.000,0.000,0.564,0.000,0.000,0.233,0.00,-0.00,0.00,0.00,-0.00,0.772,-0.000,0.000,0.000
3.933,takeoff,0.000,0.000,0.245,0.000,0.000,0.690,0.000,0.000,0.269,0.00,-0.00,0.00,0.00,-0.00,0.765,-0.000,0.000,0.000
3.984,takeoff,0.000,0.000,0.245,0.000,0.000,0.690,0.000,0.000,0.308,0.00,-0.00,0.00,0.00,-0.00,0.762,-0.000,0.000,0.000
4.037,takeoff,0.000,0.000,0.320,0.000,0.000,0.803,0.000,0.000,0.349,0.00,-0.00,0.00,-0.00,-0.00,0.755,-0.000,0.000,0.000
4.089,takeoff,0.000,0.000,0.320,0.000,0.000,0.803,0.000,0.000,0.393,0.00,-0.00,0.00,-0.00,-0.00,0.753,-0.000,0.000,0.000
4.141,takeoff,0.000,0.000,0.405,0.000,0.000,0.897,0.000,0.000,0.440,0.00,-0.00,0.00,-0.00,-0.00,0.747,-0.000,0.000,0.000
4.192,takeoff,0.000,0.000,0.405,0.000,0.000,0.897,0.000,0.000,0.488,0.00,-0.00,0.00,-0.00,-0.00,0.745,-0.000,0.000,0.000
4.247,takeoff,0.000,0.000,0.499,0.000,0.000,0.979,0.000,0.000,0.538,0.00,-0.00,0.00,-0.00,-0.00,0.740,-0.000,0.000,0.000
4.299,takeoff,0.000,0.000,0.600,0.000,0.000,1.049,0.000,0.000,0.591,0.00,-0.00,0.00,-0.00,-0.00,0.734,-0.000,0.000,0.000
4.350,takeoff,0.000,0.000,0.600,0.000,0.000,1.049,0.000,0.000,0.645,0.00,-0.00,0.00,-0.00,-0.00,0.732,-0.000,0.000,0.000
4.401,takeoff,0.000,0.000,0.708,0.000,0.000,1.107,0.000,0.000,0.700,0.00,-0.00,0.00,-0.00,-0.00,0.728,-0.000,0.000,0.000
4.452,takeoff,0.000,0.000,0.708,0.000,0.000,1.107,0.000,0.000,0.757,0.00,-0.00,0.00,-0.00,-0.00,0.726,-0.000,0.000,0.000
4.502,takeoff,0.000,0.000,0.821,0.000,0.000,1.155,0.000,0.000,0.816,0.00,-0.00,0.00,-0.00,-0.00,0.723,-0.000,0.000,0.000
4.553,takeoff,0.000,0.000,0.821,0.000,0.000,1.155,0.000,0.000,0.875,0.00,-0.00,0.00,-0.00,-0.00,0.721,-0.000,0.000,0.000
4.608,takeoff,0.000,0.000,0.939,0.000,0.000,1.192,0.000,0.000,0.935,0.00,-0.00,0.00,-0.00,-0.00,0.718,-0.000,0.000,0.000
4.659,takeoff,0.000,0.000,0.939,0.000,0.000,1.192,0.000,0.000,0.996,0.00,-0.00,0.00,-0.00,-0.00,0.717,-0.000,0.000,0.000
4.713,takeoff,0.000,0.000,1.059,0.000,0.000,1.222,0.000,0.000,1.058,0.00,-0.00,0.00,-0.00,-0.00,0.715,-0.000,0.000,0.000
4.766,takeoff,0.000,0.000,1.059,0.000,0.000,1.222,0.000,0.000,1.142,0.00,-0.00,0.00,-0.00,-0.00,0.714,-0.000,0.000,0.000
4.816,takeoff,0.000,0.000,1.183,0.000,0.000,1.244,0.000,0.000,1.184,0.00,-0.00,0.00,-0.00,-0.00,0.712,-0.000,0.000,0.000
4.871,takeoff,0.000,0.000,1.183,0.000,0.000,1.244,0.000,0.000,1.269,0.00,-0.00,0.00,-0.00,-0.00,0.711,-0.000,0.000,0.000
4.921,takeoff,0.000,0.000,1.308,0.000,0.000,1.263,0.000,0.000,1.334,0.00,-0.00,0.00,-0.00,-0.00,0.710,-0.000,0.000,0.000
4.974,takeoff,0.000,0.000,1.308,0.000,0.000,1.263,0.000,0.000,1.398,0.00,-0.00,0.00,-0.00,-0.00,0.709,-0.000,0.000,0.000
5.025,takeoff,0.000,0.000,1.435,0.000,0.000,1.278,0.000,0.000,1.463,0.00,-0.00,0.00,-0.00,-0.00,0.708,-0.000,0.000,0.000
5.080,takeoff,0.000,0.000,1.435,0.000,0.000,1.278,0.000,0.000,1.529,0.00,-0.00,0.00,-0.00,-0.00,0.707,-0.000,0.000,0.000
5.134,takeoff,0.000,0.000,1.564,0.000,-0.000,1.290,0.000,0.000,1.595,0.00,-0.00,0.00,-0.00,-0.00,0.706,-0.000,0.000,0.000
5.189,takeoff,0.000,0.000,1.564,0.000,-0.000,1.290,0.000,0.000,1.683,0.00,-0.00,0.00,-0.00,-0.00,0.705,-0.000,0.000,0.000
5.240,takeoff,0.000,0.000,1.693,0.000,-0.000,1.300,0.000,0.000,1.749,0.00,-0.00,0.00,-0.00,-0.00,0.704,-0.000,0.000,0.000
5.294,takeoff,0.000,0.000,1.693,0.000,-0.000,1.300,0.000,0.000,1.816,0.00,-0.00,0.00,-0.00,-0.00,0.704,-0.000,0.000,0.000
5.345,takeoff,0.000,0.000,1.824,0.000,-0.000,1.306,0.000,0.000,1.882,0.00,-0.00,0.00,-0.00,-0.00,0.703,-0.000,0.000,0.000
5.399,takeoff,0.000,0.000,1.954,0.000,-0.000,1.310,0.000,0.000,1.949,0.00,-0.00,0.00,-0.00,-0.00,0.702,-0.000,0.000,0.000
5.452,takeoff,0.000,0.000,1.954,0.000,-0.000,1.310,0.000,0.000,2.016,0.00,-0.00,0.00,-0.00,-0.00,0.702,-0.000,0.000,0.000
5.505,takeoff,0.000,0.000,2.085,0.000,-0.000,1.310,0.000,0.000,2.083,0.00,-0.00,0.00,-0.00,-0.00,0.702,-0.000,0.000,0.000
5.556,takeoff,0.000,0.000,2.085,0.000,-0.000,1.310,0.000,0.000,2.150,0.00,-0.00,0.00,-0.00,-0.00,0.701,-0.000,0.000,0.000
5.607,takeoff,0.000,0.000,2.216,0.000,-0.000,1.309,0.000,0.000,2.216,0.00,-0.00,0.00,-0.00,-0.00,0.701,-0.000,0.000,0.000
5.658,takeoff,0.000,0.000,2.216,0.000,-0.000,1.309,0.000,0.000,2.283,0.00,-0.00,0.00,-0.00,-0.00,0.701,-0.000,0.000,0.000
5.713,takeoff,0.000,0.000,2.347,0.000,-0.000,1.308,0.000,0.000,2.350,0.00,-0.00,0.00,-0.00,-0.00,0.700,-0.000,0.000,0.000
5.767,takeoff,0.000,0.000,2.347,0.000,-0.000,1.308,0.000,0.000,2.417,0.00,-0.00,0.00,-0.00,-0.00,0.700,-0.000,0.000,0.000
5.817,takeoff,0.000,0.000,2.478,0.000,-0.000,1.306,0.000,0.000,2.483,0.00,-0.00,0.00,-0.00,-0.00,0.700,-0.000,0.000,0.000
5.869,takeoff,0.000,0.000,2.478,0.000,-0.000,1.306,0.000,0.000,2.550,0.00,-0.00,0.00,-0.00,-0.00,0.700,-0.000,0.000,0.000
5.920,takeoff,0.000,0.000,2.608,0.000,-0.000,1.302,0.000,0.000,2.616,0.00,-0.00,0.00,-0.00,-0.00,0.700,-0.000,0.000,0.000
5.971,takeoff,0.000,0.000,2.608,0.000,-0.000,1.302,0.000,0.000,2.705,0.00,-0.00,0.00,-0.00,-0.00,0.700,-0.000,0.000,0.000
6.026,takeoff,0.000,0.000,2.738,0.000,-0.000,1.298,0.000,0.000,2.771,0.00,-0.00,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.077,takeoff,0.000,0.000,2.738,0.000,-0.000,1.298,0.000,0.000,2.837,0.00,-0.00,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.128,takeoff,0.000,0.000,2.868,0.000,-0.000,1.294,0.000,0.000,2.903,0.00,-0.00,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.178,takeoff,0.000,0.000,2.868,0.000,-0.000,1.294,0.000,0.000,2.969,0.00,-0.00,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.233,takeoff,0.000,0.000,2.997,0.000,-0.000,1.290,0.000,0.000,3.035,0.00,-0.00,0.00,-0.00,0.00,0.699,0.000,0.000,0.000
6.284,takeoff,0.000,0.000,2.997,0.000,-0.000,1.290,0.000,0.000,3.100,0.00,-0.00,0.00,-0.00,0.00,0.699,0.000,0.000,0.000
6.337,takeoff,0.000,0.000,3.126,0.000,-0.000,1.285,0.000,0.000,3.166,0.00,-0.00,0.00,-0.00,0.00,0.699,0.000,0.000,0.000
6.387,takeoff,0.000,0.000,3.126,0.000,-0.000,1.285,0.000,0.000,3.231,0.00,-0.00,0.00,-0.00,0.00,0.699,0.000,0.000,0.000
6.437,takeoff,0.000,0.000,3.254,0.000,-0.000,1.280,0.000,0.000,3.296,0.00,-0.00,0.00,-0.00,0.00,0.699,0.000,0.000,0.000
6.492,takeoff,0.000,0.000,3.254,0.000,-0.000,1.280,0.000,0.000,3.361,0.00,-0.00,0.00,-0.00,0.00,0.699,0.000,0.000,0.000
6.543,takeoff,0.000,0.000,3.382,0.000,-0.000,1.274,0.000,0.000,3.426,0.00,-0.00,0.00,-0.00,0.00,0.699,0.000,0.000,0.000
6.594,takeoff,0.000,0.000,3.382,0.000,-0.000,1.274,0.000,0.000,3.491,0.00,-0.00,0.00,-0.00,0.00,0.699,0.000,0.000,0.000
6.649,takeoff,0.000,0.000,3.509,0.000,-0.000,1.269,0.000,0.000,3.556,0.00,-0.00,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.700,takeoff,0.000,0.000,3.636,0.000,-0.000,1.264,0.000,0.000,3.621,0.00,-0.00,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.753,takeoff,0.000,0.000,3.636,0.000,-0.000,1.264,0.000,0.000,3.706,0.00,-0.00,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.805,takeoff,0.000,0.000,3.762,0.000,-0.000,1.259,0.000,0.000,3.771,0.00,-0.00,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.855,takeoff,0.000,0.000,3.762,0.000,-0.000,1.259,0.000,0.000,3.813,0.00,-0.00,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.905,takeoff,0.000,0.000,3.888,0.000,-0.000,1.255,0.000,0.000,3.878,0.00,-0.00,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.959,takeoff,0.000,0.000,3.888,0.000,-0.000,1.255,0.000,0.000,3.963,0.00,-0.00,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.010,takeoff,0.000,0.000,4.013,-0.000,-0.000,1.251,0.000,0.000,4.027,0.00,-0.00,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.060,takeoff,0.000,0.000,4.013,-0.000,-0.000,1.251,0.000,0.000,4.069,0.00,-0.00,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.112,takeoff,0.000,0.000,4.138,-0.000,-0.000,1.248,0.000,0.000,4.154,0.00,-0.00,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.166,takeoff,0.000,0.000,4.138,-0.000,-0.000,1.248,0.000,0.000,4.218,0.00,-0.00,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.217,takeoff,0.000,0.000,4.262,-0.000,-0.000,1.244,0.000,0.000,4.281,0.00,-0.00,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.268,takeoff,0.000,0.000,4.262,-0.000,-0.000,1.244,0.000,0.000,4.344,0.00,-0.00,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.321,takeoff,0.000,0.000,4.387,-0.000,-0.000,1.240,0.000,0.000,4.408,0.00,-0.00,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.376,takeoff,0.000,0.000,4.387,-0.000,-0.000,1.240,0.000,0.000,4.471,0.00,-0.00,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.431,takeoff,0.000,0.000,4.510,-0.000,-0.000,1.237,0.000,0.000,4.534,0.00,-0.00,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.483,takeoff,0.000,0.000,4.510,-0.000,-0.000,1.237,0.000,0.000,4.597,0.00,-0.00,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.535,takeoff,0.000,0.000,4.634,-0.000,-0.000,1.235,0.000,0.000,4.660,0.00,-0.00,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.586,takeoff,0.000,0.000,4.634,-0.000,-0.000,1.235,0.000,0.000,4.723,0.00,-0.00,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.637,takeoff,0.000,0.000,4.757,-0.000,-0.000,1.232,0.000,0.000,4.786,0.00,-0.00,0.00,0.00,0.00,0.701,0.000,0.000,0.000
7.688,takeoff,0.000,0.000,4.757,-0.000,-0.000,1.232,0.000,0.000,4.849,0.00,-0.00,0.00,0.00,0.00,0.701,0.000,0.000,0.000
7.738,takeoff,0.000,-0.000,4.881,-0.000,-0.000,1.230,0.000,-0.000,4.911,0.00,-0.00,0.00,0.00,0.00,0.701,0.000,0.000,0.000
