t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,stick_thr,stick_roll,stick_pitch,stick_yaw
4.098,takeoff,0.000,0.000,0.406,0.000,0.000,0.879,0.000,0.000,0.427,0.00,-0.00,0.00,0.746,-0.000,0.000,0.000
4.153,takeoff,0.000,0.000,0.406,0.000,0.000,0.879,0.000,0.000,0.474,0.00,-0.00,0.00,0.744,-0.000,0.000,0.000
4.207,takeoff,0.000,0.000,0.499,0.000,0.000,0.959,0.000,0.000,0.523,0.00,-0.00,0.00,0.739,-0.000,0.000,0.000
4.262,takeoff,0.000,0.000,0.499,0.000,0.000,0.959,0.000,0.000,0.573,0.00,-0.00,0.00,0.737,-0.000,0.000,0.000
4.312,takeoff,0.000,0.000,0.598,0.000,0.000,1.024,0.000,0.000,0.626,0.00,-0.00,0.00,0.733,-0.000,0.000,0.000
4.365,takeoff,0.000,0.000,0.598,0.000,0.000,1.024,0.000,0.000,0.680,0.00,-0.00,0.00,0.731,-0.000,0.000,0.000
4.415,takeoff,0.000,0.000,0.703,0.000,0.000,1.083,0.000,0.000,0.735,0.00,-0.00,0.00,0.728,-0.000,0.000,0.000
4.467,takeoff,0.000,0.000,0.703,0.000,0.000,1.083,0.000,0.000,0.792,0.00,-0.00,0.00,0.726,-0.000,0.000,0.000
4.518,takeoff,0.000,0.000,0.814,0.000,0.000,1.133,0.000,0.000,0.849,0.00,-0.00,0.00,0.723,-0.000,0.000,0.000
4.569,takeoff,0.000,0.000,0.814,0.000,0.000,1.133,0.000,0.000,0.909,0.00,-0.00,0.00,0.722,-0.000,0.000,0.000
4.619,takeoff,0.000,0.000,0.930,0.000,0.000,1.176,0.000,0.000,0.969,0.00,-0.00,0.00,0.719,-0.000,0.000,0.000
4.671,takeoff,0.000,0.000,0.930,0.000,0.000,1.176,0.000,0.000,1.030,0.00,-0.00,0.00,0.717,-0.000,0.000,0.000
4.721,takeoff,0.000,0.000,1.049,0.000,0.000,1.209,0.000,0.000,1.091,0.00,-0.00,0.00,0.715,-0.000,0.000,0.000
4.771,takeoff,0.000,0.000,1.049,0.000,0.000,1.209,0.000,0.000,1.154,0.00,-0.00,0.00,0.714,-0.000,0.000,0.000
4.822,takeoff,0.000,0.000,1.171,0.000,0.000,1.236,0.000,0.000,1.217,0.00,-0.00,0.00,0.712,-0.000,0.000,0.000
4.873,takeoff,0.000,0.000,1.296,0.000,0.000,1.257,0.000,0.000,1.281,0.00,-0.00,0.00,0.710,-0.000,0.000,0.000
4.927,takeoff,0.000,0.000,1.296,0.000,0.000,1.257,0.000,0.000,1.345,0.00,-0.00,0.00,0.709,-0.000,0.000,0.000
4.978,takeoff,0.000,0.000,1.422,0.000,0.000,1.272,0.000,0.000,1.410,0.00,-0.00,0.00,0.707,-0.000,0.000,0.000
5.031,takeoff,0.000,0.000,1.422,0.000,0.000,1.272,0.000,0.000,1.496,0.00,-0.00,0.00,0.707,-0.000,0.000,0.000
5.084,takeoff,0.000,0.000,1.550,0.000,-0.000,1.283,0.000,0.000,1.562,0.00,-0.00,0.00,0.706,-0.000,0.000,0.000
5.139,takeoff,0.000,0.000,1.550,0.000,-0.000,1.283,0.000,0.000,1.627,0.00,-0.00,0.00,0.705,-0.000,0.000,0.000
5.189,takeoff,0.000,0.000,1.679,0.000,-0.000,1.291,0.000,0.000,1.693,0.00,-0.00,0.00,0.704,-0.000,0.000,0.000
5.240,takeoff,0.000,0.000,1.679,0.000,-0.000,1.291,0.000,0.000,1.759,0.00,-0.00,0.00,0.704,-0.000,0.000,0.000
5.291,takeoff,0.000,0.000,1.808,0.000,-0.000,1.296,0.000,0.000,1.825,0.00,-0.00,0.00,0.703,-0.000,0.000,0.000
5.343,takeoff,0.000,0.000,1.808,0.000,-0.000,1.296,0.000,0.000,1.891,0.00,-0.00,0.00,0.702,-0.000,0.000,0.000
5.397,takeoff,0.000,0.000,1.938,0.000,-0.000,1.300,0.000,0.000,1.958,0.00,-0.00,0.00,0.702,-0.000,0.000,0.000
5.447,takeoff,0.000,0.000,1.938,0.000,-0.000,1.300,0.000,0.000,2.024,0.00,-0.00,0.00,0.702,-0.000,0.000,0.000
5.498,takeoff,0.000,0.000,2.068,0.000,-0.000,1.301,0.000,0.000,2.090,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.548,takeoff,0.000,0.000,2.068,0.000,-0.000,1.301,0.000,0.000,2.157,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.598,takeoff,0.000,0.000,2.198,0.000,-0.000,1.300,0.000,0.000,2.223,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.648,takeoff,0.000,0.000,2.198,0.000,-0.000,1.300,0.000,0.000,2.289,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.699,takeoff,0.000,0.000,2.328,0.000,-0.000,1.298,0.000,0.000,2.356,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.753,takeoff,0.000,0.000,2.328,0.000,-0.000,1.298,0.000,0.000,2.422,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.807,takeoff,0.000,0.000,2.458,0.000,-0.000,1.295,0.000,0.000,2.488,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.858,takeoff,0.000,0.000,2.458,0.000,-0.000,1.295,0.000,0.000,2.554,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.913,takeoff,0.000,0.000,2.587,0.000,-0.000,1.292,0.000,0.000,2.620,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.968,takeoff,0.000,0.000,2.587,0.000,-0.000,1.292,0.000,0.000,2.707,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.018,takeoff,0.000,0.000,2.716,0.000,-0.000,1.288,0.000,0.000,2.773,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.070,takeoff,0.000,0.000,2.716,0.000,-0.000,1.288,0.000,0.000,2.838,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.120,takeoff,0.000,0.000,2.845,0.000,-0.000,1.284,0.000,0.000,2.904,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.172,takeoff,0.000,0.000,2.973,0.000,-0.000,1.280,0.000,0.000,2.969,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.225,takeoff,0.000,0.000,2.973,0.000,-0.000,1.280,0.000,0.000,3.034,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.276,takeoff,0.000,0.000,3.101,0.000,-0.000,1.276,0.000,0.000,3.100,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.328,takeoff,0.000,0.000,3.101,0.000,-0.000,1.276,0.000,0.000,3.165,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.383,takeoff,0.000,0.000,3.228,0.000,-0.000,1.272,0.000,0.000,3.230,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.434,takeoff,0.000,0.000,3.228,0.000,-0.000,1.272,0.000,0.000,3.294,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.485,takeoff,0.000,0.000,3.355,0.000,-0.000,1.268,0.000,0.000,3.359,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.540,takeoff,0.000,0.000,3.355,0.000,-0.000,1.268,0.000,0.000,3.424,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.590,takeoff,0.000,0.000,3.482,0.000,-0.000,1.265,0.000,0.000,3.488,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.642,takeoff,0.000,0.000,3.482,0.000,-0.000,1.265,0.000,0.000,3.553,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.695,takeoff,0.000,0.000,3.608,0.000,-0.000,1.261,0.000,0.000,3.617,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.749,takeoff,0.000,0.000,3.608,0.000,-0.000,1.261,0.000,0.000,3.703,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.800,takeoff,0.000,0.000,3.734,0.000,-0.000,1.257,0.000,0.000,3.767,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.852,takeoff,0.000,0.000,3.734,0.000,-0.000,1.257,0.000,0.000,3.831,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.903,takeoff,0.000,0.000,3.860,0.000,-0.000,1.253,0.000,0.000,3.895,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.955,takeoff,0.000,0.000,3.860,0.000,-0.000,1.253,0.000,0.000,3.959,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.008,takeoff,0.000,0.000,3.985,0.000,-0.000,1.249,0.000,0.000,4.022,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.059,takeoff,0.000,0.000,3.985,0.000,-0.000,1.249,0.000,0.000,4.086,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.110,takeoff,0.000,0.000,4.110,-0.000,-0.000,1.245,0.000,0.000,4.149,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.163,takeoff,0.000,0.000,4.110,-0.000,-0.000,1.245,0.000,0.000,4.213,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.215,takeoff,0.000,0.000,4.234,-0.000,-0.000,1.242,0.000,0.000,4.276,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.268,takeoff,0.000,0.000,4.234,-0.000,-0.000,1.242,0.000,0.000,4.339,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.323,takeoff,0.000,0.000,4.358,-0.000,-0.000,1.238,0.000,0.000,4.402,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.373,takeoff,0.000,0.000,4.358,-0.000,-0.000,1.238,0.000,0.000,4.465,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.424,takeoff,0.000,0.000,4.481,-0.000,-0.000,1.234,0.000,0.000,4.528,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.474,takeoff,0.000,0.000,4.605,-0.000,-0.000,1.230,0.000,0.000,4.591,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.524,takeoff,0.000,0.000,4.605,-0.000,-0.000,1.230,0.000,0.000,4.654,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.580,takeoff,0.000,0.000,4.727,-0.000,-0.000,1.227,0.000,0.000,4.716,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.632,takeoff,0.000,0.000,4.727,-0.000,-0.000,1.227,0.000,0.000,4.800,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.684,takeoff,0.000,0.000,4.850,-0.000,-0.000,1.224,0.000,0.000,4.862,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.739,takeoff,0.000,0.000,4.850,-0.000,-0.000,1.224,0.000,0.000,4.925,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.789,takeoff,0.000,0.000,4.972,-0.000,-0.000,1.222,0.000,0.000,4.987,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.840,takeoff,0.000,0.000,4.972,-0.000,-0.000,1.222,0.000,0.000,5.049,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.891,takeoff,0.000,0.000,5.094,-0.000,-0.000,1.220,0.000,0.000,5.111,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.946,takeoff,0.000,0.000,5.094,-0.000,-0.000,1.220,0.000,0.000,5.174,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.997,takeoff,0.000,0.000,5.216,-0.000,-0.000,1.217,0.000,0.000,5.236,0.00,-0.00,0.00,0.701,0.000,-0.000,0.000
8.047,takeoff,0.000,0.000,5.216,-0.000,-0.000,1.217,0.000,0.000,5.298,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.098,takeoff,0.000,0.000,5.338,-0.000,-0.000,1.215,0.000,0.000,5.360,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.149,takeoff,0.000,0.000,5.338,-0.000,-0.000,1.215,0.000,0.000,5.422,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.201,takeoff,0.000,0.000,5.459,-0.000,-0.000,1.213,0.000,0.000,5.484,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.251,takeoff,0.000,0.000,5.459,-0.000,-0.000,1.213,0.000,0.000,5.545,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.302,takeoff,0.000,0.000,5.581,-0.000,-0.000,1.212,0.000,0.000,5.607,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.354,takeoff,0.000,0.000,5.581,-0.000,-0.000,1.212,0.000,0.000,5.669,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.408,takeoff,0.000,0.000,5.702,-0.000,-0.000,1.211,0.000,0.000,5.731,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.458,takeoff,0.000,0.000,5.702,-0.000,-0.000,1.211,0.000,0.000,5.793,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.509,takeoff,0.000,0.000,5.823,-0.000,-0.000,1.210,0.000,0.000,5.854,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.563,takeoff,0.000,0.000,5.823,-0.000,-0.000,1.210,0.000,0.000,5.916,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.615,takeoff,0.000,0.000,5.944,-0.000,-0.000,1.209,0.000,0.000,5.978,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.668,takeoff,0.000,0.000,5.944,-0.000,-0.000,1.209,0.000,0.000,6.060,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.721,takeoff,0.000,0.000,6.065,-0.000,0.000,1.208,0.000,0.000,6.121,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.775,takeoff,0.000,0.000,6.185,-0.000,0.000,1.208,0.000,0.000,6.183,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.826,takeoff,0.000,0.000,6.185,-0.000,0.000,1.208,0.000,0.000,6.245,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.881,takeoff,0.000,0.000,6.306,-0.000,0.000,1.207,0.000,0.000,6.306,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.932,takeoff,0.000,0.000,6.306,-0.000,0.000,1.207,0.000,0.000,6.368,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.984,takeoff,0.000,0.000,6.427,-0.000,0.000,1.206,0.000,0.000,6.429,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.039,takeoff,0.000,0.000,6.427,-0.000,0.000,1.206,0.000,0.000,6.491,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.093,takeoff,-0.000,0.000,6.547,-0.000,0.000,1.205,-0.000,0.000,6.573,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.147,takeoff,-0.000,0.000,6.547,-0.000,0.000,1.205,-0.000,0.000,6.634,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.199,takeoff,-0.000,0.000,6.668,-0.000,0.000,1.204,-0.000,0.000,6.695,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.252,takeoff,-0.000,0.000,6.668,-0.000,0.000,1.204,-0.000,0.000,6.757,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.307,takeoff,-0.000,0.000,6.788,-0.000,0.000,1.203,-0.000,0.000,6.818,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.359,takeoff,-0.000,0.000,6.788,-0.000,0.000,1.203,-0.000,0.000,6.879,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.412,takeoff,-0.000,0.000,6.908,-0.000,0.000,1.202,-0.000,0.000,6.941,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.463,takeoff,-0.000,0.000,6.908,-0.000,0.000,1.202,-0.000,0.000,7.002,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.517,takeoff,-0.000,0.000,7.028,-0.000,0.000,1.201,-0.000,0.000,7.063,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.568,takeoff,-0.000,0.000,7.028,-0.000,0.000,1.201,-0.000,0.000,7.124,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.620,takeoff,-0.000,0.000,7.148,-0.000,0.000,1.200,-0.000,0.000,7.206,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.670,takeoff,-0.000,0.000,7.148,-0.000,0.000,1.200,-0.000,0.000,7.247,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.725,takeoff,-0.000,0.000,7.268,-0.000,0.000,1.200,-0.000,0.000,7.328,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.776,takeoff,-0.000,0.000,7.388,-0.000,0.001,1.201,-0.000,0.000,7.390,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.827,takeoff,-0.000,0.000,7.388,-0.000,0.001,1.201,-0.000,0.000,7.451,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.880,takeoff,-0.000,0.000,7.509,-0.000,0.001,1.201,-0.000,0.000,7.512,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.935,takeoff,-0.000,0.000,7.509,-0.000,0.001,1.201,-0.000,0.000,7.573,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.985,takeoff,-0.000,0.000,7.629,-0.000,0.001,1.202,-0.000,0.000,7.635,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.036,takeoff,-0.000,0.000,7.629,-0.000,0.001,1.202,-0.000,0.000,7.696,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.089,takeoff,-0.000,0.001,7.749,-0.000,0.001,1.202,-0.000,0.001,7.757,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.141,takeoff,-0.000,0.001,7.749,-0.000,0.001,1.202,-0.000,0.001,7.819,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.194,takeoff,-0.000,0.001,7.869,-0.000,0.001,1.202,-0.000,0.001,7.880,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.244,takeoff,-0.000,0.001,7.869,-0.000,0.001,1.202,-0.000,0.001,7.941,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.295,takeoff,-0.000,0.001,7.989,-0.000,0.001,1.201,-0.000,0.001,8.002,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.346,takeoff,-0.000,0.001,7.989,-0.000,0.001,1.201,-0.000,0.001,8.064,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.399,takeoff,-0.000,0.001,8.109,-0.000,0.001,1.200,-0.000,0.001,8.125,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.453,takeoff,-0.000,0.001,8.109,-0.000,0.001,1.200,-0.000,0.001,8.206,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.505,takeoff,-0.000,0.001,8.229,-0.000,0.001,1.200,-0.000,0.001,8.247,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.555,takeoff,-0.000,0.001,8.229,-0.000,0.001,1.200,-0.000,0.001,8.329,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.605,takeoff,-0.000,0.001,8.349,-0.000,0.001,1.200,-0.000,0.001,8.370,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.655,takeoff,-0.000,0.001,8.349,-0.000,0.001,1.200,-0.000,0.001,8.431,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.706,takeoff,-0.000,0.001,8.469,-0.000,0.001,1.201,-0.000,0.001,8.492,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.759,takeoff,-0.000,0.001,8.469,-0.000,0.001,1.201,-0.001,0.001,8.574,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.810,takeoff,-0.001,0.001,8.589,-0.000,0.001,1.201,-0.001,0.001,8.635,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.860,takeoff,-0.001,0.001,8.589,-0.000,0.001,1.201,-0.001,0.001,8.676,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.913,takeoff,-0.001,0.001,8.710,-0.000,0.001,1.202,-0.001,0.001,8.758,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.967,takeoff,-0.001,0.001,8.710,-0.000,0.001,1.202,-0.001,0.001,8.819,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.021,takeoff,-0.001,0.001,8.830,-0.000,0.001,1.202,-0.001,0.002,8.880,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.072,takeoff,-0.001,0.001,8.830,-0.000,0.001,1.202,-0.001,0.002,8.942,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.127,takeoff,-0.001,0.002,8.950,-0.000,0.001,1.201,-0.001,0.002,9.003,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.178,takeoff,-0.001,0.002,9.070,-0.000,0.001,1.200,-0.001,0.002,9.064,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
11.228,takeoff,-0.001,0.002,9.070,-0.000,0.001,1.200,-0.001,0.002,9.125,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
11.279,takeoff,-0.001,0.002,9.190,-0.000,0.001,1.200,-0.001,0.002,9.186,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
11.334,takeoff,-0.001,0.002,9.190,-0.000,0.001,1.200,-0.001,0.002,9.248,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
