t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
2.001,takeoff,0.000,0.001,0.085,0.000,0.000,0.001,0.000,0.001,0.085,0.00,-0.00,0.00,0.00,-0.00,0.000,-0.000,0.000,0.000
2.051,takeoff,0.000,0.001,0.085,0.000,0.000,0.001,0.000,0.001,0.085,0.00,-0.00,0.00,0.00,-0.00,0.030,-0.000,0.000,0.000
2.104,takeoff,0.000,0.001,0.085,0.000,0.000,0.001,0.000,0.001,0.085,0.00,-0.00,0.00,0.00,-0.00,0.062,-0.000,0.000,0.000
2.156,takeoff,0.000,0.001,0.085,0.000,0.000,0.001,0.000,0.001,0.085,0.00,-0.00,0.00,0.00,-0.00,0.093,-0.000,0.000,0.000
2.216,takeoff,0.000,0.001,0.085,0.000,0.000,0.001,0.000,0.001,0.085,0.00,-0.00,0.00,0.00,-0.00,0.129,-0.000,0.000,0.000
2.267,takeoff,0.000,0.001,0.085,0.000,0.000,0.001,0.000,0.001,0.085,0.00,-0.00,0.00,0.00,-0.00,0.160,-0.000,0.000,0.000
2.325,takeoff,0.000,0.001,0.085,0.000,0.000,0.001,0.000,0.001,0.085,0.00,-0.00,0.00,0.00,-0.00,0.194,-0.000,0.000,0.000
2.380,takeoff,0.000,0.001,0.085,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.227,-0.000,0.000,0.000
2.438,takeoff,0.000,0.001,0.085,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.262,-0.000,0.000,0.000
2.488,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.292,-0.000,0.000,0.000
2.540,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.323,-0.000,0.000,0.000
2.590,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.353,-0.000,0.000,0.000
2.648,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.388,-0.000,0.000,0.000
2.699,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.419,-0.000,0.000,0.000
2.750,takeoff,0.000,0.001,0.086,0.000,0.000,0.001,0.000,0.001,0.086,0.00,-0.00,0.00,0.00,-0.00,0.449,-0.000,0.000,0.000
