t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,stick_thr,stick_roll,stick_pitch,stick_yaw
3.760,takeoff,0.000,0.000,0.144,0.000,0.000,0.461,0.000,0.000,0.173,0.00,-0.00,0.00,0.777,-0.000,0.000,0.000
3.811,takeoff,0.000,0.000,0.197,0.000,0.000,0.584,0.000,0.000,0.202,0.00,-0.00,0.00,0.771,-0.000,0.000,0.000
3.865,takeoff,0.000,0.000,0.197,0.000,0.000,0.584,0.000,0.000,0.234,0.00,-0.00,0.00,0.768,-0.000,0.000,0.000
3.918,takeoff,0.000,0.000,0.261,0.000,0.000,0.699,0.000,0.000,0.281,0.00,-0.00,0.00,0.762,-0.000,0.000,0.000
3.970,takeoff,0.000,0.000,0.261,0.000,0.000,0.699,0.000,0.000,0.320,0.00,-0.00,0.00,0.760,-0.000,0.000,0.000
4.021,takeoff,0.000,0.000,0.337,0.000,0.000,0.806,0.000,0.000,0.361,0.00,-0.00,0.00,0.754,-0.000,0.000,0.000
4.071,takeoff,0.000,0.000,0.337,0.000,0.000,0.806,0.000,0.000,0.405,0.00,-0.00,0.00,0.751,-0.000,0.000,0.000
4.124,takeoff,0.000,0.000,0.422,0.000,0.000,0.899,0.000,0.000,0.451,0.00,-0.00,0.00,0.746,-0.000,0.000,0.000
4.178,takeoff,0.000,0.000,0.422,0.000,0.000,0.899,0.000,0.000,0.500,0.00,-0.00,0.00,0.744,-0.000,0.000,0.000
4.228,takeoff,0.000,0.000,0.516,0.000,0.000,0.980,0.000,0.000,0.550,0.00,-0.00,0.00,0.739,-0.000,0.000,0.000
4.281,takeoff,0.000,0.000,0.516,0.000,0.000,0.980,0.000,0.000,0.602,0.00,-0.00,0.00,0.737,-0.000,0.000,0.000
4.334,takeoff,0.000,0.000,0.618,0.000,0.000,1.048,0.000,0.000,0.656,0.00,-0.00,0.00,0.733,-0.000,0.000,0.000
4.385,takeoff,0.000,0.000,0.618,0.000,0.000,1.048,0.000,0.000,0.711,0.00,-0.00,0.00,0.731,-0.000,0.000,0.000
4.435,takeoff,0.000,0.000,0.726,0.000,0.000,1.105,0.000,0.000,0.768,0.00,-0.00,0.00,0.727,-0.000,0.000,0.000
4.486,takeoff,0.000,0.000,0.726,0.000,0.000,1.105,0.000,0.000,0.826,0.00,-0.00,0.00,0.725,-0.000,0.000,0.000
4.540,takeoff,0.000,0.000,0.839,0.000,0.000,1.153,0.000,0.000,0.885,0.00,-0.00,0.00,0.722,-0.000,0.000,0.000
4.591,takeoff,0.000,0.000,0.956,0.000,0.000,1.191,0.000,0.000,0.945,0.00,-0.00,0.00,0.719,-0.000,0.000,0.000
4.643,takeoff,0.000,0.000,0.956,0.000,0.000,1.191,0.000,0.000,1.006,0.00,-0.00,0.00,0.717,-0.000,0.000,0.000
4.696,takeoff,0.000,0.000,1.077,0.000,0.000,1.223,0.000,0.000,1.068,0.00,-0.00,0.00,0.715,-0.000,0.000,0.000
4.749,takeoff,0.000,0.000,1.077,0.000,0.000,1.223,0.000,0.000,1.131,0.00,-0.00,0.00,0.714,-0.000,0.000,0.000
4.800,takeoff,0.000,0.000,1.200,0.000,0.000,1.248,0.000,0.000,1.194,0.00,-0.00,0.00,0.712,-0.000,0.000,0.000
4.850,takeoff,0.000,0.000,1.200,0.000,0.000,1.248,0.000,0.000,1.258,0.00,-0.00,0.00,0.711,-0.000,0.000,0.000
4.901,takeoff,0.000,0.000,1.326,0.000,0.000,1.268,0.000,0.000,1.322,0.00,-0.00,0.00,0.709,-0.000,0.000,0.000
4.954,takeoff,0.000,0.000,1.326,0.000,0.000,1.268,0.000,0.000,1.409,0.00,-0.00,0.00,0.708,-0.000,0.000,0.000
5.005,takeoff,0.000,0.000,1.454,0.000,0.000,1.283,0.000,0.000,1.474,0.00,-0.00,0.00,0.707,-0.000,0.000,0.000
5.056,takeoff,0.000,0.000,1.454,0.000,0.000,1.283,0.000,0.000,1.540,0.00,-0.00,0.00,0.706,-0.000,0.000,0.000
5.107,takeoff,0.000,0.000,1.583,0.000,-0.000,1.294,0.000,0.000,1.584,0.00,-0.00,0.00,0.705,-0.000,0.000,0.000
5.161,takeoff,0.000,0.000,1.583,0.000,-0.000,1.294,0.000,0.000,1.672,0.00,-0.00,0.00,0.704,-0.000,0.000,0.000
5.216,takeoff,0.000,0.000,1.713,0.000,-0.000,1.302,0.000,0.000,1.739,0.00,-0.00,0.00,0.704,-0.000,0.000,0.000
5.268,takeoff,0.000,0.000,1.713,0.000,-0.000,1.302,0.000,0.000,1.805,0.00,-0.00,0.00,0.703,-0.000,0.000,0.000
5.318,takeoff,0.000,0.000,1.843,0.000,-0.000,1.306,0.000,0.000,1.872,0.00,-0.00,0.00,0.702,-0.000,0.000,0.000
5.369,takeoff,0.000,0.000,1.843,0.000,-0.000,1.306,0.000,0.000,1.939,0.00,-0.00,0.00,0.702,-0.000,0.000,0.000
5.419,takeoff,0.000,0.000,1.974,0.000,-0.000,1.310,0.000,0.000,2.005,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.470,takeoff,0.000,0.000,1.974,0.000,-0.000,1.310,0.000,0.000,2.072,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.523,takeoff,0.000,0.000,2.105,0.000,-0.000,1.310,0.000,0.000,2.139,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.573,takeoff,0.000,0.000,2.105,0.000,-0.000,1.310,0.000,0.000,2.206,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.625,takeoff,0.000,0.000,2.236,0.000,-0.000,1.308,0.000,0.000,2.272,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.676,takeoff,0.000,0.000,2.236,0.000,-0.000,1.308,0.000,0.000,2.339,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.728,takeoff,0.000,0.000,2.366,0.000,-0.000,1.306,0.000,0.000,2.406,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.779,takeoff,0.000,0.000,2.366,0.000,-0.000,1.306,0.000,0.000,2.472,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.832,takeoff,0.000,0.000,2.497,0.000,-0.000,1.302,0.000,0.000,2.539,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.884,takeoff,0.000,0.000,2.497,0.000,-0.000,1.302,0.000,0.000,2.605,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
5.936,takeoff,0.000,0.000,2.627,0.000,-0.000,1.298,0.000,0.000,2.671,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
5.987,takeoff,0.000,0.000,2.627,0.000,-0.000,1.298,0.000,0.000,2.737,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.037,takeoff,0.000,0.000,2.757,0.000,-0.000,1.294,0.000,0.000,2.803,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.090,takeoff,0.000,0.000,2.886,0.000,-0.000,1.289,0.000,0.000,2.869,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.142,takeoff,0.000,0.000,2.886,0.000,-0.000,1.289,0.000,0.000,2.935,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.195,takeoff,0.000,0.000,3.014,0.000,-0.000,1.284,0.000,0.000,3.000,0.00,-0.00,0.00,0.699,0.000,0.000,0.000
6.249,takeoff,0.000,0.000,3.014,0.000,-0.000,1.284,0.000,0.000,3.087,0.00,-0.00,0.00,0.699,0.000,0.000,0.000
6.300,takeoff,0.000,0.000,3.143,0.000,-0.000,1.279,0.000,0.000,3.153,0.00,-0.00,0.00,0.699,0.000,0.000,0.000
6.351,takeoff,0.000,0.000,3.143,0.000,-0.000,1.279,0.000,0.000,3.218,0.00,-0.00,0.00,0.699,0.000,0.000,0.000
6.402,takeoff,0.000,0.000,3.270,0.000,-0.000,1.274,0.000,0.000,3.283,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.457,takeoff,0.000,0.000,3.270,0.000,-0.000,1.274,0.000,0.000,3.348,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.508,takeoff,0.000,0.000,3.397,0.000,-0.000,1.268,0.000,0.000,3.412,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.559,takeoff,0.000,0.000,3.397,0.000,-0.000,1.268,0.000,0.000,3.477,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.609,takeoff,0.000,0.000,3.524,0.000,-0.000,1.264,0.000,0.000,3.542,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.662,takeoff,0.000,0.000,3.524,0.000,-0.000,1.264,0.000,0.000,3.606,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.713,takeoff,0.000,0.000,3.650,0.000,-0.000,1.261,0.000,0.000,3.670,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.766,takeoff,0.000,0.000,3.650,0.000,-0.000,1.261,0.000,0.000,3.734,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.817,takeoff,0.000,0.000,3.776,0.000,-0.000,1.257,0.000,0.000,3.799,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.869,takeoff,0.000,0.000,3.776,0.000,-0.000,1.257,0.000,0.000,3.863,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.919,takeoff,0.000,0.000,3.901,0.000,-0.000,1.253,0.000,0.000,3.926,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
6.972,takeoff,0.000,0.000,3.901,0.000,-0.000,1.253,0.000,0.000,3.990,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.023,takeoff,0.000,0.000,4.026,-0.000,-0.000,1.249,0.000,0.000,4.054,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.077,takeoff,0.000,0.000,4.026,-0.000,-0.000,1.249,0.000,0.000,4.118,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.131,takeoff,0.000,0.000,4.151,-0.000,-0.000,1.245,0.000,0.000,4.202,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.183,takeoff,0.000,0.000,4.151,-0.000,-0.000,1.245,0.000,0.000,4.266,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.233,takeoff,0.000,0.000,4.276,-0.000,-0.000,1.241,0.000,0.000,4.329,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.284,takeoff,0.000,0.000,4.276,-0.000,-0.000,1.241,0.000,0.000,4.392,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.337,takeoff,0.000,0.000,4.399,-0.000,-0.000,1.237,0.000,0.000,4.455,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.388,takeoff,0.000,0.000,4.399,-0.000,-0.000,1.237,0.000,0.000,4.518,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.442,takeoff,0.000,0.000,4.523,-0.000,-0.000,1.234,0.000,0.000,4.581,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.493,takeoff,0.000,0.000,4.646,-0.000,-0.000,1.230,0.000,0.000,4.644,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.543,takeoff,0.000,0.000,4.646,-0.000,-0.000,1.230,0.000,0.000,4.706,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.593,takeoff,0.000,0.000,4.769,-0.000,-0.000,1.228,0.000,0.000,4.769,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.644,takeoff,0.000,0.000,4.769,-0.000,-0.000,1.228,0.000,0.000,4.832,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.698,takeoff,0.000,-0.000,4.892,-0.000,-0.000,1.226,0.000,-0.000,4.894,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.748,takeoff,0.000,-0.000,4.892,-0.000,-0.000,1.226,0.000,-0.000,4.957,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.802,takeoff,0.000,-0.000,5.014,-0.000,-0.000,1.223,0.000,-0.000,5.019,0.00,-0.00,0.00,0.701,0.000,-0.000,0.000
7.855,takeoff,0.000,-0.000,5.014,-0.000,-0.000,1.223,0.000,-0.000,5.081,0.00,-0.00,0.00,0.701,0.000,-0.000,0.000
7.909,takeoff,0.000,-0.000,5.136,-0.000,-0.000,1.221,0.000,-0.000,5.144,0.00,-0.00,0.00,0.701,0.000,-0.000,0.000
7.961,takeoff,0.000,-0.000,5.136,-0.000,-0.000,1.221,0.000,-0.000,5.206,0.00,-0.00,0.00,0.701,0.000,-0.000,0.000
8.013,takeoff,0.000,-0.000,5.258,-0.000,-0.000,1.218,0.000,-0.000,5.268,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.066,takeoff,0.000,-0.000,5.258,-0.000,-0.000,1.218,0.000,-0.000,5.351,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.117,takeoff,0.000,-0.000,5.380,-0.000,-0.000,1.216,0.000,-0.000,5.413,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.168,takeoff,0.000,-0.000,5.380,-0.000,-0.000,1.216,0.000,-0.000,5.454,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.220,takeoff,0.000,-0.000,5.502,-0.000,-0.000,1.214,0.000,-0.000,5.537,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.271,takeoff,0.000,-0.000,5.502,-0.000,-0.000,1.214,0.000,-0.000,5.599,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.322,takeoff,0.000,-0.000,5.623,-0.000,-0.000,1.213,0.000,-0.000,5.661,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.373,takeoff,0.000,-0.000,5.623,-0.000,-0.000,1.213,0.000,-0.000,5.722,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.423,takeoff,0.000,-0.000,5.744,-0.000,-0.000,1.212,0.000,-0.000,5.784,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.473,takeoff,0.000,-0.000,5.744,-0.000,-0.000,1.212,0.000,-0.000,5.846,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.527,takeoff,0.000,-0.000,5.865,-0.000,-0.000,1.211,0.000,-0.000,5.908,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.580,takeoff,0.000,-0.000,5.865,-0.000,-0.000,1.211,0.000,-0.000,5.970,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.633,takeoff,0.000,-0.000,5.986,-0.000,-0.000,1.210,0.000,-0.000,6.031,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.687,takeoff,0.000,-0.000,5.986,-0.000,-0.000,1.210,0.000,-0.000,6.093,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.737,takeoff,0.000,-0.000,6.107,-0.000,0.000,1.209,0.000,-0.000,6.155,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.790,takeoff,-0.000,-0.000,6.228,-0.000,0.000,1.208,-0.000,-0.000,6.216,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.844,takeoff,-0.000,-0.000,6.228,-0.000,0.000,1.208,-0.000,-0.000,6.278,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.896,takeoff,-0.000,-0.000,6.349,-0.000,0.000,1.208,-0.000,-0.000,6.339,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.946,takeoff,-0.000,-0.000,6.349,-0.000,0.000,1.208,-0.000,-0.000,6.401,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.000,takeoff,-0.000,-0.000,6.470,-0.000,0.000,1.207,-0.000,-0.000,6.483,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.053,takeoff,-0.000,-0.000,6.470,-0.000,0.000,1.207,-0.000,-0.000,6.545,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.105,takeoff,-0.000,-0.000,6.590,-0.000,0.000,1.206,-0.000,-0.000,6.606,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.157,takeoff,-0.000,-0.000,6.590,-0.000,0.000,1.206,-0.000,-0.000,6.668,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.209,takeoff,-0.000,-0.000,6.711,-0.000,0.000,1.205,-0.000,-0.000,6.729,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.262,takeoff,-0.000,-0.000,6.711,-0.000,0.000,1.205,-0.000,-0.000,6.790,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.313,takeoff,-0.000,0.000,6.831,-0.000,0.000,1.204,-0.000,0.000,6.852,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.367,takeoff,-0.000,0.000,6.831,-0.000,0.000,1.204,-0.000,0.000,6.913,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.417,takeoff,-0.000,0.000,6.952,-0.000,0.000,1.203,-0.000,0.000,6.975,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.469,takeoff,-0.000,0.000,6.952,-0.000,0.000,1.203,-0.000,0.000,7.036,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.521,takeoff,-0.000,0.000,7.072,-0.000,0.000,1.202,-0.000,0.000,7.097,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.571,takeoff,-0.000,0.000,7.072,-0.000,0.000,1.202,-0.000,0.000,7.158,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.626,takeoff,-0.000,0.000,7.192,-0.000,0.000,1.201,-0.000,0.000,7.220,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.677,takeoff,-0.000,0.000,7.192,-0.000,0.000,1.201,-0.000,0.000,7.281,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.728,takeoff,-0.000,0.000,7.312,-0.000,0.001,1.201,-0.000,0.000,7.342,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.783,takeoff,-0.000,0.000,7.312,-0.000,0.001,1.201,-0.000,0.000,7.424,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.834,takeoff,-0.000,0.000,7.432,-0.000,0.001,1.201,-0.000,0.000,7.485,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.889,takeoff,-0.000,0.000,7.552,-0.000,0.001,1.202,-0.000,0.000,7.546,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.942,takeoff,-0.000,0.000,7.552,-0.000,0.001,1.202,-0.000,0.000,7.608,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.993,takeoff,-0.000,0.000,7.673,-0.000,0.001,1.202,-0.000,0.000,7.669,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.047,takeoff,-0.000,0.000,7.673,-0.000,0.001,1.202,-0.000,0.000,7.730,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.099,takeoff,-0.000,0.000,7.793,-0.000,0.001,1.203,-0.000,0.000,7.792,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.149,takeoff,-0.000,0.000,7.793,-0.000,0.001,1.203,-0.000,0.000,7.853,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.201,takeoff,-0.000,0.001,7.913,-0.000,0.001,1.203,-0.000,0.001,7.914,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.252,takeoff,-0.000,0.001,7.913,-0.000,0.001,1.203,-0.000,0.001,7.976,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.302,takeoff,-0.000,0.001,8.034,-0.000,0.001,1.203,-0.000,0.001,8.037,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.353,takeoff,-0.000,0.001,8.034,-0.000,0.001,1.203,-0.000,0.001,8.098,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.406,takeoff,-0.000,0.001,8.154,-0.000,0.001,1.202,-0.000,0.001,8.160,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.457,takeoff,-0.000,0.001,8.154,-0.000,0.001,1.202,-0.000,0.001,8.221,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.508,takeoff,-0.000,0.001,8.274,-0.000,0.001,1.201,-0.000,0.001,8.282,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.559,takeoff,-0.000,0.001,8.274,-0.000,0.001,1.201,-0.001,0.001,8.343,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.611,takeoff,-0.001,0.001,8.394,-0.000,0.001,1.200,-0.001,0.001,8.405,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.663,takeoff,-0.001,0.001,8.394,-0.000,0.001,1.200,-0.001,0.001,8.466,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.714,takeoff,-0.001,0.001,8.514,-0.000,0.001,1.201,-0.001,0.001,8.527,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.768,takeoff,-0.001,0.001,8.514,-0.000,0.001,1.201,-0.001,0.001,8.609,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.818,takeoff,-0.001,0.001,8.634,-0.000,0.001,1.201,-0.001,0.001,8.650,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.871,takeoff,-0.001,0.001,8.634,-0.000,0.001,1.201,-0.001,0.001,8.731,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.921,takeoff,-0.001,0.001,8.754,-0.000,0.001,1.202,-0.001,0.001,8.793,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.976,takeoff,-0.001,0.001,8.754,-0.000,0.001,1.202,-0.001,0.001,8.854,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.029,takeoff,-0.001,0.001,8.874,-0.000,0.001,1.202,-0.001,0.001,8.915,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.082,takeoff,-0.001,0.001,8.874,-0.000,0.001,1.202,-0.001,0.002,8.977,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.135,takeoff,-0.001,0.002,8.995,-0.000,0.001,1.202,-0.001,0.002,9.038,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.190,takeoff,-0.001,0.002,9.115,-0.000,0.001,1.201,-0.001,0.002,9.099,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
11.241,takeoff,-0.001,0.002,9.115,-0.000,0.001,1.201,-0.001,0.002,9.160,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
