t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
2.004,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.000,-0.000,0.000,0.000
2.055,takeoff,0.000,0.000,0.069,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.031,-0.000,0.000,0.000
2.110,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.064,-0.000,0.000,0.000
2.164,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.096,-0.000,0.000,0.000
2.219,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.129,-0.000,0.000,0.000
2.274,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.162,-0.000,0.000,0.000
2.325,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.192,-0.000,0.000,0.000
2.375,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.222,-0.000,0.000,0.000
2.428,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.254,-0.000,0.000,0.000
2.481,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.286,-0.000,0.000,0.000
2.531,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.316,-0.000,0.000,0.000
2.583,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.347,-0.000,0.000,0.000
2.638,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.380,-0.000,0.000,0.000
2.690,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.411,-0.000,0.000,0.000
2.741,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.442,-0.000,0.000,0.000
2.791,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.472,-0.000,0.000,0.000
2.843,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.503,-0.000,0.000,0.000
2.895,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.534,-0.000,0.000,0.000
2.946,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.565,-0.000,0.000,0.000
3.000,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.598,-0.000,0.000,0.000
3.055,takeoff,0.000,0.000,0.070,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.630,-0.000,0.000,0.000
3.107,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.661,-0.000,0.000,0.000
3.157,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.691,-0.000,0.000,0.000
3.209,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.723,-0.000,0.000,0.000
3.260,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.753,-0.000,0.000,0.000
3.312,takeoff,0.000,0.000,0.071,0.000,0.000,0.001,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.785,-0.000,0.000,0.000
3.364,takeoff,0.000,0.000,0.071,0.000,0.000,0.021,0.000,0.000,0.071,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.414,takeoff,0.000,0.000,0.071,0.000,0.000,0.021,0.000,0.000,0.072,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.466,takeoff,0.000,0.000,0.077,0.000,0.000,0.111,0.000,0.000,0.078,0.00,-0.00,0.00,0.00,-0.00,0.797,-0.000,0.000,0.000
3.516,takeoff,0.000,0.000,0.077,0.000,0.000,0.111,0.000,0.000,0.085,0.00,-0.00,0.00,0.00,-0.00,0.797,-0.000,0.000,0.000
