t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
2.001,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.065,0.00,-0.00,0.00,0.00,-0.00,0.000,-0.000,0.000,0.000
2.053,takeoff,0.000,0.000,0.065,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.031,-0.000,0.000,0.000
2.103,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.061,-0.000,0.000,0.000
2.157,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.094,-0.000,0.000,0.000
2.212,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.126,-0.000,0.000,0.000
2.262,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.157,-0.000,0.000,0.000
2.315,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.188,-0.000,0.000,0.000
2.369,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.221,-0.000,0.000,0.000
2.421,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.252,-0.000,0.000,0.000
2.475,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.284,-0.000,0.000,0.000
2.528,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.316,-0.000,0.000,0.000
2.578,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.346,-0.000,0.000,0.000
2.630,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.378,-0.000,0.000,0.000
2.682,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.409,-0.000,0.000,0.000
2.734,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.440,-0.000,0.000,0.000
2.785,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.470,-0.000,0.000,0.000
2.840,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.503,-0.000,0.000,0.000
2.894,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.536,-0.000,0.000,0.000
2.945,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.566,-0.000,0.000,0.000
2.998,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.598,-0.000,0.000,0.000
3.049,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.629,-0.000,0.000,0.000
3.100,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.659,-0.000,0.000,0.000
3.151,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.690,-0.000,0.000,0.000
3.202,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.720,-0.000,0.000,0.000
3.256,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.753,-0.000,0.000,0.000
3.307,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.784,-0.000,0.000,0.000
3.359,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.412,takeoff,0.000,0.000,0.068,0.000,0.000,0.043,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.464,takeoff,0.000,0.000,0.068,0.000,0.000,0.043,0.000,0.000,0.073,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.516,takeoff,0.000,0.000,0.079,0.000,0.000,0.172,0.000,0.000,0.080,0.00,-0.00,0.00,0.00,-0.00,0.796,-0.000,0.000,0.000
3.569,takeoff,0.000,0.000,0.079,0.000,0.000,0.172,0.000,0.000,0.096,0.00,-0.00,0.00,0.00,-0.00,0.795,-0.000,0.000,0.000
3.621,takeoff,0.000,0.000,0.103,0.000,0.000,0.318,0.000,0.000,0.112,0.00,-0.00,0.00,0.00,-0.00,0.789,-0.000,0.000,0.000
3.676,takeoff,0.000,0.000,0.103,0.000,0.000,0.318,0.000,0.000,0.132,0.00,-0.00,0.00,0.00,-0.00,0.787,-0.000,0.000,0.000
3.729,takeoff,0.000,0.000,0.142,0.000,0.000,0.457,0.000,0.000,0.155,0.00,-0.00,0.00,0.00,-0.00,0.780,-0.000,0.000,0.000
3.781,takeoff,0.000,0.000,0.142,0.000,0.000,0.457,0.000,0.000,0.182,0.00,-0.00,0.00,0.00,-0.00,0.778,-0.000,0.000,0.000
3.834,takeoff,0.000,0.000,0.195,0.000,0.000,0.584,0.000,0.000,0.212,0.00,-0.00,0.00,0.00,-0.00,0.771,-0.000,0.000,0.000
3.889,takeoff,0.000,0.000,0.195,0.000,0.000,0.584,0.000,0.000,0.245,0.00,-0.00,0.00,0.00,-0.00,0.769,-0.000,0.000,0.000
3.941,takeoff,0.000,0.000,0.259,0.000,0.000,0.701,0.000,0.000,0.281,0.00,-0.00,0.00,0.00,-0.00,0.763,-0.000,0.000,0.000
3.993,takeoff,0.000,0.000,0.259,0.000,0.000,0.701,0.000,0.000,0.334,0.00,-0.00,0.00,0.00,-0.00,0.760,-0.000,0.000,0.000
4.045,takeoff,0.000,0.000,0.335,0.000,0.000,0.812,0.000,0.000,0.377,0.00,-0.00,0.00,-0.00,-0.00,0.754,-0.000,0.000,0.000
4.097,takeoff,0.000,0.000,0.421,0.000,0.000,0.908,0.000,0.000,0.422,0.00,-0.00,0.00,-0.00,-0.00,0.747,-0.000,0.000,0.000
4.147,takeoff,0.000,0.000,0.421,0.000,0.000,0.908,0.000,0.000,0.469,0.00,-0.00,0.00,-0.00,-0.00,0.743,-0.000,0.000,0.000
4.198,takeoff,0.000,0.000,0.516,0.000,0.000,0.989,0.000,0.000,0.519,0.00,-0.00,0.00,-0.00,-0.00,0.738,-0.000,0.000,0.000
4.252,takeoff,0.000,0.000,0.516,0.000,0.000,0.989,0.000,0.000,0.571,0.00,-0.00,0.00,-0.00,-0.00,0.736,-0.000,0.000,0.000
4.307,takeoff,0.000,0.000,0.618,0.000,0.000,1.051,0.000,0.000,0.624,0.00,-0.00,0.00,-0.00,-0.00,0.732,-0.000,0.000,0.000
4.357,takeoff,0.000,0.000,0.618,0.000,0.000,1.051,0.000,0.000,0.678,0.00,-0.00,0.00,-0.00,-0.00,0.730,-0.000,0.000,0.000
4.410,takeoff,0.000,0.000,0.726,0.000,0.000,1.102,0.000,0.000,0.734,0.00,-0.00,0.00,-0.00,-0.00,0.727,-0.000,0.000,0.000
4.462,takeoff,0.000,0.000,0.726,0.000,0.000,1.102,0.000,0.000,0.791,0.00,-0.00,0.00,-0.00,-0.00,0.725,-0.000,0.000,0.000
4.517,takeoff,0.000,0.000,0.839,0.000,0.000,1.144,0.000,0.000,0.849,0.00,-0.00,0.00,-0.00,-0.00,0.722,-0.000,0.000,0.000
4.568,takeoff,0.000,0.000,0.839,0.000,0.000,1.144,0.000,0.000,0.908,0.00,-0.00,0.00,-0.00,-0.00,0.721,-0.000,0.000,0.000
4.621,takeoff,0.000,0.000,0.955,0.000,0.000,1.180,0.000,0.000,0.968,0.00,-0.00,0.00,-0.00,-0.00,0.719,-0.000,0.000,0.000
4.673,takeoff,0.000,0.000,0.955,0.000,0.000,1.180,0.000,0.000,1.049,0.00,-0.00,0.00,-0.00,-0.00,0.718,-0.000,0.000,0.000
4.725,takeoff,0.000,0.000,1.074,0.000,0.000,1.212,0.000,0.000,1.111,0.00,-0.00,0.00,-0.00,-0.00,0.715,-0.000,0.000,0.000
4.777,takeoff,0.000,0.000,1.074,0.000,0.000,1.212,0.000,0.000,1.174,0.00,-0.00,0.00,-0.00,-0.00,0.714,-0.000,0.000,0.000
4.832,takeoff,0.000,0.000,1.197,0.000,0.000,1.238,0.000,0.000,1.237,0.00,-0.00,0.00,-0.00,-0.00,0.713,-0.000,0.000,0.000
