t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
2.002,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.000,-0.000,0.000,0.000
2.062,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.036,-0.000,0.000,0.000
2.117,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.069,-0.000,0.000,0.000
2.168,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.066,0.00,-0.00,0.00,0.00,-0.00,0.100,-0.000,0.000,0.000
2.219,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.130,-0.000,0.000,0.000
2.269,takeoff,0.000,0.000,0.066,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.160,-0.000,0.000,0.000
2.322,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.192,-0.000,0.000,0.000
2.372,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.222,-0.000,0.000,0.000
2.425,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.254,-0.000,0.000,0.000
2.484,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.289,-0.000,0.000,0.000
2.540,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.323,-0.000,0.000,0.000
2.591,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.353,-0.000,0.000,0.000
2.641,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.384,-0.000,0.000,0.000
2.692,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.414,-0.000,0.000,0.000
2.743,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.445,-0.000,0.000,0.000
2.802,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.480,-0.000,0.000,0.000
2.854,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.511,-0.000,0.000,0.000
2.906,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.542,-0.000,0.000,0.000
2.956,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.572,-0.000,0.000,0.000
3.015,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.608,-0.000,0.000,0.000
3.070,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.641,-0.000,0.000,0.000
3.121,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.672,-0.000,0.000,0.000
3.175,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.067,0.00,-0.00,0.00,0.00,-0.00,0.704,-0.000,0.000,0.000
3.228,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.735,-0.000,0.000,0.000
3.287,takeoff,0.000,0.000,0.067,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.771,-0.000,0.000,0.000
3.344,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.397,takeoff,0.000,0.000,0.068,0.000,0.000,0.001,0.000,0.000,0.068,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.456,takeoff,0.000,0.000,0.068,0.000,0.000,0.036,0.000,0.000,0.070,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.506,takeoff,0.000,0.000,0.068,0.000,0.000,0.036,0.000,0.000,0.075,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.557,takeoff,0.000,0.000,0.077,0.000,0.000,0.152,0.000,0.000,0.083,0.00,-0.00,0.00,0.00,-0.00,0.795,-0.000,0.000,0.000
3.608,takeoff,0.000,0.000,0.077,0.000,0.000,0.152,0.000,0.000,0.096,0.00,-0.00,0.00,0.00,-0.00,0.794,-0.000,0.000,0.000
3.658,takeoff,0.000,0.000,0.100,0.000,0.000,0.299,0.000,0.000,0.112,0.00,-0.00,0.00,0.00,-0.00,0.788,-0.000,0.000,0.000
3.710,takeoff,0.000,0.000,0.137,0.000,0.000,0.445,0.000,0.000,0.132,0.00,-0.00,0.00,0.00,-0.00,0.779,-0.000,0.000,0.000
3.761,takeoff,0.000,0.000,0.137,0.000,0.000,0.445,0.000,0.000,0.155,0.00,-0.00,0.00,0.00,-0.00,0.775,-0.000,0.000,0.000
3.820,takeoff,0.000,0.000,0.188,0.000,0.000,0.576,0.000,0.000,0.192,0.00,-0.00,0.00,0.00,-0.00,0.768,-0.000,0.000,0.000
3.880,takeoff,0.000,0.000,0.188,0.000,0.000,0.576,0.000,0.000,0.223,0.00,-0.00,0.00,0.00,-0.00,0.765,-0.000,0.000,0.000
3.931,takeoff,0.000,0.000,0.252,0.000,0.000,0.689,0.000,0.000,0.257,0.00,-0.00,0.00,0.00,-0.00,0.759,-0.000,0.000,0.000
3.982,takeoff,0.000,0.000,0.252,0.000,0.000,0.689,0.000,0.000,0.294,0.00,-0.00,0.00,0.00,-0.00,0.757,-0.000,0.000,0.000
4.038,takeoff,0.000,0.000,0.326,0.000,0.000,0.788,0.000,0.000,0.347,0.00,-0.00,0.00,-0.00,-0.00,0.751,-0.000,0.000,0.000
4.092,takeoff,0.000,0.000,0.326,0.000,0.000,0.788,0.000,0.000,0.390,0.00,-0.00,0.00,-0.00,-0.00,0.749,-0.000,0.000,0.000
4.143,takeoff,0.000,0.000,0.409,0.000,0.000,0.874,0.000,0.000,0.435,0.00,-0.00,0.00,-0.00,-0.00,0.744,-0.000,0.000,0.000
4.203,takeoff,0.000,0.000,0.409,0.000,0.000,0.874,0.000,0.000,0.481,0.00,-0.00,0.00,-0.00,-0.00,0.742,-0.000,0.000,0.000
4.255,takeoff,0.000,0.000,0.500,0.000,0.000,0.949,0.000,0.000,0.530,0.00,-0.00,0.00,-0.00,-0.00,0.738,-0.000,0.000,0.000
4.305,takeoff,0.000,0.000,0.500,0.000,0.000,0.949,0.000,0.000,0.580,0.00,-0.00,0.00,-0.00,-0.00,0.736,-0.000,0.000,0.000
4.365,takeoff,0.000,0.000,0.598,0.000,0.000,1.012,0.000,0.000,0.650,0.00,-0.00,0.00,-0.00,-0.00,0.732,-0.000,0.000,0.000
4.418,takeoff,0.000,0.000,0.703,0.000,0.000,1.067,0.000,0.000,0.704,0.00,-0.00,0.00,-0.00,-0.00,0.728,-0.000,0.000,0.000
4.471,takeoff,0.000,0.000,0.703,0.000,0.000,1.067,0.000,0.000,0.759,0.00,-0.00,0.00,-0.00,-0.00,0.726,-0.000,0.000,0.000
4.522,takeoff,0.000,0.000,0.812,0.000,0.000,1.113,0.000,0.000,0.815,0.00,-0.00,0.00,-0.00,-0.00,0.723,-0.000,0.000,0.000
4.573,takeoff,0.000,0.000,0.812,0.000,0.000,1.113,0.000,0.000,0.872,0.00,-0.00,0.00,-0.00,-0.00,0.722,-0.000,0.000,0.000
4.624,takeoff,0.000,0.000,0.925,0.000,0.000,1.150,0.000,0.000,0.931,0.00,-0.00,0.00,-0.00,-0.00,0.719,-0.000,0.000,0.000
4.677,takeoff,0.000,0.000,0.925,0.000,0.000,1.150,0.000,0.000,0.990,0.00,-0.00,0.00,-0.00,-0.00,0.718,-0.000,0.000,0.000
4.735,takeoff,0.000,0.000,1.042,0.000,0.000,1.181,0.000,0.000,1.070,0.00,-0.00,0.00,-0.00,-0.00,0.716,-0.000,0.000,0.000
4.791,takeoff,0.000,0.000,1.042,0.000,0.000,1.181,0.000,0.000,1.131,0.00,-0.00,0.00,-0.00,-0.00,0.715,-0.000,0.000,0.000
4.850,takeoff,0.000,0.000,1.161,0.000,0.000,1.206,0.000,0.000,1.192,0.00,-0.00,0.00,-0.00,-0.00,0.713,-0.000,0.000,0.000
4.903,takeoff,0.000,0.000,1.161,0.000,0.000,1.206,0.000,0.000,1.275,0.00,-0.00,0.00,-0.00,-0.00,0.712,-0.000,0.000,0.000
4.960,takeoff,0.000,0.000,1.283,0.000,0.000,1.227,0.000,0.000,1.338,0.00,-0.00,0.00,-0.00,-0.00,0.711,-0.000,0.000,0.000
5.015,takeoff,0.000,0.000,1.406,0.000,0.000,1.244,0.000,0.000,1.401,0.00,-0.00,0.00,-0.00,-0.00,0.709,-0.000,0.000,0.000
5.068,takeoff,0.000,0.000,1.406,0.000,0.000,1.244,0.000,0.000,1.465,0.00,-0.00,0.00,-0.00,-0.00,0.708,-0.000,0.000,0.000
5.122,takeoff,0.000,0.000,1.531,0.000,-0.000,1.258,0.000,0.000,1.529,0.00,-0.00,0.00,-0.00,-0.00,0.707,-0.000,0.000,0.000
5.178,takeoff,0.000,0.000,1.531,0.000,-0.000,1.258,0.000,0.000,1.615,0.00,-0.00,0.00,-0.00,-0.00,0.706,-0.000,0.000,0.000
5.236,takeoff,0.000,0.000,1.658,0.000,-0.000,1.270,0.000,0.000,1.679,0.00,-0.00,0.00,-0.00,-0.00,0.705,-0.000,0.000,0.000
5.290,takeoff,0.000,0.000,1.658,0.000,-0.000,1.270,0.000,0.000,1.744,0.00,-0.00,0.00,-0.00,-0.00,0.705,-0.000,0.000,0.000
5.344,takeoff,0.000,0.000,1.785,0.000,-0.000,1.277,0.000,0.000,1.809,0.00,-0.00,0.00,-0.00,-0.00,0.704,-0.000,0.000,0.000
5.403,takeoff,0.000,0.000,1.785,0.000,-0.000,1.277,0.000,0.000,1.896,0.00,-0.00,0.00,-0.00,-0.00,0.704,-0.000,0.000,0.000
5.455,takeoff,0.000,0.000,1.913,0.000,-0.000,1.282,0.000,0.000,1.962,0.00,-0.00,0.00,-0.00,-0.00,0.703,-0.000,0.000,0.000
5.509,takeoff,0.000,0.000,2.041,0.000,-0.000,1.286,0.000,0.000,2.027,0.00,-0.00,0.00,-0.00,-0.00,0.702,-0.000,0.000,0.000
5.560,takeoff,0.000,0.000,2.041,0.000,-0.000,1.286,0.000,0.000,2.093,0.00,-0.00,0.00,-0.00,-0.00,0.702,-0.000,0.000,0.000
5.615,takeoff,0.000,0.000,2.170,0.000,-0.000,1.288,0.000,0.000,2.159,0.00,-0.00,0.00,-0.00,-0.00,0.701,-0.000,0.000,0.000
5.670,takeoff,0.000,0.000,2.170,0.000,-0.000,1.288,0.000,0.000,2.246,0.00,-0.00,0.00,-0.00,-0.00,0.701,-0.000,0.000,0.000
5.722,takeoff,0.000,0.000,2.299,0.000,-0.000,1.287,0.000,0.000,2.312,0.00,-0.00,0.00,-0.00,-0.00,0.701,-0.000,0.000,0.000
