t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,stick_thr,stick_roll,stick_pitch,stick_yaw
3.963,takeoff,0.000,0.000,0.296,0.000,0.000,0.725,0.000,0.000,0.298,0.00,-0.00,0.00,0.758,-0.000,0.000,0.000
4.013,takeoff,0.000,0.000,0.296,0.000,0.000,0.725,0.000,0.000,0.337,0.00,-0.00,0.00,0.756,-0.000,0.000,0.000
4.065,takeoff,0.000,0.000,0.374,0.000,0.000,0.818,0.000,0.000,0.378,0.00,-0.00,0.00,0.751,-0.000,0.000,0.000
4.116,takeoff,0.000,0.000,0.374,0.000,0.000,0.818,0.000,0.000,0.421,0.00,-0.00,0.00,0.749,-0.000,0.000,0.000
4.167,takeoff,0.000,0.000,0.460,0.000,0.000,0.901,0.000,0.000,0.466,0.00,-0.00,0.00,0.744,-0.000,0.000,0.000
4.218,takeoff,0.000,0.000,0.460,0.000,0.000,0.901,0.000,0.000,0.513,0.00,-0.00,0.00,0.742,-0.000,0.000,0.000
4.272,takeoff,0.000,0.000,0.554,0.000,0.000,0.979,0.000,0.000,0.563,0.00,-0.00,0.00,0.738,-0.000,0.000,0.000
4.322,takeoff,0.000,0.000,0.554,0.000,0.000,0.979,0.000,0.000,0.631,0.00,-0.00,0.00,0.736,-0.000,0.000,0.000
4.373,takeoff,0.000,0.000,0.655,0.000,0.000,1.048,0.000,0.000,0.685,0.00,-0.00,0.00,0.732,-0.000,0.000,0.000
4.427,takeoff,0.000,0.000,0.655,0.000,0.000,1.048,0.000,0.000,0.740,0.00,-0.00,0.00,0.730,-0.000,0.000,0.000
4.482,takeoff,0.000,0.000,0.763,0.000,0.000,1.103,0.000,0.000,0.796,0.00,-0.00,0.00,0.726,-0.000,0.000,0.000
4.533,takeoff,0.000,0.000,0.763,0.000,0.000,1.103,0.000,0.000,0.854,0.00,-0.00,0.00,0.725,-0.000,0.000,0.000
4.583,takeoff,0.000,0.000,0.876,0.000,0.000,1.149,0.000,0.000,0.913,0.00,-0.00,0.00,0.722,-0.000,0.000,0.000
4.635,takeoff,0.000,0.000,0.876,0.000,0.000,1.149,0.000,0.000,0.972,0.00,-0.00,0.00,0.720,-0.000,0.000,0.000
4.687,takeoff,0.000,0.000,0.993,0.000,0.000,1.187,0.000,0.000,1.033,0.00,-0.00,0.00,0.718,-0.000,0.000,0.000
4.740,takeoff,0.000,0.000,0.993,0.000,0.000,1.187,0.000,0.000,1.095,0.00,-0.00,0.00,0.716,-0.000,0.000,0.000
4.790,takeoff,0.000,0.000,1.113,0.000,0.000,1.216,0.000,0.000,1.157,0.00,-0.00,0.00,0.714,-0.000,0.000,0.000
4.840,takeoff,0.000,0.000,1.113,0.000,0.000,1.216,0.000,0.000,1.219,0.00,-0.00,0.00,0.713,-0.000,0.000,0.000
4.892,takeoff,0.000,0.000,1.236,0.000,0.000,1.239,0.000,0.000,1.283,0.00,-0.00,0.00,0.712,-0.000,0.000,0.000
4.943,takeoff,0.000,0.000,1.236,0.000,0.000,1.239,0.000,0.000,1.347,0.00,-0.00,0.00,0.711,-0.000,0.000,0.000
4.997,takeoff,0.000,0.000,1.360,0.000,0.000,1.257,0.000,0.000,1.411,0.00,-0.00,0.00,0.709,-0.000,0.000,0.000
5.052,takeoff,0.000,0.000,1.487,0.000,0.000,1.271,0.000,0.000,1.475,0.00,-0.00,0.00,0.708,-0.000,0.000,0.000
5.104,takeoff,0.000,0.000,1.487,0.000,0.000,1.271,0.000,0.000,1.562,0.00,-0.00,0.00,0.707,-0.000,0.000,0.000
5.154,takeoff,0.000,0.000,1.615,0.000,-0.000,1.283,0.000,0.000,1.627,0.00,-0.00,0.00,0.706,-0.000,0.000,0.000
5.208,takeoff,0.000,0.000,1.615,0.000,-0.000,1.283,0.000,0.000,1.693,0.00,-0.00,0.00,0.705,-0.000,0.000,0.000
5.263,takeoff,0.000,0.000,1.743,0.000,-0.000,1.291,0.000,0.000,1.759,0.00,-0.00,0.00,0.704,-0.000,0.000,0.000
5.313,takeoff,0.000,0.000,1.743,0.000,-0.000,1.291,0.000,0.000,1.825,0.00,-0.00,0.00,0.704,-0.000,0.000,0.000
5.364,takeoff,0.000,0.000,1.873,0.000,-0.000,1.297,0.000,0.000,1.891,0.00,-0.00,0.00,0.703,-0.000,0.000,0.000
5.415,takeoff,0.000,0.000,1.873,0.000,-0.000,1.297,0.000,0.000,1.957,0.00,-0.00,0.00,0.703,-0.000,0.000,0.000
5.466,takeoff,0.000,0.000,2.003,0.000,-0.000,1.301,0.000,0.000,2.023,0.00,-0.00,0.00,0.702,-0.000,0.000,0.000
5.521,takeoff,0.000,0.000,2.003,0.000,-0.000,1.301,0.000,0.000,2.090,0.00,-0.00,0.00,0.702,-0.000,0.000,0.000
5.574,takeoff,0.000,0.000,2.133,0.000,-0.000,1.302,0.000,0.000,2.156,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.624,takeoff,0.000,0.000,2.133,0.000,-0.000,1.302,0.000,0.000,2.223,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.675,takeoff,0.000,0.000,2.263,0.000,-0.000,1.302,0.000,0.000,2.289,0.00,-0.00,0.00,0.701,-0.000,0.000,0.000
5.728,takeoff,0.000,0.000,2.263,0.000,-0.000,1.302,0.000,0.000,2.355,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.778,takeoff,0.000,0.000,2.393,0.000,-0.000,1.299,0.000,0.000,2.422,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.833,takeoff,0.000,0.000,2.393,0.000,-0.000,1.299,0.000,0.000,2.488,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.886,takeoff,0.000,0.000,2.523,0.000,-0.000,1.297,0.000,0.000,2.576,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.940,takeoff,0.000,0.000,2.523,0.000,-0.000,1.297,0.000,0.000,2.642,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
5.991,takeoff,0.000,0.000,2.652,0.000,-0.000,1.294,0.000,0.000,2.708,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.047,takeoff,0.000,0.000,2.782,0.000,-0.000,1.290,0.000,0.000,2.774,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.100,takeoff,0.000,0.000,2.782,0.000,-0.000,1.290,0.000,0.000,2.840,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.150,takeoff,0.000,0.000,2.910,0.000,-0.000,1.286,0.000,0.000,2.905,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.201,takeoff,0.000,0.000,2.910,0.000,-0.000,1.286,0.000,0.000,2.971,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.256,takeoff,0.000,0.000,3.039,0.000,-0.000,1.282,0.000,0.000,3.036,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.306,takeoff,0.000,0.000,3.039,0.000,-0.000,1.282,0.000,0.000,3.101,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.357,takeoff,0.000,0.000,3.167,0.000,-0.000,1.278,0.000,0.000,3.167,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.409,takeoff,0.000,0.000,3.167,0.000,-0.000,1.278,0.000,0.000,3.232,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.462,takeoff,0.000,0.000,3.294,0.000,-0.000,1.274,0.000,0.000,3.297,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.512,takeoff,0.000,0.000,3.294,0.000,-0.000,1.274,0.000,0.000,3.362,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.564,takeoff,0.000,0.000,3.422,0.000,-0.000,1.270,0.000,0.000,3.427,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.618,takeoff,0.000,0.000,3.422,0.000,-0.000,1.270,0.000,0.000,3.491,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.668,takeoff,0.000,0.000,3.548,0.000,-0.000,1.267,0.000,0.000,3.578,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.719,takeoff,0.000,0.000,3.548,0.000,-0.000,1.267,0.000,0.000,3.642,0.00,-0.00,0.00,0.699,-0.000,0.000,0.000
6.773,takeoff,0.000,0.000,3.675,0.000,-0.000,1.263,0.000,0.000,3.706,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.824,takeoff,0.000,0.000,3.675,0.000,-0.000,1.263,0.000,0.000,3.771,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.876,takeoff,0.000,0.000,3.801,0.000,-0.000,1.259,0.000,0.000,3.835,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.927,takeoff,0.000,0.000,3.801,0.000,-0.000,1.259,0.000,0.000,3.899,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
6.978,takeoff,0.000,0.000,3.927,0.000,-0.000,1.255,0.000,0.000,3.963,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
7.029,takeoff,0.000,0.000,3.927,0.000,-0.000,1.255,0.000,0.000,4.027,0.00,-0.00,0.00,0.700,-0.000,0.000,0.000
7.080,takeoff,0.000,0.000,4.052,0.000,-0.000,1.251,0.000,0.000,4.091,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.132,takeoff,0.000,0.000,4.052,0.000,-0.000,1.251,0.000,0.000,4.154,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.187,takeoff,0.000,0.000,4.177,-0.000,-0.000,1.247,0.000,0.000,4.218,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.241,takeoff,0.000,0.000,4.177,-0.000,-0.000,1.247,0.000,0.000,4.282,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.291,takeoff,0.000,0.000,4.301,-0.000,-0.000,1.244,0.000,0.000,4.345,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.343,takeoff,0.000,0.000,4.301,-0.000,-0.000,1.244,0.000,0.000,4.408,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.394,takeoff,0.000,0.000,4.426,-0.000,-0.000,1.240,0.000,0.000,4.471,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.445,takeoff,0.000,0.000,4.549,-0.000,-0.000,1.236,0.000,0.000,4.535,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.496,takeoff,0.000,0.000,4.549,-0.000,-0.000,1.236,0.000,0.000,4.598,0.00,-0.00,0.00,0.700,0.000,0.000,0.000
7.548,takeoff,0.000,0.000,4.673,-0.000,-0.000,1.232,0.000,0.000,4.661,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.598,takeoff,0.000,0.000,4.673,-0.000,-0.000,1.232,0.000,0.000,4.723,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.652,takeoff,0.000,0.000,4.796,-0.000,-0.000,1.228,0.000,0.000,4.786,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.704,takeoff,0.000,0.000,4.796,-0.000,-0.000,1.228,0.000,0.000,4.849,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.755,takeoff,0.000,0.000,4.919,-0.000,-0.000,1.226,0.000,0.000,4.911,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.805,takeoff,0.000,0.000,4.919,-0.000,-0.000,1.226,0.000,0.000,4.974,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.857,takeoff,0.000,0.000,5.041,-0.000,-0.000,1.224,0.000,0.000,5.036,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.909,takeoff,0.000,0.000,5.041,-0.000,-0.000,1.224,0.000,0.000,5.119,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
7.962,takeoff,0.000,0.000,5.163,-0.000,-0.000,1.221,0.000,0.000,5.182,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
8.017,takeoff,0.000,0.000,5.163,-0.000,-0.000,1.221,0.000,0.000,5.244,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
8.069,takeoff,0.000,0.000,5.285,-0.000,-0.000,1.219,0.000,0.000,5.306,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
8.121,takeoff,0.000,0.000,5.285,-0.000,-0.000,1.219,0.000,0.000,5.368,0.00,-0.00,0.00,0.701,0.000,0.000,0.000
8.175,takeoff,0.000,0.000,5.407,-0.000,-0.000,1.216,0.000,0.000,5.430,0.00,-0.00,0.00,0.701,0.000,-0.000,0.000
8.226,takeoff,0.000,0.000,5.407,-0.000,-0.000,1.216,0.000,0.000,5.492,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.279,takeoff,0.000,0.000,5.528,-0.000,-0.000,1.214,0.000,0.000,5.554,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.329,takeoff,0.000,0.000,5.528,-0.000,-0.000,1.214,0.000,0.000,5.616,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.380,takeoff,0.000,0.000,5.650,-0.000,-0.000,1.212,0.000,0.000,5.678,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.433,takeoff,0.000,0.000,5.650,-0.000,-0.000,1.212,0.000,0.000,5.739,0.00,-0.00,0.00,0.702,0.000,-0.000,0.000
8.484,takeoff,0.000,0.000,5.771,-0.000,-0.000,1.211,0.000,0.000,5.801,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.536,takeoff,0.000,0.000,5.771,-0.000,-0.000,1.211,0.000,0.000,5.863,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.591,takeoff,0.000,0.000,5.892,-0.000,-0.000,1.210,0.000,0.000,5.945,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.642,takeoff,0.000,0.000,5.892,-0.000,-0.000,1.210,0.000,0.000,6.007,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.697,takeoff,0.000,0.000,6.013,-0.000,-0.000,1.209,0.000,0.000,6.069,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.749,takeoff,0.000,0.000,6.134,-0.000,0.000,1.208,0.000,0.000,6.130,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.801,takeoff,0.000,0.000,6.134,-0.000,0.000,1.208,0.000,0.000,6.192,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.852,takeoff,0.000,0.000,6.255,-0.000,0.000,1.207,0.000,0.000,6.253,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.907,takeoff,0.000,0.000,6.255,-0.000,0.000,1.207,0.000,0.000,6.315,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
8.958,takeoff,0.000,0.000,6.375,-0.000,0.000,1.206,0.000,0.000,6.376,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.013,takeoff,0.000,0.000,6.375,-0.000,0.000,1.206,0.000,0.000,6.438,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.063,takeoff,0.000,0.000,6.496,-0.000,0.000,1.205,0.000,0.000,6.499,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.113,takeoff,0.000,0.000,6.496,-0.000,0.000,1.205,0.000,0.000,6.561,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.164,takeoff,0.000,0.000,6.616,-0.000,0.000,1.204,0.000,0.000,6.622,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.214,takeoff,0.000,0.000,6.616,-0.000,0.000,1.204,0.000,0.000,6.684,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.268,takeoff,0.000,0.000,6.737,-0.000,0.000,1.203,-0.000,0.000,6.766,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.322,takeoff,0.000,0.000,6.737,-0.000,0.000,1.203,-0.000,0.000,6.827,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.375,takeoff,-0.000,0.000,6.857,-0.000,0.000,1.202,-0.000,0.000,6.888,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.426,takeoff,-0.000,0.000,6.857,-0.000,0.000,1.202,-0.000,0.000,6.950,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.481,takeoff,-0.000,0.000,6.977,-0.000,0.000,1.201,-0.000,0.000,7.011,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.531,takeoff,-0.000,0.000,6.977,-0.000,0.000,1.201,-0.000,0.000,7.072,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.584,takeoff,-0.000,0.000,7.097,-0.000,0.000,1.200,-0.000,0.000,7.133,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.635,takeoff,-0.000,0.000,7.097,-0.000,0.000,1.200,-0.000,0.000,7.194,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.686,takeoff,-0.000,0.000,7.217,-0.000,0.000,1.200,-0.000,0.000,7.256,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.736,takeoff,-0.000,0.000,7.217,-0.000,0.000,1.200,-0.000,0.000,7.317,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.787,takeoff,-0.000,0.000,7.337,-0.000,0.001,1.200,-0.000,0.000,7.378,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.840,takeoff,-0.000,0.000,7.337,-0.000,0.001,1.200,-0.000,0.000,7.439,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.892,takeoff,-0.000,0.000,7.457,-0.000,0.001,1.200,-0.000,0.000,7.500,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.943,takeoff,-0.000,0.000,7.457,-0.000,0.001,1.200,-0.000,0.001,7.562,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
9.995,takeoff,-0.000,0.001,7.577,-0.000,0.001,1.201,-0.000,0.001,7.623,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.046,takeoff,-0.000,0.001,7.697,-0.000,0.001,1.201,-0.000,0.001,7.684,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.097,takeoff,-0.000,0.001,7.697,-0.000,0.001,1.201,-0.000,0.001,7.745,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.149,takeoff,-0.000,0.001,7.817,-0.000,0.001,1.202,-0.000,0.001,7.807,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.203,takeoff,-0.000,0.001,7.817,-0.000,0.001,1.202,-0.000,0.001,7.868,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.256,takeoff,-0.000,0.001,7.938,-0.000,0.001,1.202,-0.000,0.001,7.950,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.306,takeoff,-0.000,0.001,7.938,-0.000,0.001,1.202,-0.000,0.001,7.991,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.358,takeoff,-0.000,0.001,8.058,-0.000,0.001,1.203,-0.000,0.001,8.072,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.409,takeoff,-0.000,0.001,8.058,-0.000,0.001,1.203,-0.000,0.001,8.134,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.460,takeoff,-0.000,0.001,8.178,-0.000,0.001,1.202,-0.000,0.001,8.195,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.515,takeoff,-0.000,0.001,8.178,-0.000,0.001,1.202,-0.000,0.001,8.256,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.570,takeoff,-0.000,0.001,8.298,-0.000,0.001,1.201,-0.000,0.001,8.317,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.622,takeoff,-0.000,0.001,8.298,-0.000,0.001,1.201,-0.000,0.001,8.379,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.672,takeoff,-0.000,0.001,8.418,-0.000,0.001,1.200,-0.000,0.001,8.440,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.725,takeoff,-0.000,0.001,8.418,-0.000,0.001,1.200,-0.000,0.001,8.501,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.776,takeoff,-0.000,0.001,8.538,-0.000,0.001,1.199,-0.000,0.001,8.562,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.828,takeoff,-0.000,0.001,8.538,-0.000,0.001,1.199,-0.000,0.001,8.623,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.878,takeoff,-0.000,0.001,8.658,-0.000,0.001,1.200,-0.001,0.001,8.685,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.930,takeoff,-0.000,0.001,8.658,-0.000,0.001,1.200,-0.001,0.002,8.746,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
10.983,takeoff,-0.001,0.002,8.778,-0.000,0.001,1.200,-0.001,0.002,8.807,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
11.036,takeoff,-0.001,0.002,8.778,-0.000,0.001,1.200,-0.001,0.002,8.868,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
11.088,takeoff,-0.001,0.002,8.898,-0.000,0.001,1.200,-0.001,0.002,8.950,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
11.142,takeoff,-0.001,0.002,8.898,-0.000,0.001,1.200,-0.001,0.002,9.011,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
11.196,takeoff,-0.001,0.002,9.018,-0.000,0.001,1.201,-0.001,0.002,9.072,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
11.247,takeoff,-0.001,0.002,9.138,-0.000,0.001,1.201,-0.001,0.002,9.134,0.00,-0.00,0.00,0.703,-0.000,-0.000,0.000
11.298,takeoff,-0.001,0.002,9.138,-0.000,0.001,1.201,-0.001,0.002,9.195,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
