t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,stick_thr,stick_roll,stick_pitch,stick_yaw
8.218,takeoff,0.000,0.000,3.253,-0.000,-0.000,0.179,0.000,0.000,3.261,0.00,-0.00,0.00,0.698,-0.000,0.000,0.000
8.273,takeoff,0.000,0.000,3.253,-0.000,-0.000,0.179,0.000,0.000,3.270,0.00,-0.00,0.00,0.698,-0.000,0.000,0.000
8.323,takeoff,0.000,0.000,3.271,-0.000,-0.000,0.171,0.000,0.000,3.278,0.00,-0.00,0.00,0.699,-0.000,-0.000,0.000
8.378,takeoff,0.000,0.000,3.287,-0.000,-0.000,0.165,0.000,0.000,3.287,0.00,-0.00,0.00,0.699,-0.000,-0.000,0.000
8.431,takeoff,0.000,0.000,3.287,-0.000,-0.000,0.165,0.000,0.000,3.295,0.00,-0.00,0.00,0.699,-0.000,-0.000,0.000
8.483,takeoff,0.000,0.000,3.304,-0.000,-0.000,0.159,0.000,0.000,3.303,0.00,-0.00,0.00,0.699,-0.000,-0.000,0.000
8.535,takeoff,0.000,0.000,3.304,-0.000,-0.000,0.159,0.000,0.000,3.311,0.00,-0.00,0.00,0.700,-0.000,-0.000,0.000
8.585,takeoff,0.000,0.000,3.319,-0.000,-0.000,0.154,0.000,0.000,3.319,0.00,-0.00,0.00,0.700,-0.000,-0.000,0.000
8.635,takeoff,0.000,0.000,3.319,-0.000,-0.000,0.154,0.000,0.000,3.327,0.00,-0.00,0.00,0.700,-0.000,-0.000,0.000
8.686,takeoff,0.000,0.000,3.335,-0.000,0.000,0.149,0.000,0.000,3.335,0.00,-0.00,0.00,0.700,-0.000,-0.000,0.000
8.738,takeoff,0.000,0.000,3.335,-0.000,0.000,0.149,0.000,0.000,3.342,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
8.788,takeoff,0.000,0.000,3.349,-0.000,0.000,0.145,0.000,0.000,3.350,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
8.838,takeoff,0.000,0.000,3.349,-0.000,0.000,0.145,0.000,0.000,3.357,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
8.889,takeoff,0.000,0.000,3.364,-0.000,0.000,0.142,0.000,0.000,3.364,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
8.939,takeoff,0.000,0.000,3.364,-0.000,0.000,0.142,0.000,0.000,3.372,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
8.990,takeoff,0.000,0.000,3.378,-0.000,0.000,0.139,0.000,0.000,3.379,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
9.041,takeoff,0.000,0.000,3.378,-0.000,0.000,0.139,0.000,0.000,3.386,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
9.093,takeoff,0.000,0.000,3.391,-0.000,0.000,0.137,0.000,0.000,3.393,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
9.145,takeoff,0.000,0.000,3.391,-0.000,0.000,0.137,0.000,0.000,3.400,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.198,takeoff,0.000,0.000,3.405,-0.000,0.000,0.135,0.000,0.000,3.407,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
9.198,hold,0.000,0.000,3.405,-0.000,0.000,0.135,0.000,0.000,3.407,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
9.249,hold,0.000,0.000,3.405,-0.000,0.000,0.135,0.000,0.000,3.413,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.303,hold,0.000,0.000,3.418,-0.000,0.000,0.132,0.000,0.000,3.420,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.355,hold,0.000,0.000,3.418,-0.000,0.000,0.132,0.000,0.000,3.427,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.407,hold,0.000,0.000,3.431,-0.000,0.000,0.130,0.000,0.000,3.436,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.461,hold,0.000,0.000,3.431,-0.000,0.000,0.130,-0.000,0.000,3.442,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.514,hold,-0.000,0.000,3.444,-0.000,0.000,0.129,-0.000,0.000,3.449,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.564,hold,-0.000,0.000,3.444,-0.000,0.000,0.129,-0.000,0.000,3.456,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.619,hold,-0.000,0.000,3.457,-0.000,0.000,0.128,-0.000,0.000,3.462,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.674,hold,-0.000,0.000,3.457,-0.000,0.000,0.128,-0.000,0.000,3.469,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.728,hold,-0.000,0.000,3.470,-0.000,0.000,0.127,-0.000,0.000,3.475,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.780,hold,-0.000,0.001,3.483,-0.000,0.001,0.126,-0.000,0.001,3.482,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.831,hold,-0.000,0.001,3.483,-0.000,0.001,0.126,-0.000,0.001,3.488,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.881,hold,-0.000,0.001,3.495,-0.000,0.001,0.125,-0.000,0.001,3.494,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
9.936,hold,-0.000,0.001,3.495,-0.000,0.001,0.125,-0.000,0.001,3.503,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
9.986,hold,-0.000,0.001,3.508,-0.000,0.001,0.124,-0.000,0.001,3.509,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.037,hold,-0.000,0.001,3.508,-0.000,0.001,0.124,-0.000,0.001,3.516,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.089,hold,-0.000,0.001,3.520,-0.000,0.001,0.122,-0.000,0.001,3.522,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.140,hold,-0.000,0.001,3.520,-0.000,0.001,0.122,-0.000,0.001,3.528,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.190,hold,-0.000,0.001,3.532,-0.000,0.001,0.119,-0.000,0.001,3.534,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.245,hold,-0.000,0.001,3.532,-0.000,0.001,0.119,-0.000,0.001,3.540,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.296,hold,-0.000,0.001,3.544,-0.000,0.001,0.117,-0.000,0.001,3.546,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.348,hold,-0.000,0.001,3.544,-0.000,0.001,0.117,-0.000,0.001,3.552,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.400,hold,-0.000,0.001,3.556,-0.000,0.001,0.115,-0.000,0.001,3.558,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.451,hold,-0.000,0.001,3.556,-0.000,0.001,0.115,-0.000,0.001,3.564,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.502,hold,-0.000,0.001,3.567,-0.000,0.001,0.114,-0.000,0.001,3.569,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.553,hold,-0.000,0.001,3.567,-0.000,0.001,0.114,-0.000,0.001,3.575,0.00,-0.00,0.00,0.702,-0.000,-0.000,0.000
10.603,hold,-0.000,0.001,3.578,-0.000,0.001,0.113,-0.000,0.001,3.581,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.654,hold,-0.000,0.001,3.578,-0.000,0.001,0.113,-0.000,0.001,3.587,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.704,hold,-0.000,0.001,3.590,-0.000,0.001,0.112,-0.000,0.001,3.592,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.759,hold,-0.000,0.001,3.590,-0.000,0.001,0.112,-0.000,0.001,3.598,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.813,hold,-0.000,0.001,3.601,-0.000,0.001,0.110,-0.000,0.001,3.604,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.864,hold,-0.000,0.001,3.601,-0.000,0.001,0.110,-0.000,0.001,3.609,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.915,hold,-0.000,0.001,3.612,-0.000,0.001,0.108,-0.000,0.002,3.615,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
10.966,hold,-0.000,0.001,3.612,-0.000,0.001,0.108,-0.000,0.002,3.620,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
11.016,hold,-0.000,0.002,3.622,-0.000,0.001,0.106,-0.000,0.002,3.626,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
11.067,hold,-0.000,0.002,3.622,-0.000,0.001,0.106,-0.000,0.002,3.631,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
11.118,hold,-0.000,0.002,3.633,-0.000,0.001,0.103,-0.000,0.002,3.636,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
11.171,hold,-0.000,0.002,3.633,-0.000,0.001,0.103,-0.000,0.002,3.641,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
11.222,hold,-0.000,0.002,3.643,0.000,0.001,0.101,-0.000,0.002,3.647,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
11.273,hold,-0.000,0.002,3.643,0.000,0.001,0.101,-0.000,0.002,3.652,0.00,-0.00,0.00,0.701,-0.000,-0.000,0.000
